"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","15","44","3","6","6","0","6.8 %","27.3 %",".316",".435",".342",".419",".658",".443","193","-0.1","4.9","0.4","0.7"
"Rays","16","45","3","10","10","0","8.9 %","37.8 %",".268",".619",".390",".444",".659",".457","195","0.1","5.5","-0.3","0.7"
"Nationals","14","42","2","11","8","0","9.5 %","16.7 %",".297",".429",".378",".452",".676",".464","189","-0.1","4.8","0.3","0.6"
"Phillies","13","39","4","9","9","0","7.7 %","30.8 %",".389",".400",".333",".385",".722",".442","180","0.1","4.1","0.7","0.6"
"Giants","14","44","0","7","7","0","9.1 %","15.9 %",".158",".516",".421",".476",".579",".447","171","-0.3","3.8","0.7","0.6"
"Twins","15","43","4","11","11","0","4.7 %","20.9 %",".366",".321",".317",".349",".683",".419","165","0.0","3.6","0.0","0.5"
"Blue Jays","16","45","2","9","8","0","13.3 %","24.4 %",".205",".385",".308",".400",".513",".387","144","0.0","2.5","-0.2","0.4"
"Athletics","16","41","1","6","5","0","19.5 %","17.1 %",".152",".360",".303",".439",".455",".382","142","0.0","2.1","0.1","0.4"
"Royals","13","40","1","9","8","0","10.0 %","27.5 %",".167",".458",".333",".400",".500",".383","141","-0.1","1.9","-0.4","0.3"
"Pirates","14","42","3","7","6","1","11.9 %","19.0 %",".270",".231",".243",".333",".514",".353","120","0.2","1.2","0.2","0.3"
"Angels","12","35","3","5","5","0","5.7 %","8.6 %",".303",".222",".273",".314",".576",".365","134","-0.1","1.3","0.1","0.3"
"Yankees","14","41","2","9","6","0","14.6 %","22.0 %",".286",".250",".229",".341",".514",".348","119","0.0","0.8","-0.1","0.2"
"Marlins","14","33","3","5","4","0","3.0 %","36.4 %",".290",".375",".290",".313",".581",".366","127","-0.2","0.8","0.1","0.2"
"Rangers","15","39","2","5","5","1","15.4 %","23.1 %",".303",".273",".242",".359",".545",".366","121","-0.2","0.7","-0.2","0.2"
"Mets","16","40","1","8","7","1","12.5 %","17.5 %",".125",".280",".250",".375",".375",".332","110","0.1","0.6","-0.1","0.2"
"Cubs","15","39","3","11","11","0","10.3 %","23.1 %",".265",".182",".206",".308",".471",".328","107","0.0","0.1","0.2","0.2"
"Indians","14","38","3","6","6","0","7.9 %","15.8 %",".265",".192",".235",".289",".500",".322","96","0.1","-0.1","0.2","0.1"
"Braves","14","37","2","4","4","1","8.1 %","27.0 %",".206",".273",".235",".297",".441",".311","91","0.3","-0.3","0.2","0.1"
"Red Sox","17","42","1","6","6","0","9.5 %","33.3 %",".135",".391",".270",".333",".405",".315","94","0.0","-0.5","0.0","0.1"
"Rockies","16","41","1","2","2","0","9.8 %","22.0 %",".139",".346",".278",".350",".417",".331","86","-0.1","-1.0","0.2","0.0"
"Padres","15","35","2","6","6","0","5.7 %","20.0 %",".194",".217",".226",".286",".419",".295","85","-0.1","-0.9","0.2","0.0"
"Reds","17","36","0","3","3","0","11.1 %","16.7 %",".033",".333",".267",".371",".300",".308","87","-0.1","-1.1","0.3","0.0"
"Cardinals","15","40","1","2","2","0","5.0 %","25.0 %",".108",".308",".243",".300",".351",".284","78","0.1","-1.2","0.3","0.0"
"Mariners","17","38","1","3","3","0","10.5 %","36.8 %",".147",".263",".176",".263",".324",".256","63","0.2","-1.8","0.0","0.0"
"Dodgers","14","35","1","4","4","0","8.6 %","25.7 %",".167",".150",".133",".257",".300",".250","57","0.0","-2.1","0.2","-0.1"
"Diamondbacks","14","35","0","1","0","1","17.1 %","25.7 %",".000",".200",".138",".286",".138",".218","33","0.2","-3.1","0.5","-0.1"
"Orioles","13","35","0","4","4","1","11.4 %","17.1 %",".065",".200",".161",".257",".226",".223","38","-0.2","-3.3","-0.5","-0.2"
"Tigers","15","37","1","2","2","0","2.7 %","24.3 %",".139",".231",".194",".216",".333",".231","44","-0.5","-3.5","-0.5","-0.3"
"White Sox","16","34","0","1","1","0","2.9 %","35.3 %",".000",".333",".212",".235",".212",".199","25","0.0","-3.5","-0.4","-0.3"
"Brewers","15","35","0","4","4","0","5.7 %","25.7 %",".063",".208",".156",".200",".219",".184","12","0.0","-4.4","0.3","-0.3"
