"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Giants","14","47","3","14","14","0","10.6 %","12.8 %",".317",".406",".390",".468",".707",".482","206","-0.1","6.5","0.6","0.8"
"Royals","11","45","3","12","12","1","8.9 %","11.1 %",".400",".313",".325",".400",".725",".452","186","0.2","5.1","0.3","0.7"
"Dodgers","9","39","3","9","9","0","7.7 %","12.8 %",".303",".308",".333",".395",".636",".419","163","0.0","3.2","0.6","0.5"
"Mets","15","44","1","7","7","0","11.4 %","27.3 %",".216",".440",".324",".409",".541",".396","152","-0.1","2.9","0.3","0.4"
"Padres","17","41","2","6","5","3","9.8 %","22.0 %",".216",".385",".324",".390",".541",".384","138","0.4","2.4","0.2","0.4"
"Phillies","15","43","2","11","10","0","9.3 %","11.6 %",".237",".313",".316",".372",".553",".381","139","0.1","2.0","0.5","0.4"
"Rays","16","37","1","6","5","2","5.4 %","10.8 %",".171",".367",".343",".378",".514",".376","142","0.5","2.4","0.0","0.4"
"Red Sox","14","41","3","8","8","0","19.5 %","26.8 %",".300",".235",".233",".400",".533",".388","138","-0.5","1.5","0.0","0.3"
"Pirates","18","36","1","5","5","1","11.1 %","8.3 %",".233",".269",".267",".389",".500",".377","138","-0.3","1.4","-0.2","0.2"
"Rockies","17","39","2","4","4","0","7.7 %","28.2 %",".333",".348",".278",".333",".611",".383","135","0.0","1.1","-0.1","0.2"
"Cubs","14","38","2","5","5","0","13.2 %","31.6 %",".300",".294",".233",".351",".533",".353","113","0.0","0.5","0.2","0.2"
"Yankees","13","37","1","5","4","1","8.1 %","16.2 %",".121",".308",".273",".351",".394",".325","106","0.1","0.2","-0.6","0.1"
"Rangers","15","39","1","4","4","1","17.9 %","30.8 %",".200",".235",".167",".342",".367",".316","90","0.3","-0.6","0.2","0.1"
"Astros","14","35","1","2","2","0","8.6 %","22.9 %",".161",".273",".226",".314",".387",".304","97","-0.1","-0.5","0.1","0.1"
"Brewers","12","37","0","6","6","0","13.5 %","32.4 %",".032",".421",".258",".378",".290",".300","82","0.0","-0.9","0.4","0.1"
"Mariners","16","39","1","4","4","1","5.1 %","12.8 %",".139",".290",".278",".308",".417",".304","94","0.2","-0.3","-0.6","0.0"
"Orioles","15","36","2","5","5","0","5.6 %","13.9 %",".235",".222",".235",".278",".471",".310","95","0.0","-0.4","-0.4","0.0"
"Diamondbacks","13","37","2","3","3","1","5.4 %","29.7 %",".235",".238",".206",".270",".441",".298","85","0.2","-0.8","0.0","0.0"
"White Sox","14","37","0","2","2","1","8.1 %","27.0 %",".091",".348",".242",".306",".333",".280","83","0.3","-0.6","-0.3","0.0"
"Angels","13","41","0","5","5","1","12.2 %","9.8 %",".057",".281",".257",".341",".314",".292","84","-0.3","-1.3","0.1","0.0"
"Twins","13","37","1","3","3","0","8.1 %","18.9 %",".118",".269",".235",".297",".353",".282","80","0.0","-1.3","0.0","0.0"
"Marlins","12","37","0","2","2","0","0.0 %","32.4 %",".054",".360",".243",".243",".297",".230","43","-0.1","-3.0","0.5","-0.1"
"Athletics","10","30","1","2","2","1","3.3 %","36.7 %",".138",".235",".172",".200",".310",".215","37","0.2","-2.4","0.1","-0.1"
"Indians","14","34","0","0","0","0","11.8 %","32.4 %",".067",".263",".167",".265",".233",".230","43","-0.4","-3.3","0.2","-0.2"
"Cardinals","16","33","1","1","1","0","6.1 %","36.4 %",".100",".176",".133",".212",".233",".201","26","0.0","-3.4","0.2","-0.2"
"Nationals","14","36","0","0","0","0","8.3 %","27.8 %",".000",".227",".156",".250",".156",".198","16","0.0","-4.1","0.3","-0.3"
"Tigers","15","33","0","2","2","0","3.0 %","33.3 %",".094",".238",".156",".182",".250",".183","13","0.0","-4.0","-0.4","-0.3"
"Blue Jays","12","33","0","0","0","0","0.0 %","18.2 %",".030",".222",".182",".182",".212",".169","2","-0.1","-4.4","-0.2","-0.3"
"Braves","15","30","0","0","0","0","0.0 %","20.0 %",".033",".167",".133",".133",".167",".128","-24","0.0","-5.2","0.2","-0.4"
"Reds","13","29","0","0","0","0","6.9 %","20.7 %",".000",".000",".000",".069",".000",".048","-73","-0.1","-7.2","0.0","-0.6"
