"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","13","39","8","12","12","0","7.7 %","7.7 %",".714",".167",".343",".395","1.057",".563","252","0.1","7.8","0.5","0.9"
"Mariners","14","43","5","12","11","0","9.3 %","20.9 %",".528",".304",".333",".419",".861",".496","221","0.0","6.7","-0.7","0.7"
"Cubs","16","46","3","12","11","0","17.4 %","15.2 %",".324",".370",".351",".478",".676",".474","197","-0.5","5.4","-0.1","0.7"
"Yankees","13","39","2","7","6","0","20.5 %","20.5 %",".241",".350",".310",".462",".552",".424","169","-0.2","3.3","-0.4","0.4"
"Astros","12","37","3","5","5","0","5.4 %","21.6 %",".343",".292",".286",".324",".629",".387","150","-0.9","1.3","-0.1","0.2"
"Phillies","14","37","3","10","10","0","16.2 %","24.3 %",".290",".211",".226",".351",".516",".345","114","0.0","0.6","0.4","0.2"
"Diamondbacks","11","35","2","5","5","0","0.0 %","28.6 %",".303",".304",".273",".257",".576",".324","102","0.0","-0.1","0.5","0.2"
"Brewers","12","32","3","5","5","0","6.3 %","15.6 %",".300",".182",".233",".281",".533",".334","110","0.0","0.1","0.3","0.1"
"Athletics","13","32","2","4","4","1","3.1 %","12.5 %",".300",".200",".233",".250",".533",".310","99","0.2","0.0","0.1","0.1"
"Braves","15","36","1","4","4","1","16.7 %","25.0 %",".133",".300",".233",".361",".367",".324","100","-0.2","-0.4","0.2","0.1"
"Rockies","12","39","1","6","5","0","7.7 %","17.9 %",".222",".286",".250",".308",".472",".326","93","0.0","-0.8","0.1","0.1"
"Red Sox","14","40","0","4","4","2","2.5 %","20.0 %",".079",".355",".289",".300",".368",".282","69","0.4","-1.2","0.0","0.0"
"Reds","16","34","2","5","5","0","8.8 %","23.5 %",".290",".190",".194",".265",".484",".308","90","-0.6","-1.3","0.3","0.0"
"Cardinals","14","34","3","4","4","0","5.9 %","32.4 %",".281",".111",".156",".206",".438",".263","66","0.0","-1.7","0.4","0.0"
"Padres","14","28","1","2","2","0","3.6 %","32.1 %",".148",".294",".222",".250",".370",".262","66","-0.4","-1.9","0.4","-0.1"
"Royals","15","36","0","5","4","2","8.3 %","19.4 %",".161",".200",".161",".250",".323",".245","52","0.4","-2.1","0.1","-0.1"
"Pirates","14","39","1","3","3","0","17.9 %","28.2 %",".097",".211",".161",".316",".258",".270","62","0.0","-2.1","0.0","-0.1"
"Rangers","16","34","2","4","4","0","5.9 %","17.6 %",".219",".167",".188",".235",".406",".267","62","-0.4","-2.4","0.0","-0.1"
"Marlins","15","34","3","3","3","0","2.9 %","20.6 %",".281",".045",".125",".176",".406",".238","52","-0.1","-2.6","0.1","-0.1"
"Rays","11","34","1","1","1","0","2.9 %","35.3 %",".129",".167",".129",".206",".258",".207","33","0.1","-3.1","0.1","-0.2"
"Orioles","16","35","0","2","2","0","2.9 %","25.7 %",".029",".320",".235",".257",".265",".228","44","0.0","-2.9","-0.3","-0.2"
"Nationals","13","33","0","0","0","3","3.0 %","42.4 %",".032",".294",".161",".212",".194",".185","12","0.6","-3.5","0.4","-0.2"
"Mets","14","34","1","2","2","0","8.8 %","35.3 %",".097",".222",".161",".235",".258",".220","38","-0.5","-3.4","0.1","-0.2"
"Twins","11","31","0","2","2","0","3.2 %","19.4 %",".071",".182",".143",".226",".214",".203","25","0.0","-3.3","0.0","-0.2"
"Angels","12","33","0","0","0","0","12.1 %","9.1 %",".036",".120",".107",".242",".143",".195","22","-0.1","-3.6","0.2","-0.2"
"Giants","13","31","0","0","0","0","3.2 %","16.1 %",".000",".200",".167",".194",".167",".163","2","-0.1","-4.3","0.7","-0.3"
"Tigers","13","37","1","2","2","0","10.8 %","40.5 %",".125",".188",".125",".243",".250",".226","40","-0.5","-3.6","-0.3","-0.3"
"White Sox","15","36","0","3","3","0","11.1 %","13.9 %",".000",".154",".129",".250",".129",".193","18","0.0","-3.9","-0.5","-0.3"
"Indians","16","30","0","0","0","0","3.3 %","43.3 %",".034",".125",".069",".100",".103",".093","-45","0.0","-6.1","0.0","-0.5"
"Blue Jays","13","33","0","0","0","0","3.0 %","21.2 %",".000",".080",".063",".091",".063",".074","-56","0.0","-7.1","-0.1","-0.6"
