"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","13","51","4","18","18","0","11.8 %","7.8 %",".366",".455",".463",".560",".829",".560","253","0.0","10.3","0.6","1.2"
"Rangers","14","44","2","8","8","0","27.3 %","31.8 %",".250",".500",".313",".500",".563",".450","178","-0.4","3.9","-0.2","0.5"
"Phillies","17","36","3","8","8","1","13.9 %","25.0 %",".419",".316",".290",".389",".710",".433","181","-0.2","3.5","0.4","0.5"
"Mets","16","46","0","11","10","0","10.9 %","23.9 %",".150",".483",".350",".422",".500",".393","146","-0.1","2.6","0.1","0.4"
"Marlins","17","40","0","7","7","0","2.5 %","7.5 %",".105",".444",".421",".425",".526",".400","153","-0.2","2.6","0.3","0.4"
"Braves","17","40","2","6","6","1","10.0 %","22.5 %",".278",".320",".278",".350",".556",".374","136","0.3","1.8","0.3","0.3"
"Royals","14","39","0","8","8","1","12.8 %","10.3 %",".094",".357",".313",".421",".406",".366","127","0.2","1.5","0.3","0.3"
"Diamondbacks","13","35","4","5","5","0","8.6 %","20.0 %",".375",".143",".219",".286",".594",".355","121","0.0","0.9","0.5","0.2"
"Cubs","14","42","1","6","6","1","16.7 %","11.9 %",".176",".276",".265",".381",".441",".352","118","0.2","1.1","0.0","0.2"
"Giants","16","39","0","3","3","1","5.1 %","23.1 %",".118",".360",".265",".359",".382",".327","106","0.1","0.3","0.8","0.2"
"Mariners","13","38","1","6","6","2","10.5 %","26.3 %",".147",".391",".294",".368",".441",".348","123","0.4","1.4","-0.4","0.2"
"Brewers","16","38","3","4","4","0","13.2 %","23.7 %",".273",".238",".242",".342",".515",".349","114","0.0","0.4","0.5","0.2"
"Yankees","14","41","1","3","3","0","14.6 %","22.0 %",".114",".360",".286",".390",".400",".348","120","-0.2","0.7","-0.5","0.2"
"Nationals","18","42","1","8","8","1","7.1 %","26.2 %",".194",".320",".250",".333",".444",".328","103","0.2","0.2","0.0","0.2"
"Blue Jays","15","35","1","3","3","0","11.4 %","17.1 %",".179",".238",".214",".353",".393",".329","109","0.0","0.3","0.0","0.1"
"White Sox","16","38","2","6","6","1","5.3 %","26.3 %",".194",".333",".278",".316",".472",".331","109","0.2","0.6","-0.5","0.1"
"Athletics","13","34","1","4","4","0","5.9 %","17.6 %",".097",".250",".226",".294",".323",".272","73","0.0","-1.4","-0.1","0.0"
"Rays","16","32","0","3","3","3","3.1 %","40.6 %",".100",".412",".233",".258",".333",".252","56","0.6","-1.4","-0.2","0.0"
"Astros","13","36","1","1","1","0","8.3 %","19.4 %",".091",".280",".242",".306",".333",".280","77","-0.5","-1.7","-0.1","-0.1"
"Orioles","16","37","0","5","4","2","2.7 %","24.3 %",".056",".333",".250",".270",".306",".249","55","0.4","-2.1","-0.4","-0.1"
"Red Sox","15","41","0","5","2","1","7.3 %","26.8 %",".026",".333",".237",".293",".263",".250","54","0.2","-2.6","-0.1","-0.1"
"Padres","16","35","0","2","2","2","0.0 %","25.7 %",".086",".308",".229",".229",".314",".229","43","0.4","-2.4","0.1","-0.1"
"Cardinals","13","35","0","2","2","1","2.9 %","31.4 %",".061",".318",".212",".235",".273",".220","34","0.2","-3.1","0.3","-0.2"
"Angels","15","36","0","2","2","0","5.6 %","19.4 %",".061",".222",".182",".222",".242",".203","27","-0.1","-3.7","0.2","-0.2"
"Rockies","15","36","0","3","3","0","0.0 %","38.9 %",".059",".381",".235",".250",".294",".232","30","0.0","-3.6","0.1","-0.2"
"Tigers","13","36","0","0","0","0","11.1 %","36.1 %",".000",".278",".161",".278",".161",".217","33","-0.1","-3.4","-0.3","-0.2"
"Indians","16","34","1","2","2","0","8.8 %","38.2 %",".100",".176",".133",".206",".233",".195","22","0.0","-3.9","0.1","-0.3"
"Twins","15","32","0","1","1","0","9.4 %","31.3 %",".107",".111",".071",".188",".179",".156","-1","0.0","-4.6","-0.1","-0.3"
