"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Diamondbacks","11","45","1","10","9","1","8.9 %","17.8 %",".200",".438",".375",".422",".575",".414","157","0.1","3.5","0.7","0.5"
"Braves","15","43","2","8","6","0","16.3 %","20.9 %",".250",".400",".333",".442",".583",".423","160","0.0","3.4","0.2","0.5"
"Athletics","15","36","4","7","7","0","5.6 %","30.6 %",".382",".263",".265",".306",".647",".384","147","-0.1","2.0","0.1","0.3"
"Mariners","15","40","1","6","6","3","15.0 %","17.5 %",".121",".360",".303",".425",".424",".374","141","0.6","2.6","-0.8","0.3"
"Mets","15","40","2","7","6","0","5.0 %","40.0 %",".222",".444",".278",".350",".500",".359","128","-0.1","1.3","0.0","0.3"
"Rays","15","37","2","7","7","0","10.8 %","24.3 %",".219",".318",".281",".351",".500",".353","128","0.0","1.2","-0.2","0.2"
"Cardinals","21","51","1","6","5","0","15.7 %","33.3 %",".125",".318",".200",".373",".325",".322","101","-0.4","-0.4","0.4","0.2"
"Brewers","14","41","0","4","4","0","12.2 %","22.0 %",".111",".407",".306",".390",".417",".334","102","-0.1","-0.1","0.4","0.2"
"Giants","16","37","1","4","4","0","0.0 %","29.7 %",".194",".333",".250",".270",".444",".297","88","-0.1","-0.8","0.6","0.1"
"Astros","13","37","1","2","2","0","10.8 %","13.5 %",".182",".259",".242",".324",".424",".320","104","-0.5","-0.4","0.0","0.1"
"Cubs","15","37","0","0","0","0","10.8 %","13.5 %",".091",".321",".273",".351",".364",".314","93","0.0","-0.4","0.1","0.1"
"Pirates","21","47","1","5","5","0","17.0 %","19.1 %",".143",".192",".171",".348",".314",".294","87","0.0","-0.9","-0.1","0.1"
"Yankees","14","33","2","3","2","1","12.1 %","24.2 %",".241",".158",".172",".273",".414",".291","84","0.1","-0.7","0.0","0.0"
"Indians","16","37","0","5","4","0","13.5 %","16.2 %",".094",".308",".250",".351",".344",".299","84","0.0","-1.0","0.0","0.0"
"Dodgers","16","34","2","2","2","0","5.9 %","23.5 %",".188",".227",".219",".265",".406",".283","80","0.0","-1.1","0.1","0.0"
"Blue Jays","13","34","2","5","5","0","5.9 %","29.4 %",".290",".200",".194",".235",".484",".287","80","0.0","-1.1","-0.2","0.0"
"Orioles","14","38","2","6","5","0","7.9 %","31.6 %",".188",".211",".188",".289",".375",".286","76","-0.1","-1.3","-0.3","0.0"
"Reds","18","39","0","3","3","0","10.3 %","23.1 %",".059",".320",".235",".333",".294",".285","74","-0.2","-1.7","0.0","0.0"
"Marlins","16","36","1","3","3","0","2.8 %","19.4 %",".086",".296",".257",".278",".343",".266","68","-0.1","-1.8","-0.1","-0.1"
"Padres","14","34","1","3","3","0","5.9 %","14.7 %",".129",".192",".194",".235",".323",".236","48","0.1","-2.5","0.2","-0.1"
"Angels","15","37","0","3","3","0","2.7 %","13.5 %",".029",".267",".229",".270",".257",".223","41","-0.1","-3.2","0.1","-0.2"
"White Sox","14","36","1","3","3","0","11.1 %","38.9 %",".133",".133",".100",".229",".233",".214","35","0.0","-3.5","-0.4","-0.3"
"Tigers","13","36","0","1","0","0","19.4 %","25.0 %",".034",".100",".069",".250",".103",".192","17","0.0","-4.1","-0.4","-0.3"
"Red Sox","12","31","0","0","0","0","6.5 %","35.5 %",".034",".222",".138",".194",".172",".168","3","0.0","-4.3","0.0","-0.3"
"Rockies","13","34","0","1","1","0","2.9 %","35.3 %",".031",".300",".188",".235",".219",".205","19","0.0","-4.2","-0.2","-0.3"
"Rangers","11","28","1","1","1","0","0.0 %","25.0 %",".107",".050",".071",".071",".179",".100","-38","-0.4","-6.1","-0.1","-0.5"
