"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Indians","15","48","4","11","11","0","6.3 %","29.2 %",".419",".538",".419",".447",".837",".512","229","-0.1","7.9","0.7","1.0"
"Astros","19","55","2","11","11","1","14.5 %","18.2 %",".217",".500",".413",".509",".630",".478","209","0.0","7.6","-0.2","0.9"
"Angels","19","50","3","10","8","1","8.0 %","24.0 %",".333",".419",".356",".400",".689",".439","182","0.1","5.2","0.0","0.7"
"Phillies","13","41","3","8","8","1","4.9 %","24.4 %",".289",".400",".342",".390",".632",".415","154","0.2","3.0","0.7","0.5"
"Blue Jays","13","36","1","6","6","1","11.1 %","25.0 %",".250",".364",".281",".361",".531",".371","135","0.2","1.7","-0.2","0.3"
"Pirates","14","37","1","6","6","1","10.8 %","24.3 %",".219",".409",".313",".389",".531",".377","129","0.2","1.4","0.1","0.3"
"Braves","13","38","1","4","4","1","15.8 %","26.3 %",".125",".381",".281",".395",".406",".343","119","0.2","0.9","0.3","0.2"
"Nationals","13","34","2","5","5","0","8.8 %","17.6 %",".290",".261",".258",".324",".548",".359","124","0.0","0.8","0.3","0.2"
"Brewers","17","37","3","5","5","0","8.1 %","24.3 %",".324",".227",".235",".297",".559",".350","118","0.0","0.7","0.3","0.2"
"Mariners","14","37","2","4","4","0","0.0 %","13.5 %",".297",".300",".297",".297",".595",".362","135","-0.4","1.1","-0.4","0.2"
"Athletics","14","38","3","7","6","1","7.9 %","10.5 %",".286",".179",".229",".289",".514",".331","114","0.2","0.7","-0.1","0.2"
"Padres","13","34","3","5","5","0","0.0 %","32.4 %",".294",".250",".235",".235",".529",".309","96","0.0","-0.4","0.6","0.1"
"White Sox","14","34","2","3","3","0","8.8 %","32.4 %",".200",".353",".267",".333",".467",".338","111","0.1","0.4","-0.4","0.1"
"Rays","15","34","0","2","2","2","0.0 %","38.2 %",".118",".476",".294",".294",".412",".297","91","0.5","-0.1","0.0","0.1"
"Diamondbacks","14","34","1","5","5","0","2.9 %","20.6 %",".212",".280",".242",".265",".455",".296","85","0.1","-0.9","0.4","0.1"
"Marlins","16","37","1","3","3","0","5.4 %","13.5 %",".114",".276",".257",".297",".371",".287","81","-0.1","-1.2","0.4","0.0"
"Red Sox","14","38","1","6","5","1","5.3 %","21.1 %",".139",".296",".250",".289",".389",".278","78","0.2","-1.1","0.1","0.0"
"Dodgers","16","33","2","3","3","1","0.0 %","21.2 %",".212",".208",".212",".212",".424",".260","64","0.2","-1.5","0.2","0.0"
"Cubs","15","34","1","1","1","0","5.9 %","17.6 %",".188",".240",".219",".265",".406",".282","72","0.0","-1.3","0.0","0.0"
"Rangers","17","46","1","4","4","1","10.9 %","34.8 %",".122",".375",".244",".326",".366",".302","85","-0.6","-1.9","-0.2","0.0"
"Royals","14","35","0","2","2","1","0.0 %","31.4 %",".086",".375",".257",".257",".343",".253","56","0.1","-2.1","0.2","-0.1"
"Mets","15","37","2","3","3","0","10.8 %","16.2 %",".212",".120",".152",".243",".364",".259","64","-0.1","-2.0","0.0","-0.1"
"Tigers","15","37","1","3","3","0","10.8 %","35.1 %",".152",".263",".182",".270",".333",".263","63","0.0","-2.0","-0.2","-0.1"
"Twins","17","44","0","1","1","1","6.8 %","18.2 %",".073",".242",".195",".250",".268",".228","40","0.2","-3.4","0.0","-0.2"
"Orioles","14","34","1","1","1","0","2.9 %","14.7 %",".152",".185",".182",".206",".333",".226","43","0.0","-2.9","-0.5","-0.2"
"Cardinals","11","32","0","0","0","2","0.0 %","15.6 %",".032",".231",".194",".219",".226",".196","23","0.0","-3.5","0.3","-0.2"
"Yankees","13","33","1","1","1","0","3.0 %","42.4 %",".125",".235",".156",".182",".281",".196","23","0.1","-3.5","0.1","-0.2"
"Giants","12","27","1","1","1","0","7.4 %","25.9 %",".120",".059",".080",".148",".200",".155","-2","0.0","-3.9","0.2","-0.3"
"Reds","19","36","0","1","1","0","11.1 %","27.8 %",".032",".190",".129",".250",".161",".203","23","-0.1","-4.0","0.0","-0.3"
"Rockies","13","32","2","3","3","0","3.1 %","21.9 %",".200",".095",".133",".161",".333",".204","20","0.0","-4.2","0.1","-0.3"
