"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Angels","15","49","2","13","12","0","10.2 %","6.1 %",".262",".342",".357",".429",".619",".425","177","0.0","4.6","0.0","0.6"
"Giants","13","43","3","8","8","0","11.6 %","16.3 %",".351",".286",".297",".372",".649",".410","159","0.0","3.3","-0.1","0.5"
"Dodgers","15","38","2","8","7","1","10.5 %","23.7 %",".281",".364",".313",".378",".594",".396","154","0.2","2.9","0.3","0.4"
"Twins","14","39","1","9","9","1","5.1 %","15.4 %",".206",".393",".353",".410",".559",".403","154","0.1","2.8","-0.1","0.4"
"Marlins","15","41","2","9","9","0","2.4 %","17.1 %",".237",".367",".342",".366",".579",".388","146","-0.2","2.2","0.2","0.4"
"Red Sox","15","39","2","8","7","0","2.6 %","20.5 %",".237",".393",".342",".359",".579",".388","144","-0.5","1.5","0.0","0.3"
"Diamondbacks","12","38","2","7","7","0","10.5 %","13.2 %",".235",".296",".294",".368",".529",".368","124","0.0","1.0","0.4","0.3"
"Tigers","14","40","3","4","4","0","10.0 %","20.0 %",".278",".240",".250",".325",".528",".354","126","0.0","1.0","-0.3","0.2"
"Rays","12","39","1","7","6","0","7.7 %","38.5 %",".118",".444",".265",".342",".382",".317","107","0.1","0.3","0.0","0.2"
"Rockies","15","36","2","5","5","0","11.1 %","8.3 %",".250",".259",".281",".361",".531",".364","111","0.0","0.2","-0.1","0.1"
"Royals","12","38","1","1","1","0","5.3 %","34.2 %",".139",".409",".278",".316",".417",".311","92","0.0","-0.5","0.3","0.1"
"Athletics","18","47","4","4","4","0","4.3 %","31.9 %",".289",".231",".222",".255",".511",".313","102","-0.4","-0.6","0.1","0.1"
"Astros","16","51","0","6","5","4","11.8 %","7.8 %",".044",".268",".244",".333",".289",".282","81","0.5","-1.0","0.3","0.1"
"Rangers","14","36","0","5","3","2","5.6 %","25.0 %",".059",".440",".324",".361",".382",".323","95","0.4","0.0","-0.4","0.1"
"Braves","18","35","1","7","6","0","5.7 %","37.1 %",".281",".316",".219",".257",".500",".302","90","0.0","-0.8","0.2","0.1"
"Mariners","16","38","1","3","3","0","18.4 %","21.1 %",".133",".190",".167",".342",".300",".298","91","0.1","-0.6","-0.4","0.0"
"Brewers","12","37","1","4","4","0","2.7 %","27.0 %",".139",".320",".250",".270",".389",".278","72","0.0","-1.6","0.6","0.0"
"Nationals","10","40","0","4","4","0","12.5 %","20.0 %",".059",".346",".265",".359",".324",".297","75","-0.1","-1.7","0.4","0.0"
"White Sox","13","30","1","2","2","0","10.0 %","30.0 %",".185",".235",".185",".267",".370",".273","73","-0.4","-1.6","-0.3","-0.1"
"Yankees","13","37","1","5","4","0","8.1 %","24.3 %",".094",".292",".250",".297",".344",".273","73","-0.5","-2.1","-0.2","-0.1"
"Pirates","15","37","0","2","2","0","2.7 %","10.8 %",".121",".267",".242",".257",".364",".258","51","-0.1","-2.6","0.0","-0.1"
"Cubs","12","35","0","1","1","0","22.9 %","25.7 %",".000",".167",".111",".314",".111",".232","42","0.0","-2.8","0.3","-0.1"
"Padres","14","33","2","3","3","0","6.1 %","36.4 %",".194",".118",".129",".182",".323",".212","34","-0.1","-3.2","0.2","-0.2"
"Blue Jays","13","37","0","1","1","0","10.8 %","21.6 %",".000",".240",".182",".270",".182",".216","34","0.0","-3.4","0.1","-0.2"
"Cardinals","13","28","0","2","2","2","7.1 %","17.9 %",".000",".190",".160",".214",".160",".174","9","0.4","-3.2","0.3","-0.2"
"Indians","15","31","0","0","0","0","0.0 %","32.3 %",".065",".286",".194",".194",".258",".191","19","0.0","-3.7","0.2","-0.2"
"Mets","13","32","1","1","1","0","0.0 %","34.4 %",".094",".250",".188",".188",".281",".196","26","0.0","-3.4","0.0","-0.2"
"Orioles","12","34","1","1","1","0","5.9 %","38.2 %",".125",".167",".125",".176",".250",".185","16","0.0","-4.2","-0.4","-0.3"
"Reds","17","32","0","1","1","0","3.1 %","50.0 %",".100",".214",".100",".156",".200",".158","-5","-0.1","-4.9","0.1","-0.4"
"Phillies","13","33","0","0","0","0","9.1 %","33.3 %",".034",".167",".103",".188",".138",".122","-34","0.1","-6.1","0.5","-0.4"
