"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Nationals","13","46","8","16","16","0","8.7 %","6.5 %",".700",".379",".475",".523","1.175",".664","301","-0.1","12.1","0.6","1.4"
"Angels","12","40","4","9","9","0","5.0 %","20.0 %",".459",".440",".405",".450",".865",".529","242","0.0","7.3","0.3","0.9"
"Brewers","13","46","4","8","8","0","4.3 %","13.0 %",".333",".406",".405",".444",".738",".486","199","0.1","5.9","0.6","0.8"
"Red Sox","18","45","2","13","12","0","11.1 %","22.2 %",".308",".500",".410",".467",".718",".480","203","-0.1","5.8","0.0","0.7"
"Mets","15","42","2","11","11","0","4.8 %","14.3 %",".333",".452",".410",".439",".744",".478","207","-0.6","5.3","0.0","0.6"
"Mariners","11","39","4","7","7","1","10.3 %","17.9 %",".400",".292",".314",".385",".714",".437","184","0.4","4.5","-0.1","0.6"
"Indians","16","43","3","8","8","2","11.6 %","20.9 %",".297",".320",".297",".381",".595",".403","149","0.3","2.9","0.2","0.4"
"Cubs","15","42","3","7","7","0","16.7 %","33.3 %",".343",".333",".257",".381",".600",".403","153","-0.4","2.3","0.4","0.4"
"Diamondbacks","13","37","2","6","6","2","13.5 %","27.0 %",".281",".300",".250",".351",".531",".366","128","0.3","1.6","0.3","0.3"
"Astros","12","41","1","4","4","1","12.2 %","12.2 %",".139",".300",".278",".366",".417",".339","117","0.1","0.9","-0.2","0.2"
"Orioles","15","41","1","7","7","2","12.2 %","24.4 %",".147",".333",".265",".366",".412",".336","111","0.5","0.9","-0.6","0.2"
"Rockies","17","44","3","7","7","2","9.1 %","34.1 %",".237",".333",".263",".341",".500",".350","105","0.0","0.0","0.1","0.2"
"Padres","16","36","2","3","3","1","5.6 %","22.2 %",".206",".292",".265",".306",".471",".325","105","-0.3","-0.3","0.6","0.1"
"Yankees","12","40","1","4","4","0","7.5 %","35.0 %",".167",".381",".250",".325",".417",".318","98","0.0","-0.1","0.1","0.1"
"Twins","15","44","0","6","6","0","15.9 %","20.5 %",".167",".286",".222",".341",".389",".314","96","0.1","-0.3","-0.2","0.1"
"Cardinals","15","37","2","5","5","1","5.4 %","35.1 %",".229",".300",".229",".270",".457",".302","92","-0.2","-0.8","0.7","0.1"
"Reds","16","39","1","4","4","0","12.8 %","23.1 %",".121",".304",".242",".359",".364",".322","98","-0.1","-0.4","0.1","0.1"
"Braves","16","35","1","5","5","0","2.9 %","14.3 %",".182",".296",".273",".314",".455",".324","100","-0.4","-0.5","0.4","0.1"
"Tigers","12","39","1","4","4","0","7.7 %","30.8 %",".171",".391",".286",".333",".457",".330","107","-0.5","-0.3","-0.1","0.1"
"Marlins","18","44","0","6","6","0","6.8 %","15.9 %",".125",".324",".275",".318",".400",".304","91","-0.2","-0.8","0.1","0.1"
"White Sox","12","34","1","2","2","0","2.9 %","35.3 %",".226",".333",".226",".294",".452",".313","99","0.0","-0.1","-0.5","0.1"
"Dodgers","14","37","1","3","3","0","8.1 %","27.0 %",".118",".348",".265",".324",".382",".295","81","0.0","-1.0","0.2","0.0"
"Rangers","15","42","1","3","3","1","9.5 %","16.7 %",".079",".300",".263",".333",".342",".298","82","0.3","-1.1","-0.4","0.0"
"Giants","15","37","0","1","1","0","10.8 %","24.3 %",".091",".292",".212",".297",".303",".266","67","-0.1","-1.8","0.3","0.0"
"Athletics","13","34","1","1","1","0","8.8 %","20.6 %",".129",".217",".194",".265",".323",".256","63","-0.1","-1.9","0.1","-0.1"
"Pirates","15","36","1","1","1","1","2.8 %","30.6 %",".147",".273",".206",".250",".353",".257","63","0.2","-1.9","0.1","-0.1"
"Rays","16","35","1","5","5","0","11.4 %","25.7 %",".133",".190",".167",".257",".300",".244","56","0.0","-2.2","-0.2","-0.1"
"Phillies","15","33","0","2","2","0","6.1 %","24.2 %",".065",".174",".129",".182",".194",".168","5","0.0","-4.5","0.4","-0.3"
"Royals","14","36","0","5","5","0","2.8 %","16.7 %",".063",".222",".188",".206",".250",".194","13","0.0","-4.4","0.0","-0.3"
"Blue Jays","14","29","0","0","0","0","3.4 %","27.6 %",".036",".100",".071",".103",".107",".096","-41","0.0","-5.7","-0.1","-0.5"
