"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Mets","18","39","5","9","9","2","10.3 %","12.8 %",".559",".250",".324",".410",".882",".507","226","0.4","6.7","0.1","0.8"
"Royals","16","43","5","8","8","2","4.7 %","20.9 %",".390",".333",".341",".372",".732",".448","186","0.3","4.9","-0.2","0.6"
"Rays","22","44","2","9","9","0","18.2 %","13.6 %",".294",".370",".353",".477",".647",".459","197","-0.8","4.6","-0.6","0.5"
"Blue Jays","14","36","2","8","8","1","8.3 %","22.2 %",".250",".391",".344",".389",".594",".402","156","0.2","2.7","-0.1","0.4"
"Brewers","15","40","3","7","7","0","15.0 %","22.5 %",".303",".238",".242",".359",".545",".376","141","-0.1","2.0","0.5","0.4"
"Indians","18","39","2","4","4","1","7.7 %","10.3 %",".250",".267",".278",".333",".528",".358","122","0.1","1.1","0.1","0.2"
"Orioles","16","36","2","7","7","0","8.3 %","25.0 %",".273",".318",".273",".333",".545",".363","131","0.0","1.2","-0.3","0.2"
"Athletics","13","38","2","5","5","1","7.9 %","42.1 %",".235",".313",".206",".289",".441",".308","97","0.3","0.0","0.3","0.2"
"Angels","19","40","2","3","3","1","15.0 %","25.0 %",".235",".227",".206",".325",".441",".327","110","0.1","0.3","-0.3","0.1"
"Padres","14","36","1","4","3","2","16.7 %","30.6 %",".100",".333",".233",".361",".333",".303","84","0.3","-0.5","0.6","0.1"
"Nationals","15","39","2","6","6","0","7.7 %","20.5 %",".222",".269",".250",".308",".472",".326","101","0.0","-0.1","0.0","0.1"
"Braves","16","38","1","3","3","0","15.8 %","26.3 %",".125",".286",".219",".342",".344",".296","83","0.1","-1.0","0.4","0.1"
"Astros","17","36","2","3","3","0","8.3 %","22.2 %",".212",".261",".242",".306",".455",".309","94","0.0","-0.6","-0.1","0.1"
"Rangers","16","38","1","10","9","0","7.9 %","18.4 %",".143",".333",".286",".342",".429",".330","99","-0.1","-0.3","-0.4","0.1"
"Marlins","17","37","2","5","5","2","5.4 %","21.6 %",".235",".240",".235",".270",".471",".301","91","-0.1","-0.7","0.1","0.1"
"White Sox","17","37","2","6","6","0","5.4 %","16.2 %",".200",".222",".229",".270",".429",".293","86","0.0","-0.8","-0.3","0.0"
"Rockies","15","36","1","2","2","0","16.7 %","25.0 %",".167",".250",".200",".333",".367",".298","85","0.0","-1.2","0.1","0.0"
"Pirates","17","41","0","6","5","1","9.8 %","26.8 %",".086",".360",".257",".325",".343",".291","77","0.2","-1.3","-0.3","0.0"
"Diamondbacks","21","38","0","0","0","0","10.5 %","23.7 %",".061",".292",".212",".316",".273",".270","67","0.1","-1.8","0.1","0.0"
"Cardinals","16","36","0","1","1","0","11.1 %","19.4 %",".097",".250",".194",".286",".290",".258","59","0.0","-2.2","0.5","0.0"
"Mariners","15","31","1","5","5","2","9.7 %","35.5 %",".160",".231",".160",".300",".320",".280","74","-0.3","-1.6","-0.1","-0.1"
"Twins","14","38","1","2","2","0","7.9 %","21.1 %",".114",".269",".229",".289",".343",".275","73","0.0","-1.6","-0.5","-0.1"
"Reds","15","38","1","3","2","0","10.5 %","31.6 %",".152",".200",".152",".263",".303",".252","55","0.0","-2.6","0.0","-0.1"
"Dodgers","19","34","1","3","3","0","5.9 %","23.5 %",".125",".217",".188",".235",".313",".236","50","-0.1","-2.5","0.0","-0.1"
"Phillies","19","36","0","1","1","1","11.1 %","30.6 %",".000",".250",".161",".278",".161",".217","34","0.2","-3.2","0.3","-0.2"
"Giants","19","34","0","3","3","0","8.8 %","26.5 %",".000",".136",".097",".176",".097",".138","-16","0.1","-5.3","-0.1","-0.4"
"Cubs","14","31","0","0","0","0","3.2 %","38.7 %",".067",".167",".100",".129",".167",".109","-36","0.0","-5.9","0.2","-0.5"
"Red Sox","20","31","0","0","0","1","3.2 %","29.0 %",".000",".095",".067",".097",".067",".078","-55","0.2","-6.5","0.0","-0.5"
