"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Angels","17","45","2","10","9","1","8.9 %","15.6 %",".268",".438",".390",".444",".659",".457","195","0.1","5.5","0.2","0.7"
"Mariners","16","52","3","11","11","2","21.2 %","17.3 %",".225",".357",".325",".481",".550",".439","184","0.3","5.8","-1.0","0.7"
"Tigers","14","40","0","9","8","2","2.5 %","10.0 %",".147",".438",".412",".450",".559",".412","157","0.3","3.2","-0.3","0.4"
"Nationals","12","37","1","4","4","1","13.5 %","32.4 %",".267",".412",".267",".389",".533",".387","132","0.2","1.7","0.5","0.3"
"Orioles","16","51","1","6","6","1","9.8 %","13.7 %",".178",".368",".333",".392",".511",".372","131","0.1","2.1","-0.6","0.3"
"Rockies","14","37","2","6","6","0","10.8 %","10.8 %",".219",".333",".344",".405",".563",".400","140","-0.8","0.8","0.1","0.2"
"Royals","13","39","2","6","6","1","2.6 %","35.9 %",".250",".409",".306",".308",".556",".345","117","0.1","0.8","0.0","0.2"
"Diamondbacks","17","44","1","4","4","2","6.8 %","20.5 %",".179",".310",".256",".341",".436",".325","105","0.4","0.3","0.2","0.2"
"Blue Jays","15","36","3","7","7","0","2.8 %","16.7 %",".286",".231",".257",".278",".543",".335","111","0.0","0.4","-0.1","0.2"
"White Sox","12","42","3","7","6","1","4.8 %","7.1 %",".250",".206",".250",".286",".500",".325","109","0.2","0.4","-0.4","0.1"
"Dodgers","13","35","2","3","3","0","11.4 %","14.3 %",".300",".174",".200",".294",".500",".327","101","-0.4","-0.5","0.3","0.1"
"Twins","13","38","2","4","4","1","7.9 %","23.7 %",".200",".250",".229",".289",".429",".303","88","0.1","-0.6","-0.1","0.1"
"Rays","18","46","2","5","5","1","10.9 %","30.4 %",".195",".280",".220",".304",".415",".307","96","-0.6","-1.0","0.0","0.1"
"Braves","16","37","1","1","1","0","2.7 %","43.2 %",".088",".353",".206",".270",".294",".251","55","0.1","-2.4","0.2","-0.1"
"Padres","13","32","0","1","1","0","6.3 %","40.6 %",".067",".353",".200",".250",".267",".228","41","0.0","-2.7","0.3","-0.1"
"Reds","16","32","3","4","4","0","3.1 %","21.9 %",".290",".095",".161",".188",".452",".258","59","-0.6","-2.6","0.1","-0.1"
"Phillies","13","35","1","2","2","0","5.7 %","34.3 %",".094",".211",".156",".229",".250",".215","33","0.0","-3.4","0.4","-0.2"
"Brewers","16","33","1","1","1","1","6.1 %","36.4 %",".097",".222",".161",".212",".258",".206","25","0.1","-3.3","0.3","-0.2"
"Giants","16","33","0","2","2","0","3.0 %","33.3 %",".065",".250",".161",".212",".226",".196","23","-0.4","-4.0","0.2","-0.3"
"Yankees","15","34","0","1","1","0","8.8 %","29.4 %",".000",".190",".133",".206",".133",".163","1","0.0","-4.7","-0.3","-0.4"
