"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Tigers","13","48","1","12","12","2","2.1 %","22.9 %",".222",".545",".422",".458",".644",".461","193","0.4","6.1","-0.4","0.7"
"Cubs","14","40","3","8","8","0","12.5 %","15.0 %",".333",".385",".394",".450",".727",".455","171","0.0","3.6","0.2","0.5"
"Astros","16","49","2","12","12","0","14.3 %","20.4 %",".211",".357",".316",".429",".526",".399","157","0.0","3.4","-0.2","0.5"
"Mets","16","43","2","6","6","0","4.7 %","16.3 %",".211",".333",".316",".372",".526",".374","137","-0.1","1.9","0.1","0.3"
"Giants","12","43","1","8","8","0","14.0 %","25.6 %",".167",".400",".306",".395",".472",".360","123","-0.4","0.8","0.3","0.2"
"Marlins","15","41","1","2","2","0","12.2 %","22.0 %",".111",".385",".306",".390",".417",".352","122","-0.3","0.9","0.3","0.2"
"Mariners","17","37","2","3","3","1","2.7 %","40.5 %",".257",".444",".286",".324",".543",".358","131","-0.6","0.7","-0.1","0.2"
"Rockies","13","39","0","10","9","0","0.0 %","20.5 %",".128",".452",".359",".359",".487",".356","108","0.1","0.3","0.2","0.2"
"Angels","17","37","2","6","6","1","18.9 %","16.2 %",".207",".182",".207",".351",".414",".329","109","0.1","0.4","0.0","0.2"
"Royals","16","38","1","8","7","1","2.6 %","10.5 %",".194",".290",".278",".316",".472",".330","107","0.1","0.2","0.0","0.2"
"Yankees","14","34","1","4","3","0","5.9 %","29.4 %",".125",".429",".313",".353",".438",".338","113","-0.5","0.0","0.1","0.1"
"Cardinals","13","33","1","5","5","0","3.0 %","21.2 %",".167",".348",".300",".313",".467",".321","110","-0.4","-0.1","0.1","0.1"
"Reds","17","38","1","9","8","1","5.3 %","21.1 %",".212",".320",".273",".324",".485",".334","100","-0.3","-0.4","0.2","0.1"
"Red Sox","19","53","2","4","3","1","11.3 %","28.3 %",".174",".310",".239",".327",".413",".303","82","0.2","-1.3","0.2","0.1"
"Indians","14","34","1","4","4","1","8.8 %","26.5 %",".194",".286",".226",".294",".419",".302","87","0.1","-0.6","0.0","0.1"
"Phillies","16","34","2","4","4","0","5.9 %","20.6 %",".250",".217",".219",".265",".469",".291","78","0.0","-1.3","0.4","0.0"
"Dodgers","19","54","1","7","7","0","13.0 %","27.8 %",".111",".276",".200",".333",".311",".286","77","0.0","-1.7","0.0","0.0"
"Pirates","14","36","0","3","3","0","5.6 %","11.1 %",".063",".310",".281",".314",".344",".283","85","0.0","-0.8","-0.3","0.0"
"Diamondbacks","13","39","0","2","2","0","10.3 %","25.6 %",".029",".333",".235",".333",".265",".277","74","0.0","-1.7","0.4","0.0"
"Rays","13","35","2","4","4","0","11.4 %","31.4 %",".200",".167",".167",".257",".367",".264","69","0.1","-1.5","0.0","0.0"
"Brewers","16","37","1","3","3","2","2.7 %","27.0 %",".114",".292",".229",".270",".343",".264","63","0.4","-1.7","0.2","0.0"
"Athletics","14","34","1","3","2","1","5.9 %","26.5 %",".094",".273",".219",".265",".313",".251","60","0.2","-1.7","0.0","-0.1"
"Padres","15","38","0","1","1","0","5.3 %","26.3 %",".000",".385",".278",".316",".278",".265","67","0.0","-1.9","0.1","-0.1"
"Nationals","14","36","0","3","3","0","11.1 %","25.0 %",".033",".333",".233",".343",".267",".283","67","-0.5","-2.2","0.1","-0.1"
"Braves","15","38","1","4","4","2","5.3 %","21.1 %",".086",".231",".200",".263",".286",".244","48","0.4","-2.4","0.2","-0.1"
"White Sox","13","33","1","2","2","0","3.0 %","18.2 %",".161",".250",".226",".250",".387",".267","69","-0.4","-1.9","-0.3","-0.1"
"Twins","14","38","0","3","3","0","2.6 %","39.5 %",".057",".350",".200",".263",".257",".234","45","0.0","-2.9","-0.2","-0.2"
"Blue Jays","14","36","2","2","2","0","2.8 %","27.8 %",".171",".174",".171",".194",".343",".224","41","-0.1","-3.1","-0.1","-0.2"
"Rangers","16","36","0","4","4","1","13.9 %","27.8 %",".000",".238",".161",".278",".161",".217","23","0.2","-3.5","-0.1","-0.2"
"Orioles","14","30","0","1","1","0","0.0 %","30.0 %",".000",".143",".100",".100",".100",".087","-48","0.0","-6.2","-0.4","-0.5"
