"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Phillies","13","44","3","14","14","0","6.8 %","11.4 %",".410",".323",".333",".409",".744",".465","193","0.0","5.3","0.8","0.7"
"Braves","17","39","2","6","6","0","12.8 %","20.5 %",".303",".348",".303",".395",".606",".405","173","-0.4","3.3","0.4","0.5"
"Yankees","11","38","3","8","8","1","5.3 %","18.4 %",".353",".333",".324",".378",".676",".430","171","0.1","3.6","0.0","0.5"
"Brewers","14","39","3","8","8","0","7.7 %","35.9 %",".306",".474",".333",".385",".639",".421","161","-0.1","3.1","0.5","0.5"
"Diamondbacks","16","47","1","9","9","0","14.9 %","14.9 %",".162",".379",".324",".468",".486",".403","147","0.0","2.9","0.3","0.5"
"Astros","16","46","3","9","9","0","17.4 %","15.2 %",".257",".231",".257",".413",".514",".391","152","-0.1","2.8","-0.1","0.4"
"Rockies","13","43","2","8","8","5","7.0 %","30.2 %",".308",".400",".308",".349",".615",".388","132","1.0","2.5","0.4","0.4"
"White Sox","15","34","4","5","5","1","5.9 %","41.2 %",".438",".357",".281",".324",".719",".417","171","0.2","3.0","-0.5","0.4"
"Dodgers","13","36","1","6","6","0","2.8 %","13.9 %",".171",".414",".371",".389",".543",".383","147","-0.1","2.1","0.5","0.4"
"Giants","16","40","3","7","7","1","5.0 %","27.5 %",".297",".304",".270",".325",".568",".367","133","0.2","1.8","0.5","0.3"
"Mets","14","39","2","3","3","0","7.7 %","20.5 %",".242",".333",".303",".368",".545",".377","134","-0.1","1.5","0.3","0.3"
"Cubs","12","38","1","4","4","0","13.2 %","23.7 %",".161",".364",".290",".395",".452",".353","120","0.0","0.8","0.4","0.2"
"Twins","18","36","3","5","5","0","16.7 %","16.7 %",".333",".143",".200",".333",".533",".359","129","0.0","1.1","0.0","0.2"
"Rangers","10","34","2","5","5","0","8.8 %","14.7 %",".258",".292",".290",".353",".548",".374","132","0.1","1.2","-0.2","0.2"
"Cardinals","15","39","1","4","4","0","7.7 %","33.3 %",".111",".455",".306",".359",".417",".335","111","0.0","0.4","0.4","0.2"
"Indians","15","38","0","4","4","1","2.6 %","15.8 %",".111",".433",".361",".378",".472",".362","117","-0.1","0.6","0.0","0.2"
"Blue Jays","14","40","0","6","6","1","15.0 %","20.0 %",".029",".346",".265",".375",".294",".308","92","0.1","-0.4","-0.3","0.1"
"Nationals","16","38","1","3","3","0","13.2 %","26.3 %",".182",".318",".242",".342",".424",".329","102","-0.9","-0.9","0.1","0.0"
"Rays","13","34","1","4","4","2","14.7 %","26.5 %",".143",".263",".214",".324",".357",".297","87","-0.5","-1.1","-0.2","0.0"
"Padres","15","34","1","2","2","0","14.7 %","20.6 %",".138",".190",".172",".294",".310",".271","69","0.0","-1.6","0.0","0.0"
"Mariners","13","37","1","2","2","0","10.8 %","18.9 %",".182",".200",".182",".270",".364",".273","73","-0.4","-1.8","-0.5","-0.1"
"Pirates","14","39","2","5","5","0","2.6 %","28.2 %",".162",".250",".216",".237",".378",".258","63","0.0","-2.0","-0.3","-0.1"
"Tigers","14","39","0","3","2","0","2.6 %","25.6 %",".105",".321",".237",".256",".342",".254","57","-0.1","-2.4","-0.4","-0.1"
"Royals","11","33","1","1","1","0","9.1 %","21.2 %",".100",".182",".167",".242",".267",".227","39","-0.1","-2.9","-0.1","-0.2"
"Marlins","14","34","0","0","0","0","2.9 %","20.6 %",".030",".269",".212",".235",".242",".210","30","-0.1","-3.3","0.2","-0.2"
"Athletics","17","34","0","1","1","0","11.8 %","26.5 %",".000",".200",".143",".265",".143",".205","31","-0.1","-3.4","0.0","-0.2"
"Orioles","13","33","0","2","2","1","0.0 %","12.1 %",".030",".241",".212",".212",".242",".195","19","0.2","-3.5","-0.3","-0.3"
"Reds","12","34","0","1","1","0","8.8 %","17.6 %",".097",".160",".129",".206",".226",".194","17","-0.1","-4.1","0.0","-0.3"
"Angels","13","30","0","0","0","0","6.7 %","23.3 %",".000",".143",".107",".167",".107",".133","-18","-0.1","-4.9","0.3","-0.3"
"Red Sox","11","32","0","0","0","0","3.1 %","37.5 %",".067",".167",".100",".156",".167",".147","-13","-0.1","-5.1","-0.1","-0.4"
