"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Brewers","13","39","5","9","9","2","10.3 %","20.5 %",".514",".318",".343",".410",".857",".502","216","0.4","6.2","0.4","0.8"
"Blue Jays","13","41","4","10","10","0","2.4 %","24.4 %",".375",".500",".425",".439",".800",".507","229","-0.1","6.5","-0.2","0.8"
"Dodgers","16","50","2","11","11","0","16.0 %","8.0 %",".194",".323",".333",".479",".528",".429","161","0.0","4.0","0.5","0.6"
"Rockies","15","44","1","8","7","0","13.6 %","20.5 %",".200",".423",".343",".429",".543",".405","173","0.0","4.1","0.2","0.6"
"Nationals","14","43","1","9","9","0","4.7 %","11.6 %",".231",".412",".385",".419",".615",".418","162","0.0","3.4","0.4","0.5"
"Royals","14","47","4","8","8","1","6.4 %","23.4 %",".295",".345",".318",".362",".614",".402","152","0.2","3.3","0.2","0.5"
"Reds","15","46","1","10","7","0","6.5 %","6.5 %",".150",".410",".425",".435",".575",".412","156","-0.6","2.7","0.3","0.4"
"Angels","15","37","1","7","5","1","10.8 %","13.5 %",".156",".370",".344",".405",".500",".372","143","0.2","2.0","0.0","0.3"
"Marlins","13","41","1","6","6","0","12.2 %","19.5 %",".171",".385",".314",".400",".486",".370","127","-0.6","0.8","0.0","0.2"
"Pirates","16","41","2","7","7","0","4.9 %","17.1 %",".179",".333",".308",".341",".487",".349","117","0.0","0.8","-0.4","0.2"
"Athletics","13","35","2","7","6","1","8.6 %","14.3 %",".250",".200",".219",".286",".469",".314","101","0.3","0.2","0.2","0.2"
"Rays","14","39","1","6","4","4","5.1 %","28.2 %",".206",".304",".235",".308",".441",".304","92","0.8","0.1","0.0","0.1"
"Giants","15","38","0","2","2","0","7.9 %","21.1 %",".114",".370",".286",".342",".400",".320","101","0.0","0.0","0.3","0.1"
"Diamondbacks","15","40","1","6","5","1","5.0 %","15.0 %",".086",".310",".286",".333",".371",".304","90","0.3","-0.4","0.5","0.1"
"Mets","11","32","1","4","4","1","3.1 %","25.0 %",".133",".333",".267",".313",".400",".306","93","0.1","-0.2","0.3","0.1"
"Cubs","14","38","2","2","2","0","7.9 %","34.2 %",".176",".316",".235",".316",".412",".313","98","0.0","-0.5","0.3","0.1"
"Orioles","17","42","0","7","7","0","4.8 %","11.9 %",".135",".333",".297",".325",".432",".316","92","0.0","-0.6","0.0","0.1"
"Yankees","14","44","1","7","7","0","9.1 %","15.9 %",".100",".313",".275",".341",".375",".312","94","-0.1","-0.5","-0.4","0.1"
"Padres","13","36","1","1","1","1","2.8 %","19.4 %",".114",".333",".286",".306",".400",".300","86","0.1","-0.6","0.0","0.1"
"Indians","13","39","1","3","3","0","10.3 %","23.1 %",".088",".292",".235",".333",".324",".295","80","0.1","-1.0","0.2","0.1"
"Twins","15","32","2","7","7","1","6.3 %","25.0 %",".233",".200",".200",".250",".433",".284","77","0.2","-0.9","0.0","0.0"
"Mariners","12","35","1","1","1","0","11.4 %","17.1 %",".133",".217",".200",".314",".333",".289","83","0.0","-0.8","-0.2","0.0"
"Braves","15","44","0","4","4","0","13.6 %","29.5 %",".027",".375",".243",".364",".270",".287","73","0.0","-1.6","0.2","0.0"
"Rangers","15","41","2","6","6","1","9.8 %","41.5 %",".243",".278",".189",".268",".432",".283","72","0.3","-1.5","-0.3","0.0"
"Tigers","13","35","1","3","3","3","5.7 %","37.1 %",".091",".263",".182",".229",".273",".219","37","0.6","-2.6","-0.3","-0.2"
"Red Sox","13","37","1","4","3","3","5.4 %","21.6 %",".118",".192",".176",".216",".294",".217","32","0.5","-3.1","-0.1","-0.2"
"Cardinals","19","43","0","3","3","3","14.0 %","11.6 %",".000",".100",".088",".256",".088",".190","16","0.6","-4.3","0.5","-0.2"
"White Sox","12","35","0","0","0","0","8.6 %","45.7 %",".031",".313",".156",".229",".188",".193","20","0.1","-3.7","-0.2","-0.3"
"Astros","14","33","0","1","1","0","6.1 %","30.3 %",".033",".200",".133",".212",".167",".180","14","0.0","-4.0","0.1","-0.3"
"Phillies","16","28","1","1","1","0","0.0 %","42.9 %",".107",".000",".036",".036",".143",".069","-56","0.0","-6.2","0.1","-0.5"
