"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Nationals","14","49","1","13","13","1","14.3 %","16.3 %",".268",".455",".390",".469",".659",".460","186","0.2","5.7","0.2","0.7"
"Royals","12","40","2","6","6","2","7.5 %","12.5 %",".265",".407",".382",".447",".647",".455","177","0.3","4.0","0.0","0.5"
"Twins","12","34","3","6","5","0","14.7 %","14.7 %",".357",".300",".321",".424",".679",".450","178","-0.1","3.3","-0.2","0.4"
"Dodgers","17","39","4","6","6","0","7.7 %","23.1 %",".389",".261",".278",".333",".667",".396","147","0.0","2.2","0.3","0.4"
"Yankees","26","71","3","11","10","0","11.3 %","18.3 %",".222",".277",".254",".338",".476",".343","115","0.0","1.3","0.0","0.4"
"Cardinals","16","38","2","7","7","0","10.5 %","23.7 %",".182",".364",".303",".395",".485",".377","138","0.0","1.8","0.2","0.3"
"Marlins","16","40","1","4","3","1","7.5 %","27.5 %",".162",".400",".297",".350",".459",".344","118","0.0","0.8","0.5","0.3"
"Phillies","15","37","1","7","7","1","2.7 %","24.3 %",".156",".375",".313",".351",".469",".340","109","0.3","0.7","0.6","0.2"
"Reds","15","40","1","4","4","1","10.0 %","20.0 %",".176",".346",".294",".375",".471",".357","118","0.0","0.9","0.1","0.2"
"Astros","14","38","2","6","6","0","13.2 %","13.2 %",".242",".231",".242",".342",".485",".348","123","-0.2","0.9","0.0","0.2"
"Braves","17","38","1","4","4","1","5.3 %","36.8 %",".194",".429",".278",".316",".472",".329","103","0.2","0.3","0.1","0.2"
"Red Sox","13","36","2","5","5","0","13.9 %","25.0 %",".226",".250",".226",".333",".452",".334","109","-0.1","0.1","0.1","0.1"
"Indians","14","33","2","6","6","0","6.1 %","27.3 %",".233",".300",".267",".303",".500",".328","107","0.0","0.0","0.3","0.1"
"White Sox","14","40","1","5","4","0","7.5 %","22.5 %",".083",".385",".306",".359",".389",".326","104","-0.1","0.1","-0.5","0.1"
"Padres","16","38","1","3","3","0","10.5 %","39.5 %",".212",".333",".212",".289",".424",".297","86","0.0","-0.9","0.4","0.1"
"Giants","20","62","0","3","3","1","6.5 %","29.0 %",".125",".359",".250",".306",".375",".284","74","0.2","-2.0","0.5","0.0"
"Tigers","15","36","2","3","3","1","5.6 %","38.9 %",".176",".333",".235",".278",".412",".291","86","0.2","-0.9","-0.3","0.0"
"Brewers","12","35","1","5","4","3","2.9 %","22.9 %",".188",".280",".250",".257",".438",".266","61","0.6","-1.3","0.2","0.0"
"Angels","13","36","0","2","2","0","5.6 %","25.0 %",".152",".280",".212",".250",".364",".255","61","0.0","-2.0","0.1","-0.1"
"Diamondbacks","12","34","0","1","1","2","8.8 %","2.9 %",".000",".233",".226",".294",".226",".240","44","0.5","-2.1","0.2","-0.1"
"Rays","26","71","2","3","3","1","11.3 %","26.8 %",".145",".195",".161",".268",".306",".255","60","0.4","-3.4","-0.1","-0.1"
"Athletics","13","37","1","3","3","0","0.0 %","21.6 %",".108",".250",".216",".216",".324",".226","44","0.0","-2.9","0.0","-0.2"
"Mets","22","60","1","2","1","0","6.7 %","26.7 %",".107",".256",".196",".250",".304",".225","36","-0.7","-5.9","0.4","-0.3"
"Blue Jays","13","31","0","0","0","0","6.5 %","48.4 %",".000",".154",".071",".161",".071",".124","-25","-0.1","-5.4","-0.2","-0.4"
