"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","14","40","5","9","8","0","5.0 %","15.0 %",".474",".259",".316",".350",".789",".454","192","0.1","4.7","0.2","0.6"
"Cubs","17","36","4","6","6","1","5.6 %","19.4 %",".412",".348",".353",".389",".765",".466","193","0.2","4.6","0.3","0.6"
"Dodgers","13","41","2","8","8","1","14.6 %","12.2 %",".265",".370",".353",".450",".618",".444","175","0.3","4.3","0.3","0.6"
"Mets","28","73","5","11","11","1","12.3 %","21.9 %",".267",".225",".233",".356",".500",".359","129","0.0","2.6","0.3","0.5"
"Orioles","14","40","2","6","6","0","7.5 %","25.0 %",".389",".400",".333",".375",".722",".435","176","-0.3","3.5","-0.6","0.4"
"Phillies","13","43","1","7","6","2","9.3 %","16.3 %",".162",".414",".351",".415",".514",".387","130","0.5","2.1","0.4","0.4"
"Brewers","16","43","3","9","9","0","7.0 %","20.9 %",".231",".357",".333",".372",".564",".386","141","0.0","2.1","0.3","0.4"
"White Sox","15","46","0","7","7","0","10.9 %","23.9 %",".077",".500",".359",".444",".436",".386","142","0.0","2.5","-0.5","0.4"
"Red Sox","14","37","2","7","6","0","10.8 %","21.6 %",".242",".348",".303",".378",".545",".386","142","-0.1","1.8","0.2","0.3"
"Tigers","14","39","1","4","4","0","10.3 %","25.6 %",".229",".417",".314",".385",".543",".386","142","0.0","2.1","-0.4","0.3"
"Athletics","15","37","3","5","5","0","10.8 %","18.9 %",".323",".143",".194",".306",".516",".340","115","0.0","0.5","0.3","0.2"
"Pirates","16","40","2","7","7","0","12.5 %","17.5 %",".314",".231",".229",".325",".543",".356","122","0.0","1.1","-0.3","0.2"
"Marlins","28","71","2","6","6","1","7.0 %","28.2 %",".200",".302",".231",".296",".431",".307","94","-0.6","-1.4","0.3","0.1"
"Royals","14","39","3","5","5","0","7.7 %","23.1 %",".314",".217",".229",".289",".543",".340","109","-0.1","0.1","-0.4","0.1"
"Diamondbacks","15","35","0","3","3","0","5.7 %","14.3 %",".125",".321",".281",".314",".406",".302","86","0.0","-0.8","0.3","0.1"
"Angels","15","36","3","4","4","1","11.1 %","47.2 %",".281",".167",".156",".250",".438",".287","88","0.2","-0.8","0.1","0.1"
"Braves","13","39","1","3","3","0","10.3 %","25.6 %",".086",".333",".257",".333",".343",".299","82","0.1","-0.9","-0.1","0.0"
"Nationals","13","41","0","4","2","3","19.5 %","19.5 %",".030",".240",".182",".341",".212",".270","64","0.6","-1.5","0.2","0.0"
"Twins","14","34","2","5","5","0","2.9 %","14.7 %",".182",".231",".242",".265",".424",".288","80","0.0","-1.0","-0.2","0.0"
"Reds","15","35","0","7","5","1","8.6 %","31.4 %",".065",".400",".258",".324",".323",".286","69","-0.4","-2.0","0.4","0.0"
"Blue Jays","13","36","1","2","2","0","0.0 %","27.8 %",".143",".333",".257",".257",".400",".274","68","-0.1","-1.8","-0.2","-0.1"
"Indians","13","35","0","0","0","1","2.9 %","22.9 %",".030",".320",".242",".265",".273",".235","40","0.1","-2.9","0.1","-0.1"
"Rangers","14","33","0","1","1","0","6.1 %","30.3 %",".138",".250",".172",".242",".310",".236","39","0.0","-2.8","-0.4","-0.2"
"Giants","16","33","0","0","0","0","0.0 %","9.1 %",".030",".233",".212",".212",".242",".195","21","0.0","-3.6","0.2","-0.2"
"Rays","12","34","0","0","0","0","5.9 %","14.7 %",".000",".185",".156",".206",".156",".168","5","0.1","-4.3","-0.1","-0.3"
"Cardinals","15","31","0","0","0","1","6.5 %","29.0 %",".036",".105",".071",".161",".107",".135","-16","0.2","-4.8","0.1","-0.4"
