"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"White Sox","15","39","3","8","8","0","15.4 %","20.5 %",".394",".364",".333",".436",".727",".468","201","-0.4","4.6","-0.4","0.5"
"Giants","21","36","2","8","7","0","8.3 %","13.9 %",".364",".385",".364",".417",".727",".457","184","0.1","4.0","0.1","0.5"
"Pirates","13","40","0","9","7","1","2.5 %","17.5 %",".154",".500",".410",".425",".564",".416","161","0.2","3.4","0.3","0.5"
"Astros","21","56","2","3","3","2","16.1 %","19.6 %",".152",".303",".261",".393",".413",".355","126","0.5","2.3","0.2","0.4"
"Nationals","14","39","2","6","4","2","17.9 %","28.2 %",".290",".368",".290",".410",".581",".399","145","0.3","2.5","0.5","0.4"
"Twins","14","44","2","10","8","1","6.8 %","18.2 %",".195",".355",".317",".364",".512",".368","132","0.4","2.0","0.2","0.4"
"Rangers","11","37","3","7","7","4","16.2 %","16.2 %",".323",".182",".226",".351",".548",".373","128","0.7","1.8","-0.5","0.3"
"Tigers","14","41","0","4","4","1","2.4 %","26.8 %",".125",".448",".325",".341",".450",".333","108","0.0","0.4","-0.1","0.2"
"Red Sox","18","37","2","5","5","2","5.4 %","27.0 %",".200",".348",".286",".324",".486",".340","111","-0.1","0.2","-0.1","0.1"
"Reds","17","40","1","3","3","1","7.5 %","20.0 %",".167",".296",".250",".325",".417",".309","86","0.2","-0.9","0.2","0.1"
"Phillies","15","33","2","3","3","0","6.1 %","45.5 %",".226",".357",".226",".273",".452",".302","88","0.0","-0.7","0.2","0.1"
"Marlins","15","33","3","4","4","0","0.0 %","33.3 %",".364",".158",".182",".182",".545",".287","83","0.0","-0.9","0.1","0.0"
"Athletics","13","39","1","3","3","0","12.8 %","15.4 %",".091",".192",".182",".308",".273",".268","70","0.1","-1.6","0.4","0.0"
"Brewers","17","35","0","5","5","1","11.4 %","40.0 %",".097",".294",".161",".257",".258",".233","43","0.2","-2.7","0.6","-0.1"
"Mets","14","35","0","2","2","1","11.4 %","34.3 %",".034",".278",".172",".286",".207",".234","47","-0.3","-2.8","0.2","-0.1"
"Cubs","14","36","0","5","5","0","8.3 %","33.3 %",".063",".300",".188",".257",".250",".228","35","0.0","-3.3","0.3","-0.2"
"Rockies","19","38","0","3","2","1","2.6 %","42.1 %",".114",".421",".229",".250",".343",".250","37","0.2","-3.4","0.2","-0.2"
"Dodgers","18","33","0","1","1","0","6.1 %","33.3 %",".033",".263",".167",".219",".200",".190","15","0.0","-3.9","0.2","-0.3"
"Angels","20","47","0","4","3","1","8.5 %","14.9 %",".071",".194",".167",".234",".238",".210","31","0.0","-4.4","-0.1","-0.3"
"Padres","19","32","0","0","0","1","6.3 %","37.5 %",".033",".167",".100",".156",".133",".136","-15","0.1","-5.0","0.5","-0.3"
"Mariners","15","29","0","1","1","0","0.0 %","34.5 %",".034",".211",".138",".138",".172",".132","-15","-0.3","-4.9","-0.2","-0.4"
"Indians","21","32","0","0","0","0","0.0 %","31.3 %",".000",".182",".125",".125",".125",".109","-34","0.0","-6.1","0.1","-0.5"
