"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Giants","30","87","6","21","21","0","6.9 %","16.1 %",".321",".362",".346",".400",".667",".438","172","0.0","8.2","0.6","1.1"
"Dodgers","12","53","4","16","15","2","9.4 %","13.2 %",".386",".441",".432",".490",".818",".524","221","0.4","8.8","0.9","1.1"
"Red Sox","14","44","1","10","10","0","18.2 %","18.2 %",".222",".444",".361",".477",".583",".446","179","0.0","4.5","0.1","0.6"
"Indians","15","39","3","8","8","1","5.1 %","25.6 %",".297",".458",".378",".410",".676",".448","183","0.2","4.2","0.1","0.6"
"Tigers","14","40","4","6","6","0","10.0 %","15.0 %",".400",".269",".314",".375",".714",".433","178","-0.1","3.7","-0.4","0.5"
"Rays","14","38","3","5","5","2","7.9 %","23.7 %",".257",".348",".314",".368",".571",".391","153","0.5","2.9","0.1","0.4"
"Astros","14","44","2","6","5","0","20.5 %","13.6 %",".176",".269",".265",".432",".441",".384","145","-0.1","2.4","-0.1","0.4"
"Cardinals","10","37","2","7","6","0","10.8 %","27.0 %",".233",".316",".267",".378",".500",".369","132","0.0","1.5","0.6","0.3"
"Angels","15","39","1","9","8","0","10.3 %","17.9 %",".235",".333",".294",".359",".529",".366","133","0.0","1.5","0.0","0.3"
"Royals","14","37","0","5","5","0","8.1 %","16.2 %",".121",".370",".303",".361",".424",".338","127","-0.1","1.1","0.2","0.2"
"Reds","14","41","3","6","5","0","4.9 %","17.1 %",".289",".250",".263",".317",".553",".359","121","-0.1","0.9","0.2","0.2"
"Cubs","15","39","1","3","2","0","10.3 %","35.9 %",".176",".421",".265",".359",".441",".344","116","0.0","0.6","0.3","0.2"
"Yankees","12","39","3","4","4","0","12.8 %","25.6 %",".265",".238",".235",".333",".500",".349","123","0.0","0.9","-0.1","0.2"
"Blue Jays","14","42","1","8","8","0","0.0 %","4.8 %",".150",".316",".325",".333",".475",".337","112","0.0","0.5","-0.1","0.2"
"Phillies","16","39","1","2","2","0","5.1 %","25.6 %",".206",".250",".206",".263",".412",".279","88","0.0","-0.9","0.5","0.1"
"White Sox","13","39","1","2","1","0","12.8 %","33.3 %",".147",".350",".235",".333",".382",".312","100","0.1","-0.1","-0.4","0.1"
"Braves","15","38","1","4","4","0","7.9 %","18.4 %",".114",".296",".257",".316",".371",".298","83","0.0","-1.0","0.2","0.0"
"Brewers","15","36","1","2","2","2","5.6 %","22.2 %",".176",".240",".206",".250",".382",".265","64","0.4","-1.6","0.3","0.0"
"Pirates","14","32","0","0","0","0","0.0 %","9.4 %",".063",".276",".250",".250",".313",".239","49","0.0","-2.4","-0.2","-0.1"
"Rockies","28","68","2","3","3","1","7.4 %","33.8 %",".127",".237",".175",".235",".302",".233","34","0.2","-6.6","0.3","-0.4"
