"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Red Sox","14","50","6","13","13","0","14.0 %","12.0 %",".463",".345",".390",".500",".854",".539","243","-0.1","8.9","0.1","1.0"
"Padres","19","62","4","16","15","1","9.7 %","16.1 %",".339",".405",".375",".435",".714",".469","198","0.1","8.0","0.6","1.0"
"Indians","14","50","2","13","12","0","10.0 %","14.0 %",".289",".417",".378",".440",".667",".455","185","0.1","5.5","0.2","0.7"
"Pirates","13","44","2","11","11","0","2.3 %","6.8 %",".325",".432",".450",".442",".775",".480","210","0.0","6.3","-0.2","0.7"
"Astros","13","44","4","15","15","2","15.9 %","25.0 %",".371",".381",".343",".455",".714",".468","202","0.3","6.1","-0.2","0.7"
"White Sox","14","41","2","10","9","0","9.8 %","12.2 %",".243",".433",".405",".463",".649",".463","197","-0.1","5.0","-0.4","0.6"
"Braves","14","43","3","9","9","0","9.3 %","20.9 %",".342",".423",".368",".429",".711",".464","182","-0.4","4.2","0.2","0.6"
"Rays","19","43","1","9","9","1","11.6 %","11.6 %",".189",".387",".351",".442",".541",".417","169","0.2","3.9","-0.1","0.5"
"Cardinals","15","39","4","9","9","1","10.3 %","17.9 %",".455",".174",".242",".316",".697",".396","145","0.2","2.4","0.5","0.4"
"Rockies","21","58","3","12","11","1","3.4 %","15.5 %",".226",".357",".340",".379",".566",".392","133","0.2","2.4","-0.1","0.4"
"Giants","15","33","3","5","5","2","3.0 %","12.1 %",".323",".292",".323",".344",".645",".404","151","0.3","2.4","0.4","0.4"
"Phillies","14","41","3","8","7","1","12.2 %","17.1 %",".294",".240",".265",".350",".559",".371","130","0.2","1.7","0.7","0.4"
"Mariners","13","44","2","9","9","1","9.1 %","9.1 %",".250",".250",".278",".364",".528",".365","133","0.2","2.1","-0.4","0.3"
"Dodgers","13","37","2","5","5","0","16.2 %","16.2 %",".258",".217",".226",".351",".484",".353","124","0.0","1.1","0.5","0.3"
"Rangers","13","43","1","7","6","2","16.3 %","27.9 %",".147",".318",".235",".372",".382",".332","101","0.4","0.2","0.4","0.2"
"Nationals","13","35","2","7","7","3","5.7 %","20.0 %",".233",".261",".267",".294",".500",".318","90","0.6","0.0","0.1","0.1"
"Mets","15","41","1","5","5","0","9.8 %","14.6 %",".111",".276",".250",".341",".361",".310","96","-0.1","-0.4","0.0","0.1"
"Angels","16","41","0","4","3","1","12.2 %","22.0 %",".088",".308",".235",".341",".324",".287","85","0.2","-0.8","0.0","0.1"
"Brewers","14","41","0","3","1","2","17.1 %","17.1 %",".000",".296",".235",".366",".235",".288","76","0.3","-1.2","0.4","0.1"
"Diamondbacks","14","38","2","3","3","1","7.9 %","34.2 %",".235",".211",".176",".263",".412",".285","75","0.2","-1.1","0.4","0.0"
"Orioles","14","36","1","2","2","0","0.0 %","16.7 %",".147",".296",".265",".286",".412",".295","91","-0.1","-0.8","-0.2","0.0"
"Yankees","14","37","1","2","2","0","13.5 %","21.6 %",".125",".261",".219",".324",".344",".296","88","-0.1","-0.9","-0.1","0.0"
"Athletics","12","38","0","2","1","0","10.5 %","13.2 %",".091",".250",".212",".316",".303",".278","77","0.0","-1.3","0.1","0.0"
"Cubs","16","36","2","3","3","0","0.0 %","27.8 %",".229",".261",".229",".229",".457",".280","71","0.0","-1.7","0.2","0.0"
"Tigers","15","37","2","4","4","0","8.1 %","27.0 %",".242",".227",".212",".270",".455",".296","86","-0.1","-0.9","-0.7","0.0"
"Marlins","14","37","0","0","0","0","2.7 %","24.3 %",".000",".346",".257",".297",".257",".250","55","-0.1","-2.3","0.0","-0.1"
"Twins","12","31","1","2","2","0","12.9 %","19.4 %",".115",".158",".154",".290",".269",".259","63","-0.4","-2.2","-0.1","-0.1"
"Reds","15","33","1","1","1","0","3.0 %","36.4 %",".129",".222",".161",".188",".290",".202","33","0.0","-3.3","0.1","-0.2"
"Blue Jays","15","35","0","2","2","0","5.7 %","37.1 %",".031",".263",".156",".229",".188",".194","21","0.0","-3.9","-0.2","-0.3"
"Royals","12","28","0","0","0","0","0.0 %","25.0 %",".000",".095",".071",".071",".071",".062","-63","-0.1","-6.5","0.0","-0.5"
