"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Marlins","14","43","3","6","5","0","11.6 %","18.6 %",".316",".481",".421",".488",".737",".498","216","-0.2","6.3","0.3","0.8"
"Astros","12","40","4","9","9","0","5.0 %","17.5 %",".342",".370",".368",".400",".711",".455","193","-0.1","4.6","-0.3","0.6"
"Rays","13","43","1","8","8","0","7.0 %","7.0 %",".154",".400",".385",".442",".538",".417","169","0.0","3.8","0.1","0.5"
"Mariners","13","44","2","13","12","0","11.4 %","9.1 %",".171",".355",".371",".455",".543",".417","168","0.0","3.8","-0.3","0.5"
"Angels","19","47","0","6","6","0","14.9 %","19.1 %",".025",".484",".375",".468",".400",".388","147","-0.1","2.7","0.3","0.5"
"Brewers","12","38","2","7","7","1","10.5 %","34.2 %",".273",".474",".333",".395",".606",".408","153","0.2","2.8","0.5","0.4"
"Padres","18","54","0","10","10","3","14.8 %","24.1 %",".109",".394",".283",".389",".391",".337","114","0.1","1.0","0.8","0.3"
"Cubs","13","35","1","5","5","3","5.7 %","31.4 %",".152",".524",".364",".400",".515",".388","142","0.1","2.0","0.3","0.3"
"Rangers","13","35","2","7","7","2","2.9 %","25.7 %",".281",".409",".344",".353",".625",".395","156","0.0","2.2","-0.1","0.3"
"Pirates","20","55","0","11","11","0","7.3 %","16.4 %",".106",".425",".362",".407",".468",".364","124","-0.1","1.5","-0.7","0.3"
"Blue Jays","14","41","1","6","5","0","12.2 %","14.6 %",".194",".310",".278",".366",".472",".348","127","0.0","1.2","-0.1","0.2"
"Mets","15","34","2","3","3","0","8.8 %","20.6 %",".276",".250",".241",".313",".517",".344","129","-0.1","1.0","0.2","0.2"
"Royals","13","34","1","6","6","2","0.0 %","17.6 %",".176",".370",".324",".324",".500",".343","116","0.4","0.9","0.0","0.2"
"Indians","14","36","1","8","7","2","5.6 %","27.8 %",".147",".391",".294",".333",".441",".329","105","0.4","0.4","0.1","0.2"
"Cardinals","17","38","1","4","4","0","2.6 %","18.4 %",".162",".310",".270",".289",".432",".302","90","0.0","-0.6","0.4","0.1"
"Orioles","17","38","1","3","3","0","13.2 %","21.1 %",".212",".250",".212",".316",".424",".316","99","-0.1","-0.4","-0.2","0.1"
"Braves","17","39","3","4","4","0","5.1 %","23.1 %",".278",".167",".194",".256",".472",".301","86","0.0","-0.9","0.2","0.1"
"Reds","15","36","1","5","5","0","5.6 %","33.3 %",".118",".429",".294",".333",".412",".319","97","-0.5","-0.8","0.1","0.0"
"Twins","13","39","1","1","1","0","2.6 %","23.1 %",".139",".308",".250",".308",".389",".300","88","0.0","-0.8","-0.3","0.0"
"Dodgers","15","37","2","6","6","0","8.1 %","16.2 %",".235",".192",".206",".270",".441",".286","76","0.0","-1.3","0.4","0.0"
"Rockies","14","39","1","3","3","2","5.1 %","25.6 %",".108",".346",".270",".308",".378",".295","73","0.5","-1.4","0.1","0.0"
"White Sox","14","38","0","4","3","0","7.9 %","18.4 %",".000",".357",".294",".342",".294",".283","77","0.0","-1.1","-0.2","0.0"
"Nationals","18","40","1","3","3","1","5.0 %","15.0 %",".081",".300",".270",".308",".351",".286","69","0.1","-1.7","0.1","0.0"
"Tigers","12","35","1","3","3","0","5.7 %","11.4 %",".121",".250",".242",".286",".364",".279","76","0.0","-1.4","-0.5","-0.1"
"Yankees","12","34","1","4","4","0","5.9 %","32.4 %",".156",".250",".188",".235",".344",".245","56","0.0","-2.2","-0.1","-0.1"
"Athletics","14","35","0","2","1","0","5.7 %","20.0 %",".061",".231",".182",".229",".242",".208","32","0.0","-3.3","0.1","-0.2"
"Diamondbacks","16","37","0","3","3","0","8.1 %","10.8 %",".030",".241",".212",".278",".242",".223","32","0.1","-3.7","0.3","-0.2"
"Red Sox","12","36","0","1","0","0","2.8 %","27.8 %",".029",".292",".206",".250",".235",".218","35","-0.1","-3.5","0.1","-0.2"
"Phillies","16","36","0","4","4","0","13.9 %","27.8 %",".034",".190",".138",".250",".172",".202","24","0.0","-3.9","0.3","-0.2"
"Giants","13","36","1","2","2","0","5.6 %","33.3 %",".147",".143",".118",".167",".265",".170","3","0.0","-4.8","0.2","-0.3"
