"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Brewers","17","45","3","9","9","0","13.3 %","17.8 %",".297",".308",".297",".422",".595",".423","163","0.0","3.7","0.5","0.5"
"Athletics","18","42","2","3","3","1","7.1 %","26.2 %",".243",".417",".324",".390",".568",".400","163","0.2","3.5","0.4","0.5"
"Mets","16","41","1","10","10","0","9.8 %","24.4 %",".265",".440",".353",".415",".618",".416","165","0.0","3.4","0.3","0.5"
"Dodgers","19","38","4","6","6","1","5.3 %","34.2 %",".412",".333",".294",".342",".706",".415","165","-0.1","3.0","0.1","0.4"
"Braves","17","48","0","10","10","0","14.6 %","20.8 %",".100",".452",".350",".438",".450",".383","136","-0.1","2.2","0.1","0.4"
"White Sox","17","40","2","8","6","0","5.0 %","22.5 %",".184",".444",".368",".400",".553",".401","159","-0.4","2.4","-0.5","0.3"
"Red Sox","17","43","3","10","10","0","9.3 %","23.3 %",".263",".346",".316",".372",".579",".390","141","-0.4","1.8","0.0","0.3"
"Diamondbacks","18","40","1","9","7","1","17.5 %","25.0 %",".182",".318",".242",".375",".424",".348","117","0.3","1.0","0.3","0.3"
"Cardinals","20","41","1","7","6","1","9.8 %","24.4 %",".171",".360",".286",".366",".457",".348","118","0.0","0.9","0.0","0.2"
"Rays","16","34","2","4","4","0","5.9 %","29.4 %",".219",".350",".281",".324",".500",".344","120","0.0","0.8","-0.1","0.2"
"Twins","15","38","2","5","5","0","7.9 %","28.9 %",".257",".318",".257",".316",".514",".343","117","0.0","0.6","-0.4","0.1"
"Pirates","15","35","0","4","3","0","8.6 %","17.1 %",".129",".346",".290",".343",".419",".321","100","0.0","-0.1","0.0","0.1"
"Blue Jays","15","32","3","3","3","0","12.5 %","28.1 %",".321",".125",".179",".281",".500",".322","108","-0.1","-0.1","-0.1","0.1"
"Nationals","13","34","2","5","5","0","2.9 %","32.4 %",".226",".300",".258",".265",".484",".298","84","-0.1","-1.0","0.4","0.0"
"Cubs","17","35","1","2","2","0","8.6 %","17.1 %",".161",".208",".194",".286",".355",".278","73","0.0","-1.5","0.3","0.0"
"Phillies","15","34","1","2","2","2","0.0 %","32.4 %",".147",".318",".235",".235",".382",".256","57","0.5","-1.6","0.4","0.0"
"Giants","16","34","1","2","2","2","5.9 %","8.8 %",".097",".222",".226",".273",".323",".259","58","0.5","-1.5","0.0","0.0"
"Angels","21","36","1","2","2","0","8.3 %","25.0 %",".156",".227",".188",".278",".344",".259","71","-0.1","-1.8","0.1","0.0"
"Astros","11","36","1","3","3","1","0.0 %","16.7 %",".200",".214",".200",".222",".400",".257","66","0.1","-1.7","0.0","0.0"
"Indians","17","37","1","3","2","1","13.5 %","27.0 %",".094",".238",".188",".297",".281",".263","67","0.2","-1.9","0.2","0.0"
"Orioles","14","38","0","2","2","1","13.2 %","28.9 %",".000",".333",".219",".342",".219",".270","63","0.2","-1.6","-0.3","0.0"
"Reds","17","37","1","2","2","1","13.5 %","24.3 %",".156",".182",".156",".270",".313",".258","60","0.1","-2.2","0.1","-0.1"
"Rangers","16","36","0","3","3","1","2.8 %","30.6 %",".091",".318",".212",".278",".303",".257","53","0.2","-2.2","-0.2","-0.1"
"Padres","17","39","0","4","3","0","7.7 %","35.9 %",".029",".350",".206",".289",".235",".231","48","-0.1","-3.0","0.2","-0.2"
"Royals","17","35","0","2","2","0","0.0 %","40.0 %",".086",".381",".229",".229",".314",".228","39","-0.1","-3.0","-0.1","-0.2"
"Rockies","16","38","0","1","0","2","2.6 %","28.9 %",".000",".320",".222",".263",".222",".220","24","0.4","-3.8","0.0","-0.2"
"Marlins","17","33","1","3","3","0","6.1 %","30.3 %",".129",".150",".129",".182",".258",".190","20","-0.1","-3.8","-0.1","-0.3"
"Yankees","19","32","0","0","0","0","15.6 %","50.0 %",".000",".091",".037",".188",".037",".135","-16","0.0","-5.1","0.0","-0.4"
"Mariners","14","29","0","0","0","0","3.4 %","34.5 %",".000",".111",".071",".103",".071",".084","-46","0.1","-5.7","0.0","-0.5"
"Tigers","14","31","0","1","1","0","0.0 %","25.8 %",".065",".087",".065",".065",".129",".078","-51","-0.1","-6.7","-0.2","-0.6"
