"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Rockies","15","45","2","13","13","0","11.1 %","15.6 %",".325",".484",".425",".489",".750",".507","208","0.0","6.2","0.2","0.8"
"Dodgers","15","36","4","6","6","0","2.8 %","19.4 %",".343",".333",".343",".361",".686",".428","172","-0.4","2.9","0.3","0.4"
"Tigers","14","42","4","8","8","2","7.1 %","35.7 %",".385",".350",".282",".333",".667",".396","155","0.4","3.1","-0.2","0.4"
"Orioles","13","37","3","9","9","2","13.5 %","16.2 %",".323",".273",".290",".405",".613",".420","167","-0.1","2.9","-0.3","0.4"
"Blue Jays","14","41","2","6","6","0","12.2 %","22.0 %",".235",".360",".324",".390",".559",".387","145","0.0","2.3","0.2","0.4"
"Reds","14","41","1","9","9","1","4.9 %","9.8 %",".132",".412",".395",".415",".526",".387","138","0.1","2.1","0.4","0.4"
"Padres","14","36","3","5","4","2","8.3 %","36.1 %",".303",".353",".273",".333",".576",".374","137","0.3","1.9","0.5","0.3"
"Mets","14","41","0","5","5","0","7.3 %","19.5 %",".108",".448",".351",".400",".459",".369","138","-0.1","1.9","0.2","0.3"
"Giants","15","41","1","6","6","0","14.6 %","7.3 %",".152",".267",".273",".390",".424",".352","121","0.0","1.1","0.1","0.2"
"Pirates","11","43","0","9","8","1","11.6 %","11.6 %",".000",".394",".342",".419",".342",".335","111","0.1","0.7","0.3","0.2"
"Diamondbacks","16","37","2","4","4","1","5.4 %","24.3 %",".229",".250",".229",".270",".457",".290","97","0.3","-0.1","0.6","0.2"
"Twins","11","41","0","5","5","1","7.3 %","17.1 %",".086",".357",".286",".375",".371",".322","104","0.1","0.0","-0.1","0.1"
"Astros","15","35","2","3","3","1","8.6 %","11.4 %",".219",".231",".250",".314",".469",".329","110","-0.7","-0.4","0.1","0.1"
"Royals","12","36","1","2","2","2","8.3 %","19.4 %",".212",".240",".212",".278",".424",".293","83","0.4","-0.6","0.1","0.1"
"Yankees","14","32","1","4","4","0","6.3 %","40.6 %",".167",".438",".267",".313",".433",".316","101","-0.5","-0.7","-0.2","0.0"
"White Sox","12","39","0","6","4","1","2.6 %","20.5 %",".029",".357",".286",".316",".314",".275","73","0.3","-1.2","-0.2","0.0"
"Indians","11","36","1","1","1","0","2.8 %","22.2 %",".118",".320",".265",".286",".382",".284","69","0.1","-1.6","0.2","0.0"
"Nationals","14","36","1","3","3","0","8.3 %","27.8 %",".125",".286",".219",".286",".344",".274","63","0.0","-2.0","0.2","-0.1"
"Athletics","12","35","1","2","2","0","8.6 %","8.6 %",".129",".185",".194",".265",".323",".256","58","0.0","-2.1","0.1","-0.1"
"Brewers","12","35","2","4","4","0","5.7 %","25.7 %",".212",".182",".182",".229",".394",".260","61","0.0","-2.1","0.3","-0.1"
"Angels","11","35","2","3","3","0","8.6 %","11.4 %",".188",".154",".188",".257",".375",".269","72","-0.4","-1.9","-0.1","-0.1"
"Cardinals","13","37","0","2","2","1","13.5 %","24.3 %",".033",".227",".167",".297",".200",".240","48","0.2","-2.4","0.4","-0.1"
"Mariners","13","29","2","4","4","0","3.4 %","34.5 %",".250",".188",".179",".207",".429",".259","69","-0.4","-1.8","-0.2","-0.1"
"Rangers","13","32","1","6","6","0","9.4 %","25.0 %",".103",".250",".207",".281",".310",".261","52","0.1","-2.0","-0.3","-0.1"
"Rays","15","35","1","3","2","2","8.6 %","25.7 %",".097",".143",".129",".229",".226",".210","32","0.5","-2.8","0.1","-0.1"
"Phillies","13","35","1","3","3","0","5.7 %","25.7 %",".094",".182",".156",".229",".250",".215","31","0.1","-3.3","0.5","-0.2"
"Cubs","18","38","0","1","1","0","10.5 %","15.8 %",".091",".214",".182",".263",".273",".236","44","-0.5","-3.4","0.3","-0.2"
"Braves","15","33","0","2","2","2","3.0 %","12.1 %",".000",".250",".226",".242",".226",".205","22","0.4","-3.1","0.0","-0.2"
"Red Sox","14","33","1","1","1","0","9.1 %","27.3 %",".100",".200",".167",".242",".267",".212","27","0.0","-3.5","0.0","-0.2"
"Marlins","15","33","1","2","2","0","3.0 %","21.2 %",".125",".125",".125",".152",".250",".169","6","-0.1","-4.4","0.0","-0.3"
