"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Marlins","17","50","1","12","12","0","14.0 %","18.0 %",".262",".500",".405",".490",".667",".474","191","-0.2","5.7","-0.1","0.7"
"White Sox","19","58","4","8","8","0","3.4 %","24.1 %",".241",".432",".370",".386",".611",".406","159","0.1","4.5","-0.4","0.6"
"Indians","14","42","1","7","7","0","11.9 %","28.6 %",".297",".458",".324",".405",".622",".421","168","0.1","3.5","0.3","0.5"
"Nationals","12","42","1","6","6","4","9.5 %","16.7 %",".229",".379",".343",".405",".571",".390","146","0.7","3.2","0.5","0.5"
"Mariners","13","40","3","6","6","0","12.5 %","27.5 %",".324",".333",".294",".375",".618",".401","161","0.2","3.1","0.2","0.5"
"Mets","13","36","3","6","6","0","8.3 %","11.1 %",".303",".308",".333",".389",".636",".422","168","-0.1","3.2","0.2","0.4"
"Twins","22","54","2","9","9","0","11.1 %","16.7 %",".200",".371",".333",".415",".533",".392","145","0.0","3.0","-0.5","0.4"
"Blue Jays","18","41","3","8","7","2","7.3 %","29.3 %",".324",".391",".324",".366",".649",".408","160","-0.1","2.9","-0.2","0.4"
"Diamondbacks","19","41","1","6","6","0","4.9 %","17.1 %",".237",".400",".342",".390",".579",".403","152","0.0","2.7","0.0","0.4"
"Yankees","14","39","1","8","8","0","15.4 %","23.1 %",".152",".391",".303",".410",".455",".374","137","0.0","1.7","0.1","0.3"
"Braves","16","41","2","4","4","1","14.6 %","31.7 %",".265",".300",".235",".341",".500",".347","115","0.2","0.9","0.3","0.2"
"Astros","13","34","3","4","4","0","8.8 %","26.5 %",".355",".211",".226",".294",".581",".354","128","-0.1","1.0","-0.1","0.2"
"Red Sox","25","68","1","6","5","1","14.7 %","20.6 %",".123",".310",".246",".358",".368",".315","92","0.1","-0.7","0.1","0.2"
"Giants","25","64","2","7","7","0","10.9 %","29.7 %",".179",".333",".250",".328",".429",".315","99","-0.3","-0.4","-0.3","0.1"
"Orioles","19","39","2","5","5","0","10.3 %","15.4 %",".273",".231",".242",".316",".515",".339","114","0.0","0.4","-0.6","0.1"
"Phillies","17","37","2","5","5","0","2.7 %","13.5 %",".194",".241",".250",".270",".444",".297","85","0.1","-0.9","0.3","0.1"
"Dodgers","21","35","0","7","7","1","8.6 %","22.9 %",".129",".261",".194",".286",".323",".268","68","0.3","-1.3","0.1","0.0"
"Rays","21","37","2","5","5","2","8.1 %","29.7 %",".212",".190",".182",".243",".394",".264","71","0.4","-1.2","-0.2","0.0"
"Angels","14","36","0","0","0","0","11.1 %","36.1 %",".000",".333",".194",".306",".194",".242","52","0.0","-2.4","0.5","-0.1"
"Athletics","16","32","1","2","2","0","6.3 %","21.9 %",".143",".150",".143",".250",".286",".241","54","0.0","-2.1","0.2","-0.1"
"Tigers","14","33","1","2","2","1","12.1 %","24.2 %",".143",".158",".143",".273",".286",".254","55","0.1","-1.9","-0.2","-0.1"
"Cardinals","15","38","0","2","0","1","10.5 %","36.8 %",".061",".316",".182",".270",".242",".234","42","0.3","-2.8","0.6","-0.1"
"Reds","12","36","1","4","4","0","5.6 %","41.7 %",".118",".333",".206",".250",".324",".247","51","-0.1","-2.7","0.3","-0.1"
"Brewers","17","29","2","3","3","0","3.4 %","48.3 %",".269",".182",".154",".179",".423",".238","44","0.0","-2.5","0.2","-0.1"
"Cubs","14","36","0","2","2","0","8.3 %","36.1 %",".094",".263",".156",".250",".250",".226","40","0.0","-3.1","0.3","-0.2"
"Rangers","11","32","1","1","1","0","6.3 %","37.5 %",".133",".294",".200",".250",".333",".250","53","-0.5","-2.8","-0.3","-0.2"
"Rockies","16","32","1","1","1","0","3.1 %","25.0 %",".129",".227",".194",".219",".323",".229","40","-0.4","-3.7","0.0","-0.3"
"Pirates","16","34","0","0","0","0","2.9 %","14.7 %",".030",".286",".242",".265",".273",".235","46","-0.9","-3.6","-0.2","-0.3"
"Padres","15","32","1","1","1","0","6.3 %","46.9 %",".100",".214",".133",".188",".233",".185","17","-0.5","-4.3","0.4","-0.3"
"Royals","12","32","0","1","1","0","0.0 %","25.0 %",".065",".250",".194",".188",".258",".185","14","0.0","-3.9","-0.1","-0.3"
