"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","17","50","5","13","13","0","8.0 %","12.0 %",".432",".424",".432",".500",".864",".549","254","-0.4","9.5","0.1","1.1"
"Cubs","21","43","4","14","14","0","4.7 %","16.3 %",".389",".400",".389",".476",".778",".510","218","0.0","6.3","0.3","0.8"
"Athletics","17","43","4","8","8","0","7.0 %","16.3 %",".350",".276",".300",".349",".650",".407","161","0.0","3.3","0.2","0.5"
"Padres","17","43","1","10","10","0","16.3 %","9.3 %",".257",".300",".286",".419",".543",".404","154","-0.5","2.5","0.3","0.4"
"Rockies","19","42","1","11","10","0","7.1 %","21.4 %",".222",".423",".333",".415",".556",".409","152","0.0","2.5","0.2","0.4"
"Astros","19","45","2","6","6","3","17.8 %","13.3 %",".162",".276",".270",".400",".432",".356","138","0.5","2.5","0.0","0.4"
"Tigers","21","52","3","8","8","1","15.4 %","17.3 %",".256",".323",".302",".412",".558",".395","139","-0.5","1.9","-0.3","0.3"
"Braves","18","46","0","10","9","0","15.2 %","19.6 %",".105",".467",".368",".457",".474",".387","138","-0.4","1.7","0.2","0.3"
"Rangers","15","42","1","6","6","2","11.9 %","23.8 %",".167",".423",".333",".405",".500",".381","131","0.3","2.0","-0.4","0.3"
"Brewers","16","37","2","5","5","1","10.8 %","45.9 %",".182",".357",".212",".297",".394",".297","84","0.2","-0.9","0.5","0.1"
"Mariners","13","41","2","2","2","1","14.6 %","24.4 %",".171",".174",".171",".293",".343",".280","79","0.4","-0.9","-0.2","0.0"
"Giants","17","37","0","2","2","0","5.4 %","13.5 %",".121",".286",".242",".306",".364",".289","79","0.0","-1.2","0.3","0.0"
"Blue Jays","18","40","0","3","3","0","7.5 %","22.5 %",".086",".333",".257",".325",".343",".291","82","0.0","-1.1","-0.2","0.0"
"Orioles","24","46","1","4","4","2","6.5 %","26.1 %",".095",".310",".238",".304",".333",".281","73","0.5","-1.3","-0.3","0.0"
"Twins","31","74","4","11","11","0","5.4 %","29.7 %",".214",".250",".214",".257",".429",".280","74","0.0","-2.8","-0.6","-0.1"
"Pirates","17","38","0","1","1","0","2.6 %","15.8 %",".088",".276",".235",".289",".324",".266","65","0.0","-1.9","-0.2","-0.1"
"Cardinals","14","34","1","2","1","1","0.0 %","23.5 %",".121",".250",".212",".212",".333",".227","39","0.3","-2.7","0.6","-0.1"
"Marlins","17","33","1","4","4","0","0.0 %","12.1 %",".156",".222",".219",".242",".375",".260","64","-0.6","-2.3","0.2","-0.1"
"Red Sox","15","37","0","2","2","0","13.5 %","27.0 %",".033",".286",".200",".306",".233",".250","48","-0.5","-3.2","0.4","-0.1"
"Rays","16","35","0","3","3","1","11.4 %","17.1 %",".032",".200",".161",".257",".194",".213","35","0.3","-2.8","-0.1","-0.2"
"Nationals","17","34","0","1","1","0","5.9 %","20.6 %",".097",".250",".194",".265",".290",".245","49","-0.5","-3.0","0.2","-0.2"
"Indians","34","74","2","5","5","0","6.8 %","28.4 %",".119",".250",".194",".270",".313",".257","56","-0.1","-4.7","0.2","-0.2"
"Royals","14","34","0","1","1","0","0.0 %","29.4 %",".059",".333",".235",".235",".294",".225","39","-0.1","-3.0","-0.1","-0.2"
"Phillies","15","36","0","1","1","1","8.3 %","41.7 %",".031",".294",".156",".250",".188",".194","20","0.2","-3.8","0.5","-0.2"
"Angels","17","35","0","1","0","0","2.9 %","31.4 %",".063",".286",".188",".235",".250",".214","32","-0.5","-3.8","0.3","-0.2"
"Mets","15","30","0","3","3","0","3.3 %","30.0 %",".037",".167",".111",".200",".148",".169","8","-0.1","-3.9","0.2","-0.3"
"White Sox","18","37","0","1","1","0","2.7 %","27.0 %",".057",".280",".200",".222",".257",".208","24","0.0","-3.7","-0.4","-0.3"
"Dodgers","14","31","0","0","0","0","0.0 %","38.7 %",".000",".167",".100",".129",".100",".107","-33","0.1","-5.6","0.2","-0.4"
"Reds","12","30","0","0","0","0","6.7 %","23.3 %",".000",".143",".107",".167",".107",".133","-21","-0.5","-5.7","0.2","-0.4"
"Diamondbacks","11","25","0","1","1","0","0.0 %","24.0 %",".042",".053",".042",".040",".083",".049","-70","0.0","-6.0","0.4","-0.5"
