"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Brewers","13","47","3","13","12","1","19.1 %","12.8 %",".333",".370",".361",".500",".694",".484","206","0.2","6.7","0.7","0.9"
"Marlins","13","42","2","12","12","1","11.9 %","11.9 %",".278",".414",".389",".463",".667",".466","189","0.1","5.0","0.6","0.7"
"Blue Jays","14","42","2","10","9","1","7.1 %","11.9 %",".342",".387",".368",".429",".711",".463","196","0.1","5.2","-0.2","0.6"
"Royals","11","41","2","11","9","1","4.9 %","22.0 %",".270",".444",".378",".415",".649",".433","176","0.1","3.9","0.0","0.5"
"Athletics","12","37","2","9","8","1","2.7 %","21.6 %",".286",".400",".343",".378",".629",".415","170","0.2","3.4","0.0","0.5"
"Yankees","14","34","4","8","8","0","11.8 %","29.4 %",".433",".250",".267",".353",".700",".414","176","0.0","3.2","0.0","0.4"
"Nationals","12","43","2","8","7","3","4.7 %","27.9 %",".231",".400",".308",".372",".538",".382","137","0.6","2.5","0.0","0.4"
"Padres","15","41","2","7","6","0","7.3 %","19.5 %",".216",".333",".297",".366",".514",".370","133","0.0","1.6","0.2","0.3"
"Indians","13","35","2","8","7","1","5.7 %","8.6 %",".333",".250",".273",".314",".606",".374","136","0.2","1.6","0.3","0.3"
"Astros","14","43","0","2","2","1","7.0 %","20.9 %",".026",".467",".359",".419",".385",".356","129","0.0","1.5","0.0","0.3"
"Dodgers","16","37","5","8","8","0","5.4 %","32.4 %",".441",".118",".206",".270",".647",".366","134","0.0","1.5","0.3","0.3"
"Giants","16","44","1","8","7","0","6.8 %","13.6 %",".122",".382",".341",".386",".463",".364","129","-0.5","1.2","0.2","0.3"
"Angels","13","37","0","7","7","2","10.8 %","16.2 %",".188",".346",".281",".378",".469",".361","130","0.3","1.7","-0.2","0.3"
"Red Sox","17","41","1","4","4","0","17.1 %","14.6 %",".176",".296",".265",".390",".441",".360","124","0.0","1.1","0.1","0.3"
"Phillies","17","39","3","9","9","0","10.3 %","23.1 %",".314",".217",".229",".308",".543",".349","121","0.1","0.8","0.4","0.2"
"Diamondbacks","15","40","1","9","7","2","5.0 %","25.0 %",".189",".333",".270",".300",".459",".313","92","0.5","0.0","0.3","0.2"
"Rays","13","36","2","3","3","0","5.6 %","33.3 %",".265",".300",".235",".278",".500",".320","105","0.0","0.1","0.1","0.1"
"Cubs","15","37","3","4","4","0","2.7 %","21.6 %",".278",".240",".250",".270",".528",".326","104","0.0","0.0","0.3","0.1"
"Twins","15","39","1","2","2","0","12.8 %","12.8 %",".152",".259",".242",".359",".394",".321","111","-0.5","0.0","-0.2","0.1"
"Reds","17","42","1","3","3","1","4.8 %","21.4 %",".139",".269",".222",".333",".361",".309","88","0.1","-0.7","0.1","0.1"
"Mariners","12","33","2","2","2","0","0.0 %","9.1 %",".273",".143",".182",".182",".455",".255","66","0.2","-1.6","-0.2","-0.1"
"Rangers","15","34","1","2","2","0","11.8 %","14.7 %",".138",".167",".172",".265",".310",".251","52","0.1","-2.4","-0.2","-0.1"
"Rockies","19","39","2","4","4","1","5.1 %","20.5 %",".167",".192",".194",".256",".361",".265","52","0.2","-2.6","-0.1","-0.1"
"Cardinals","13","33","0","1","1","1","9.1 %","9.1 %",".100",".185",".167",".242",".267",".226","42","-0.1","-2.9","0.3","-0.1"
"Orioles","14","35","1","1","1","0","8.6 %","17.1 %",".133",".130",".133",".257",".267",".240","49","0.0","-2.6","-0.5","-0.2"
"Braves","15","34","1","1","1","2","5.9 %","26.5 %",".094",".182",".156",".206",".250",".200","20","0.4","-3.4","0.3","-0.2"
"Mets","17","35","0","3","2","0","5.7 %","14.3 %",".031",".250",".219",".257",".250",".223","41","-0.1","-3.0","-0.2","-0.2"
"Pirates","13","35","0","3","3","0","11.4 %","25.7 %",".033",".238",".167",".286",".200",".220","48","-0.9","-3.5","-0.2","-0.3"
"White Sox","13","32","0","0","0","0","3.1 %","25.0 %",".000",".217",".161",".188",".161",".157","-2","0.1","-4.4","-0.4","-0.4"
"Tigers","14","28","0","0","0","0","3.6 %","28.6 %",".000",".053",".037",".071",".037",".056","-67","0.0","-6.5","-0.2","-0.6"
