"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Braves","17","41","4","8","8","0","14.6 %","24.4 %",".471",".286",".294",".390",".765",".451","181","0.0","4.3","0.3","0.6"
"Yankees","16","46","2","11","10","1","10.9 %","23.9 %",".150",".444",".350",".435",".500",".402","156","0.2","3.4","0.3","0.5"
"Rangers","12","49","4","14","13","1","4.1 %","26.5 %",".283",".433",".370",".388",".652",".424","163","0.3","4.1","-0.5","0.5"
"Nationals","17","50","4","7","7","1","8.0 %","28.0 %",".261",".357",".304",".360",".565",".384","137","0.2","2.5","-0.2","0.4"
"Dodgers","13","36","1","7","7","0","5.6 %","19.4 %",".188",".360",".313",".343",".500",".347","129","0.1","1.4","0.3","0.3"
"Twins","12","35","2","4","4","1","14.3 %","34.3 %",".276",".267",".207",".343",".483",".349","119","0.1","0.9","-0.1","0.2"
"Mets","16","37","0","5","5","0","13.5 %","18.9 %",".125",".360",".281",".378",".406",".332","115","-0.1","0.7","0.2","0.2"
"Padres","18","46","2","6","6","2","6.5 %","28.3 %",".163",".321",".256",".304",".419",".307","94","0.4","-0.2","0.7","0.2"
"Rockies","16","41","2","7","6","1","9.8 %","22.0 %",".265",".292",".265",".350",".529",".362","115","0.3","0.4","0.1","0.2"
"Diamondbacks","21","61","2","5","5","0","11.5 %","21.3 %",".185",".256",".222",".311",".407",".308","90","0.0","-1.0","0.5","0.1"
"Cubs","20","66","2","6","6","1","7.6 %","28.8 %",".175",".297",".228",".318",".404",".304","84","-0.2","-1.8","0.4","0.1"
"White Sox","14","37","0","4","4","0","8.1 %","27.0 %",".032",".409",".290",".361",".323",".294","94","0.0","-0.5","-0.2","0.1"
"Pirates","16","39","2","6","6","0","5.1 %","28.2 %",".222",".304",".250",".289",".472",".317","94","0.0","-0.5","-0.3","0.0"
"Cardinals","16","34","0","5","5","0","11.8 %","23.5 %",".143",".333",".250",".333",".393",".298","81","0.0","-1.0","0.3","0.0"
"Angels","15","36","1","7","7","1","2.8 %","13.9 %",".118",".286",".265",".306",".382",".296","88","-0.3","-1.1","0.0","0.0"
"Phillies","9","34","0","5","3","0","17.6 %","26.5 %",".111",".222",".148",".324",".259",".275","70","0.0","-1.5","0.4","0.0"
"Blue Jays","20","47","2","5","5","0","4.3 %","23.4 %",".178",".281",".244",".277",".422",".293","83","-0.1","-1.3","-0.4","0.0"
"Astros","14","34","1","4","4","0","11.8 %","23.5 %",".138",".250",".207",".303",".345",".272","71","-0.1","-1.5","0.0","0.0"
"Indians","13","37","1","1","1","1","5.4 %","21.6 %",".114",".269",".229",".270",".343",".264","66","0.2","-1.8","0.2","0.0"
"Rays","13","35","1","5","4","0","11.4 %","31.4 %",".226",".211",".161",".257",".387",".260","67","0.0","-1.7","0.1","0.0"
"Mariners","16","36","0","1","1","0","11.1 %","27.8 %",".094",".318",".219",".306",".313",".275","75","0.0","-1.3","-0.7","-0.1"
"Red Sox","12","34","1","2","2","0","2.9 %","29.4 %",".156",".273",".219",".235",".375",".251","58","0.0","-2.3","0.0","-0.1"
"Athletics","14","49","0","4","4","0","18.4 %","26.5 %",".053",".231",".158",".327",".211",".253","60","-0.5","-3.1","0.1","-0.1"
"Marlins","12","32","0","1","1","0","0.0 %","9.4 %",".000",".250",".226",".226",".226",".196","35","0.0","-2.9","0.5","-0.1"
"Giants","15","37","1","5","5","0","8.1 %","27.0 %",".118",".217",".176",".243",".294",".235","47","0.0","-2.7","0.2","-0.1"
"Reds","13","35","0","2","2","0","2.9 %","17.1 %",".059",".286",".235",".257",".294",".238","41","-0.2","-2.9","0.3","-0.1"
"Royals","12","39","0","3","2","0","10.3 %","17.9 %",".030",".222",".182",".282",".212",".232","41","-0.1","-3.2","0.1","-0.2"
"Brewers","16","30","1","2","2","1","0.0 %","26.7 %",".100",".190",".167",".167",".267",".181","13","0.2","-3.7","0.3","-0.2"
"Orioles","13","33","1","1","1","0","0.0 %","27.3 %",".161",".143",".129",".156",".290",".186","22","0.0","-3.7","-0.4","-0.3"
"Tigers","13","33","0","1","1","1","12.1 %","60.6 %",".034",".222",".069",".182",".103",".147","-13","-0.2","-5.3","-0.4","-0.4"
