"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","13","42","2","7","7","1","11.9 %","31.0 %",".297",".409",".297",".381",".595",".402","160","0.1","3.2","0.0","0.5"
"Yankees","14","35","2","6","4","1","14.3 %","8.6 %",".286",".250",".286",".400",".571",".399","154","0.3","2.6","0.1","0.4"
"Cubs","13","43","0","5","4","0","20.9 %","14.0 %",".125",".308",".250",".442",".375",".371","132","0.0","1.7","0.5","0.3"
"Red Sox","13","36","3","6","6","0","5.6 %","25.0 %",".324",".318",".294",".333",".618",".388","143","0.0","1.9","0.2","0.3"
"Cardinals","18","42","2","4","3","1","11.9 %","16.7 %",".243",".286",".270",".357",".514",".365","129","0.2","1.8","0.2","0.3"
"White Sox","13","41","1","7","7","2","12.2 %","19.5 %",".111",".370",".306",".390",".417",".352","124","0.5","1.6","-0.2","0.3"
"Mets","16","44","1","5","5","0","11.4 %","18.2 %",".162",".357",".297",".381",".459",".360","125","-0.2","1.2","0.1","0.3"
"Phillies","19","58","0","3","3","0","10.3 %","19.0 %",".059",".415",".333",".397",".392",".338","107","0.0","0.3","0.5","0.3"
"Mariners","13","40","4","5","5","0","17.5 %","15.0 %",".394",".087",".182",".325",".576",".367","137","0.0","1.7","-0.7","0.2"
"Tigers","13","35","3","3","3","0","8.6 %","22.9 %",".344",".190",".219",".286",".563",".345","118","-0.1","0.5","-0.2","0.2"
"Dodgers","17","42","1","5","5","0","21.4 %","23.8 %",".125",".273",".219",".381",".344",".318","97","0.0","-0.2","0.3","0.1"
"Angels","18","36","1","3","3","0","5.6 %","16.7 %",".125",".308",".281",".333",".406",".315","101","-0.2","-0.3","0.2","0.1"
"Rays","17","36","1","4","4","0","8.3 %","25.0 %",".194",".286",".226",".333",".419",".324","106","-0.5","-0.2","-0.2","0.1"
"Brewers","17","37","2","3","3","0","10.8 %","37.8 %",".188",".313",".219",".324",".406",".316","97","-0.4","-0.8","0.3","0.1"
"Blue Jays","11","36","1","5","5","0","8.3 %","27.8 %",".182",".273",".212",".278",".394",".285","79","0.0","-1.2","-0.2","0.0"
"Royals","13","37","0","2","2","3","16.2 %","29.7 %",".065",".250",".161",".297",".226",".248","53","0.2","-2.2","0.5","0.0"
"Giants","12","34","0","1","1","0","8.8 %","38.2 %",".032",".389",".226",".294",".258",".250","57","0.0","-2.1","0.5","-0.1"
"Marlins","15","37","0","3","3","1","10.8 %","21.6 %",".031",".250",".188",".297",".219",".244","53","0.1","-2.4","0.2","-0.1"
"Rangers","13","34","2","2","2","0","11.8 %","26.5 %",".233",".105",".133",".235",".367",".257","55","0.1","-2.3","-0.1","-0.1"
"Rockies","20","46","2","4","4","1","8.7 %","34.8 %",".262",".250",".190",".261",".452",".287","64","-0.2","-2.7","0.0","-0.1"
"Nationals","14","33","1","2","2","1","3.0 %","39.4 %",".125",".278",".188",".212",".313",".222","34","0.2","-2.9","0.1","-0.2"
"Diamondbacks","12","35","0","1","1","1","5.7 %","40.0 %",".030",".368",".212",".257",".242",".223","36","-0.2","-3.4","0.5","-0.2"
"Athletics","13","35","0","1","1","0","5.7 %","22.9 %",".061",".240",".182",".229",".242",".208","33","0.0","-3.3","0.0","-0.2"
"Pirates","17","32","0","4","4","1","6.3 %","28.1 %",".033",".286",".200",".250",".233",".217","34","-0.3","-3.2","0.1","-0.2"
"Padres","13","40","1","2","2","3","7.5 %","32.5 %",".108",".130",".108",".175",".216",".174","9","0.0","-5.1","0.4","-0.3"
"Reds","18","38","2","3","3","0","0.0 %","18.4 %",".158",".069",".105",".105",".263",".148","-10","-0.1","-6.1","0.0","-0.5"
