"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Athletics","14","41","3","10","10","0","9.8 %","14.6 %",".333",".333",".333",".415",".667",".442","185","0.1","4.5","0.4","0.6"
"Cardinals","17","46","1","10","10","2","10.9 %","15.2 %",".179",".323",".282",".391",".462",".368","130","0.4","2.2","0.9","0.5"
"Angels","17","47","2","8","7","2","19.1 %","19.1 %",".184",".333",".289",".426",".474",".382","139","0.3","2.6","-0.2","0.4"
"Yankees","14","43","1","5","5","1","16.3 %","18.6 %",".229",".308",".257",".395",".486",".376","139","0.2","2.3","0.0","0.4"
"Braves","17","34","4","5","5","1","17.6 %","29.4 %",".429",".143",".214",".353",".643",".392","143","0.2","2.0","0.3","0.3"
"Royals","15","42","1","7","6","1","11.9 %","23.8 %",".135",".346",".270",".357",".405",".322","112","0.2","0.5","0.1","0.2"
"Twins","16","36","2","5","5","0","13.9 %","22.2 %",".323",".238",".226",".333",".548",".362","130","-0.1","1.1","-0.3","0.2"
"Rangers","16","41","1","9","7","0","2.4 %","22.0 %",".158",".393",".316",".366",".474",".358","115","0.0","0.8","-0.5","0.2"
"Brewers","19","39","1","3","3","3","12.8 %","28.2 %",".121",".286",".212",".333",".333",".299","85","0.6","-0.3","0.4","0.1"
"Padres","16","33","2","3","3","1","12.1 %","27.3 %",".207",".222",".207",".303",".414",".307","95","0.2","-0.3","0.3","0.1"
"Rays","20","37","0","5","5","0","13.5 %","29.7 %",".067",".400",".267",".378",".333",".309","98","-0.1","-0.4","-0.2","0.1"
"Phillies","13","39","1","5","5","0","0.0 %","28.2 %",".103",".370",".282",".282",".385",".282","75","0.0","-1.5","0.6","0.0"
"Nationals","20","35","1","4","3","0","14.3 %","28.6 %",".207",".222",".172",".314",".379",".304","88","-0.1","-0.9","0.1","0.0"
"White Sox","16","37","1","7","7","1","0.0 %","35.1 %",".176",".333",".235",".270",".412",".284","84","0.3","-0.9","-0.2","0.0"
"Astros","14","32","1","2","2","0","9.4 %","25.0 %",".179",".250",".214",".281",".393",".283","82","-0.1","-1.0","-0.1","0.0"
"Giants","17","39","0","1","1","2","20.5 %","28.2 %",".032",".250",".161",".333",".194",".262","64","0.5","-1.5","0.1","0.0"
"Blue Jays","17","38","0","3","3","1","7.9 %","39.5 %",".094",".333",".188",".289",".281",".257","62","0.1","-2.0","-0.2","-0.1"
"Marlins","17","38","0","2","2","0","18.4 %","18.4 %",".033",".174",".133",".316",".167",".247","54","-0.1","-2.5","0.2","-0.1"
"Cubs","19","35","1","2","2","0","14.3 %","34.3 %",".133",".176",".133",".257",".267",".238","48","0.0","-2.7","0.2","-0.1"
"Tigers","13","37","0","2","2","0","2.7 %","51.4 %",".000",".563",".257",".297",".257",".250","56","-0.1","-2.5","-0.3","-0.1"
"Mariners","13","32","0","1","1","1","3.1 %","31.3 %",".129",".286",".194",".219",".323",".227","48","-0.1","-2.6","-0.1","-0.2"
"Indians","17","36","0","3","2","1","5.6 %","41.7 %",".059",".368",".206",".250",".265",".227","36","0.1","-3.0","0.2","-0.2"
"Orioles","17","39","1","4","3","0","10.3 %","33.3 %",".118",".238",".176",".256",".294",".241","49","0.0","-2.8","-0.4","-0.2"
"Diamondbacks","13","37","0","2","2","2","13.5 %","37.8 %",".031",".222",".125",".243",".156",".197","19","0.5","-3.7","0.6","-0.2"
"Pirates","15","33","0","1","1","1","6.1 %","21.2 %",".065",".250",".194",".242",".258",".220","37","0.2","-2.8","-0.2","-0.2"
"Mets","19","36","0","0","0","1","8.3 %","19.4 %",".030",".231",".182",".250",".212",".212","33","0.1","-3.2","0.1","-0.2"
"Dodgers","19","34","0","0","0","0","11.8 %","20.6 %",".000",".182",".138",".265",".138",".205","28","0.0","-3.4","0.1","-0.2"
"Red Sox","18","32","1","1","1","0","3.1 %","28.1 %",".097",".190",".161",".188",".258",".191","18","-0.1","-3.9","0.0","-0.3"
"Rockies","16","34","0","0","0","0","14.7 %","32.4 %",".000",".167",".103",".235",".103",".178","-2","0.0","-5.0","0.2","-0.4"
"Reds","14","31","0","0","0","0","6.5 %","48.4 %",".000",".214",".103",".161",".103",".129","-22","0.0","-5.4","0.2","-0.4"
