"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"White Sox","31","85","5","16","16","1","7.1 %","16.5 %",".280",".293",".293",".345",".573",".374","141","0.3","4.7","-1.0","0.6"
"Blue Jays","14","39","3","6","6","1","12.8 %","20.5 %",".375",".364",".344",".436",".719",".461","196","0.1","4.8","-0.2","0.6"
"Yankees","11","40","2","5","5","0","10.0 %","27.5 %",".250",".348",".278",".350",".528",".366","132","0.0","1.5","0.7","0.4"
"Angels","16","38","2","6","6","0","2.6 %","28.9 %",".243",".417",".324",".342",".568",".376","141","-0.1","1.8","0.1","0.3"
"Braves","13","36","3","9","9","0","2.8 %","16.7 %",".343",".269",".286",".306",".629",".379","135","0.0","1.6","0.3","0.3"
"Indians","12","38","2","4","3","0","15.8 %","7.9 %",".258",".231",".258",".395",".516",".385","140","-0.4","1.4","0.3","0.3"
"Pirates","17","38","2","6","6","1","2.6 %","18.4 %",".286",".333",".314",".342",".600",".382","143","0.2","2.0","-0.3","0.3"
"Nationals","11","35","2","3","3","1","14.3 %","17.1 %",".276",".238",".241",".371",".517",".374","134","-0.3","1.1","0.4","0.3"
"Cubs","13","40","3","5","5","0","7.5 %","27.5 %",".250",".273",".250",".325",".500",".346","114","0.0","0.6","0.5","0.2"
"Giants","18","39","2","7","7","0","7.7 %","17.9 %",".257",".269",".257",".333",".514",".354","124","0.0","1.1","0.0","0.2"
"Orioles","17","44","2","9","8","0","9.1 %","31.8 %",".205",".391",".282",".349",".487",".352","128","0.0","1.3","-0.5","0.2"
"Dodgers","15","40","2","5","5","0","7.5 %","22.5 %",".189",".308",".270",".325",".459",".331","109","0.0","0.4","0.4","0.2"
"Padres","17","38","2","5","5","0","2.6 %","23.7 %",".189",".346",".297",".316",".486",".335","112","0.0","0.4","0.3","0.2"
"Rays","16","38","1","6","5","1","0.0 %","15.8 %",".162",".333",".297",".316",".459",".326","110","-0.6","-0.3","0.0","0.1"
"Astros","15","35","2","4","4","1","8.6 %","8.6 %",".226",".154",".194",".286",".419",".300","92","0.1","-0.4","0.1","0.1"
"Athletics","19","50","1","3","3","1","14.0 %","26.0 %",".116",".276",".209",".320",".326",".288","82","0.2","-1.0","0.0","0.1"
"Tigers","31","88","2","11","11","1","11.4 %","21.6 %",".118",".291",".237",".333",".355",".304","86","0.1","-1.5","-0.9","0.1"
"Diamondbacks","18","40","2","4","4","0","0.0 %","27.5 %",".175",".296",".250",".250",".425",".280","73","0.1","-1.5","0.4","0.0"
"Reds","12","34","1","3","3","0","5.9 %","26.5 %",".133",".333",".267",".303",".400",".283","77","-0.1","-1.3","0.4","0.0"
"Cardinals","15","36","1","5","5","0","2.8 %","25.0 %",".118",".320",".265",".278",".382",".276","72","0.0","-1.4","0.1","0.0"
"Red Sox","13","35","1","3","3","0","2.9 %","25.7 %",".176",".292",".235",".257",".412",".279","74","0.0","-1.5","0.1","0.0"
"Phillies","13","34","1","2","2","0","8.8 %","26.5 %",".133",".250",".200",".273",".333",".264","58","0.0","-2.1","0.5","0.0"
"Twins","15","49","1","4","3","0","8.2 %","20.4 %",".089",".265",".222",".286",".311",".263","59","-0.4","-3.0","-0.1","-0.1"
"Mets","14","34","1","1","1","0","0.0 %","29.4 %",".121",".273",".212",".212",".333",".227","40","-0.1","-3.0","0.1","-0.2"
"Mariners","13","34","1","2","1","1","8.8 %","41.2 %",".097",".250",".161",".235",".258",".220","41","-0.2","-3.0","-0.1","-0.2"
"Marlins","15","36","0","1","1","0","5.6 %","44.4 %",".000",".375",".188",".278",".188",".223","39","-0.2","-3.2","0.0","-0.2"
"Rockies","16","36","0","2","2","0","5.6 %","22.2 %",".059",".269",".206",".250",".265",".227","29","0.0","-3.8","-0.1","-0.3"
"Brewers","12","32","0","0","0","1","3.1 %","40.6 %",".000",".235",".133",".188",".133",".153","-9","0.2","-4.6","0.4","-0.3"
"Rangers","12","34","1","2","2","0","5.9 %","47.1 %",".129",".200",".129",".176",".258",".185","13","0.0","-4.4","-0.1","-0.3"
"Royals","13","32","0","0","0","1","3.1 %","37.5 %",".032",".263",".161",".188",".194",".168","6","-0.3","-4.6","0.1","-0.3"
