"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Diamondbacks","15","45","5","8","7","2","8.9 %","17.8 %",".439",".321",".341",".400",".780",".474","198","0.4","6.1","0.7","0.8"
"Phillies","17","45","2","8","7","0","8.9 %","26.7 %",".268",".444",".341",".400",".610",".399","195","0.1","5.4","0.4","0.7"
"Marlins","18","46","1","5","5","0","4.3 %","10.9 %",".171",".429",".390",".444",".561",".426","164","-0.2","3.6","0.0","0.5"
"Astros","13","42","0","4","4","4","11.9 %","11.9 %",".059",".400",".353",".439",".412",".373","133","0.7","2.4","0.0","0.4"
"Rangers","14","37","1","6","6","0","10.8 %","24.3 %",".219",".364",".281",".378",".500",".371","127","0.0","1.1","-0.1","0.2"
"Padres","15","39","3","5","5","1","2.6 %","33.3 %",".237",".364",".289",".308",".526",".345","117","0.3","1.0","0.1","0.2"
"Royals","17","40","2","4","4","1","2.5 %","17.5 %",".270",".276",".270",".300",".541",".340","115","0.2","0.7","0.2","0.2"
"Twins","15","49","0","5","5","0","12.2 %","20.4 %",".073",".387",".293",".408",".366",".348","117","-0.5","0.5","-0.1","0.2"
"Rays","13","40","0","4","3","1","15.0 %","32.5 %",".061",".400",".242",".375",".303",".313","100","0.2","0.1","0.1","0.2"
"Brewers","13","40","1","4","4","2","17.5 %","27.5 %",".121",".286",".212",".350",".333",".299","87","0.4","-0.4","0.6","0.1"
"Giants","14","36","1","5","5","0","5.6 %","22.2 %",".118",".320",".265",".306",".382",".295","85","-0.1","-0.9","0.6","0.1"
"Tigers","14","38","0","3","3","0","2.6 %","31.6 %",".135",".440",".297",".316",".432",".316","96","-0.2","-0.5","-0.3","0.1"
"Orioles","13","36","0","2","2","0","5.6 %","22.2 %",".147",".385",".294",".333",".441",".317","93","0.0","-0.5","-0.2","0.1"
"Mets","15","44","0","6","6","1","11.4 %","15.9 %",".026",".290",".237",".341",".263",".281","76","0.1","-1.3","0.1","0.0"
"Dodgers","13","34","1","6","6","0","8.8 %","14.7 %",".133",".240",".233",".294",".367",".269","65","0.1","-1.7","0.3","0.0"
"Blue Jays","14","35","1","1","1","0","11.4 %","11.4 %",".097",".192",".194",".286",".290",".259","61","0.0","-2.0","-0.1","-0.1"
"Red Sox","13","34","0","0","0","3","2.9 %","26.5 %",".091",".292",".212",".235",".303",".230","38","0.6","-2.3","0.1","-0.1"
"Athletics","14","30","1","1","1","0","10.0 %","13.3 %",".115",".095",".115",".233",".231",".216","38","0.0","-2.6","0.0","-0.2"
"Nationals","17","34","1","2","2","0","2.9 %","41.2 %",".091",".333",".212",".235",".303",".231","41","0.0","-2.9","0.1","-0.2"
"Mariners","11","29","1","2","2","0","0.0 %","20.7 %",".207",".182",".172",".172",".379",".223","44","0.0","-2.4","-0.5","-0.2"
"Reds","17","36","1","3","3","0","13.9 %","25.0 %",".129",".143",".129",".250",".258",".232","44","-0.2","-3.2","0.1","-0.2"
"Yankees","12","34","0","1","1","1","2.9 %","23.5 %",".032",".250",".194",".235",".226",".190","19","0.2","-3.6","-0.1","-0.2"
"Angels","12","32","0","1","1","0","3.1 %","12.5 %",".032",".148",".129",".156",".161",".141","-10","-0.1","-5.0","0.2","-0.4"
"Rockies","14","29","0","0","0","0","6.9 %","48.3 %",".000",".154",".074",".138",".074",".108","-38","-0.4","-6.5","-0.1","-0.6"
