"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Cardinals","18","47","5","10","9","4","14.9 %","23.4 %",".486",".273",".297",".426",".784",".468","207","0.7","7.3","0.4","0.9"
"Nationals","16","47","4","12","11","2","12.8 %","19.1 %",".436",".385",".359",".468",".795",".505","215","0.3","7.4","0.1","0.9"
"Yankees","30","85","4","16","15","2","12.9 %","24.7 %",".257",".347",".284",".376",".541",".379","140","0.0","4.1","-0.2","0.7"
"Mets","14","38","6","11","11","0","7.9 %","18.4 %",".514",".227",".314",".368",".829",".475","205","-0.1","5.0","0.5","0.7"
"Phillies","17","40","4","9","9","2","12.5 %","15.0 %",".429",".280",".314",".400",".743",".458","187","0.5","5.0","0.5","0.7"
"Reds","16","45","3","11","11","3","15.6 %","20.0 %",".306",".308",".306",".400",".611",".407","153","0.6","3.6","-0.1","0.5"
"Mariners","16","41","3","5","5","0","7.3 %","31.7 %",".316",".364",".289",".341",".605",".388","150","0.2","2.7","-0.1","0.4"
"Twins","18","43","2","6","6","0","9.3 %","16.3 %",".211",".345",".316",".381",".526",".382","135","0.0","1.8","-0.3","0.3"
"Rangers","14","38","2","6","5","1","7.9 %","21.1 %",".229",".360",".314",".368",".543",".381","131","0.1","1.6","-0.3","0.3"
"Tigers","31","80","2","8","8","0","8.8 %","27.5 %",".194",".333",".250",".325",".444",".326","102","-0.2","-0.1","-0.3","0.2"
"Braves","18","38","3","5","5","2","10.5 %","31.6 %",".324",".211",".206",".289",".529",".336","111","0.5","0.7","0.1","0.2"
"White Sox","16","42","0","3","3","0","11.9 %","23.8 %",".029",".423",".324",".405",".353",".335","113","0.0","0.6","-0.3","0.2"
"Rockies","22","39","2","3","3","0","12.8 %","33.3 %",".303",".278",".212",".333",".515",".353","108","0.1","0.2","0.1","0.2"
"Pirates","16","35","1","4","4","1","2.9 %","11.4 %",".250",".250",".250",".265",".500",".305","113","-0.2","0.2","0.1","0.1"
"Red Sox","18","40","0","7","7","1","5.0 %","20.0 %",".105",".400",".316",".350",".421",".330","103","0.1","0.2","-0.2","0.1"
"Rays","18","41","0","4","4","0","12.2 %","12.2 %",".028",".323",".278",".366",".306",".305","94","-0.1","-0.5","-0.3","0.1"
"Giants","15","38","1","2","2","0","5.3 %","34.2 %",".143",".333",".229",".289",".371",".284","77","0.0","-1.2","0.3","0.0"
"Blue Jays","16","41","0","4","4","0","14.6 %","22.0 %",".121",".280",".212",".341",".333",".300","88","-0.1","-0.9","-0.3","0.0"
"Astros","18","39","1","2","2","1","17.9 %","25.6 %",".125",".238",".188",".333",".313",".294","86","-0.3","-1.1","-0.1","0.0"
"Cubs","15","37","0","4","4","2","5.4 %","29.7 %",".030",".348",".242",".297",".273",".254","55","0.4","-1.9","0.3","0.0"
"Royals","17","36","2","6","5","0","5.6 %","41.7 %",".250",".250",".188",".229",".438",".269","66","0.0","-2.0","0.1","-0.1"
"Padres","17","35","0","1","1","0","11.4 %","54.3 %",".100",".455",".167",".286",".267",".252","57","-0.1","-2.2","-0.1","-0.1"
"Dodgers","17","37","0","4","2","4","5.4 %","21.6 %",".059",".231",".176",".243",".235",".217","35","0.9","-2.4","0.0","-0.1"
"Athletics","17","35","1","3","3","0","5.7 %","48.6 %",".121",".333",".182",".229",".303",".229","48","0.0","-2.7","0.2","-0.1"
"Marlins","13","34","0","2","2","1","0.0 %","38.2 %",".061",".350",".212",".212",".273",".204","41","0.1","-2.7","0.2","-0.1"
"Diamondbacks","21","37","0","1","1","0","13.5 %","18.9 %",".065",".167",".129",".270",".194",".225","39","0.1","-3.1","0.5","-0.1"
"Brewers","15","35","1","3","3","0","5.7 %","17.1 %",".125",".192",".188",".229",".313",".229","39","0.0","-3.0","0.3","-0.2"
"Orioles","15","35","1","2","2","0","14.3 %","28.6 %",".107",".059",".071",".257",".179",".220","37","0.0","-3.2","-0.3","-0.2"
