"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Rangers","13","45","2","11","11","0","8.9 %","22.2 %",".231",".481",".385",".467",".615",".454","183","0.0","4.6","-0.1","0.6"
"Yankees","14","41","4","8","8","0","7.3 %","17.1 %",".351",".308",".324",".390",".676",".435","179","-0.4","3.6","-0.2","0.5"
"Athletics","14","40","1","7","7","1","10.0 %","12.5 %",".167",".400",".361",".425",".528",".397","156","0.2","3.0","-0.1","0.4"
"Braves","12","42","0","9","8","0","14.3 %","14.3 %",".118",".448",".382",".463",".500",".404","150","-0.4","2.3","0.5","0.4"
"Angels","16","42","2","4","4","0","16.7 %","21.4 %",".200",".250",".229",".357",".429",".340","118","-0.1","0.6","0.0","0.2"
"Red Sox","15","40","1","3","3","1","12.5 %","17.5 %",".088",".346",".294",".385",".382",".330","108","0.1","0.3","-0.1","0.2"
"Orioles","16","39","1","4","2","0","10.3 %","30.8 %",".114",".409",".286",".359",".400",".330","105","-0.1","0.1","-0.4","0.1"
"Tigers","12","37","0","5","5","2","18.9 %","27.0 %",".103",".300",".207",".351",".310",".300","90","0.3","-0.5","-0.3","0.1"
"Pirates","14","32","0","2","2","1","0.0 %","15.6 %",".031",".370",".313",".313",".344",".283","77","0.2","-1.0","0.0","0.0"
"Royals","13","37","1","4","3","0","5.4 %","32.4 %",".176",".318",".235",".270",".412",".281","79","-0.1","-1.4","0.1","0.0"
"Cubs","15","37","2","4","4","0","8.1 %","18.9 %",".182",".167",".182",".270",".364",".274","69","-0.1","-1.7","0.0","-0.1"
"Indians","13","36","0","4","4","0","13.9 %","19.4 %",".036",".304",".250",".343",".286",".270","63","-0.1","-2.1","0.2","-0.1"
"Nationals","15","37","1","4","4","1","10.8 %","29.7 %",".133",".211",".167",".278",".300",".257","56","0.2","-2.1","0.3","-0.1"
"Blue Jays","13","40","0","1","1","0","20.0 %","32.5 %",".033",".176",".100",".325",".133",".248","54","0.0","-2.6","-0.3","-0.1"
"Reds","16","37","0","0","0","0","10.8 %","21.6 %",".091",".240",".182",".270",".273",".231","43","-0.1","-3.2","0.2","-0.2"
"Mets","16","34","0","0","0","0","5.9 %","41.2 %",".000",".222",".125",".176",".125",".143","-11","-0.1","-5.2","0.1","-0.4"
