"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Royals","16","40","2","6","6","0","5.0 %","37.5 %",".297",".450",".297",".350",".595",".388","146","-0.5","1.7","0.1","0.3"
"Diamondbacks","19","38","1","7","7","1","7.9 %","21.1 %",".156",".348",".281",".395",".438",".364","127","0.3","1.5","0.4","0.3"
"Cubs","19","39","1","8","7","0","12.8 %","15.4 %",".152",".346",".303",".410",".455",".375","133","0.0","1.6","0.2","0.3"
"Rockies","14","40","2","9","9","0","7.5 %","12.5 %",".189",".367",".351",".400",".541",".397","133","0.0","1.6","0.1","0.3"
"Athletics","18","40","1","5","5","1","10.0 %","15.0 %",".222",".310",".278",".350",".500",".347","117","0.3","1.0","0.2","0.3"
"Mets","18","39","2","4","4","0","7.7 %","23.1 %",".222",".280",".250",".308",".472",".317","111","-0.1","0.4","0.1","0.2"
"Cardinals","13","35","1","4","4","4","17.1 %","31.4 %",".138",".235",".172",".314",".310",".283","77","0.9","-0.3","0.6","0.1"
"Brewers","14","33","1","5","5","0","3.0 %","30.3 %",".250",".333",".250",".273",".500",".316","98","0.0","-0.4","0.5","0.1"
"Marlins","16","38","1","5","4","0","13.2 %","21.1 %",".091",".292",".242",".342",".333",".302","91","0.0","-0.6","0.4","0.1"
"Tigers","14","34","1","5","5","0","8.8 %","14.7 %",".207",".250",".241",".324",".448",".322","101","-0.1","-0.2","-0.1","0.1"
"Twins","14","35","0","5","5","0","5.7 %","14.3 %",".094",".357",".313",".343",".406",".318","100","0.0","-0.2","-0.5","0.1"
"Orioles","15","38","1","2","2","0","2.6 %","23.7 %",".167",".308",".250",".289",".417",".298","84","0.0","-0.9","-0.3","0.0"
"White Sox","15","34","2","3","3","0","5.9 %","29.4 %",".226",".200",".194",".235",".419",".267","69","0.0","-1.6","-0.1","0.0"
"Reds","19","40","0","2","2","1","17.5 %","22.5 %",".032",".261",".194",".350",".226",".278","70","-0.3","-2.1","0.1","-0.1"
"Nationals","14","33","1","2","2","0","6.1 %","3.0 %",".100",".143",".167",".219",".267",".212","24","-0.1","-3.6","0.3","-0.2"
"Padres","16","32","0","1","1","0","9.4 %","34.4 %",".034",".111",".069",".156",".103",".130","-20","0.0","-5.3","0.1","-0.4"
