"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Braves","13","46","3","15","14","0","4.3 %","21.7 %",".350",".571",".475",".511",".825",".536","232","0.0","7.9","0.6","1.0"
"Reds","15","45","2","11","10","0","11.1 %","8.9 %",".324",".400",".412",".488",".735",".486","217","-0.2","6.7","0.1","0.8"
"Blue Jays","12","45","5","12","12","0","8.9 %","13.3 %",".500",".300",".350",".400",".850",".489","215","0.0","6.4","-0.1","0.8"
"Padres","20","46","2","14","14","1","13.0 %","15.2 %",".359",".419",".385",".457",".744",".469","195","0.2","5.9","0.5","0.8"
"Nationals","16","43","4","15","15","1","11.6 %","18.6 %",".333",".458",".417",".500",".750",".512","213","-0.3","6.0","0.1","0.7"
"Rockies","16","48","2","13","13","0","4.2 %","29.2 %",".239",".567",".413",".438",".652",".449","164","-0.1","3.9","0.1","0.5"
"Indians","11","45","1","8","8","1","13.3 %","17.8 %",".211",".433",".368",".444",".579",".419","159","0.2","3.6","0.3","0.5"
"Twins","13","48","2","6","6","0","10.4 %","25.0 %",".214",".464",".357",".438",".571",".419","165","0.0","3.8","-0.2","0.5"
"Red Sox","18","48","2","8","8","1","10.4 %","12.5 %",".233",".343",".326",".396",".558",".398","147","0.1","3.0","0.2","0.5"
"Brewers","16","41","2","5","5","1","4.9 %","22.0 %",".211",".370",".316",".366",".526",".375","133","0.2","1.8","0.4","0.3"
"Rays","16","34","2","6","5","0","2.9 %","29.4 %",".387",".350",".290",".324",".677",".394","155","0.1","2.3","0.0","0.3"
"Yankees","13","45","1","10","10","0","13.3 %","17.8 %",".132",".379",".316",".422",".447",".379","139","-0.5","1.7","-0.2","0.3"
"Orioles","18","48","2","6","5","2","10.4 %","18.8 %",".209",".313",".279",".354",".488",".355","126","0.3","1.6","-0.4","0.3"
"Angels","13","41","1","5","5","0","9.8 %","14.6 %",".114",".333",".314",".366",".429",".335","113","0.0","0.5","-0.1","0.2"
"Diamondbacks","13","42","1","5","5","0","2.4 %","14.3 %",".132",".313",".289",".333",".421",".320","98","0.1","-0.1","0.6","0.2"
"Pirates","16","40","0","5","5","1","5.0 %","17.5 %",".211",".355",".289",".325",".500",".333","108","0.1","0.5","-0.1","0.2"
"Mets","17","36","0","3","3","1","8.3 %","16.7 %",".061",".370",".303",".361",".364",".318","102","0.0","0.0","0.1","0.1"
"White Sox","16","38","2","3","3","0","5.3 %","26.3 %",".171",".304",".257",".316",".429",".318","104","0.0","0.0","-0.3","0.1"
"Dodgers","15","36","1","3","3","0","13.9 %","16.7 %",".161",".250",".226",".333",".387",".303","86","0.0","-0.8","0.5","0.1"
"Athletics","16","36","2","3","3","0","2.8 %","27.8 %",".257",".261",".229",".250",".486",".301","91","0.0","-0.5","0.0","0.1"
"Marlins","16","38","1","4","4","0","10.5 %","28.9 %",".147",".364",".265",".342",".412",".325","105","-0.6","-0.4","-0.1","0.1"
"Mariners","14","38","1","6","6","0","7.9 %","26.3 %",".176",".292",".235",".289",".412",".292","86","-0.4","-1.2","0.0","0.0"
"Giants","15","38","0","3","3","0","13.2 %","23.7 %",".094",".292",".219",".316",".313",".278","75","0.0","-1.4","0.3","0.0"
"Astros","12","37","0","0","0","0","16.2 %","24.3 %",".000",".318",".226",".351",".226",".276","76","0.0","-1.3","0.0","0.0"
"Rangers","15","35","2","3","3","0","8.6 %","34.3 %",".188",".222",".188",".257",".375",".269","64","0.0","-2.0","0.3","0.0"
"Royals","16","42","0","8","7","1","7.1 %","19.0 %",".053",".300",".237",".293",".289",".258","58","0.1","-2.3","0.0","-0.1"
"Phillies","13","36","0","1","1","0","13.9 %","25.0 %",".032",".273",".194",".306",".226",".250","51","0.0","-2.4","0.3","-0.1"
"Cubs","17","37","0","2","2","1","2.7 %","27.0 %",".000",".360",".265",".278",".265",".237","41","0.2","-2.9","0.3","-0.1"
"Cardinals","13","35","2","4","3","0","11.4 %","25.7 %",".194",".050",".097",".200",".290",".215","36","0.0","-3.2","0.4","-0.2"
"Tigers","14","31","0","0","0","0","0.0 %","25.8 %",".129",".174",".129",".129",".258",".156","-3","-0.1","-4.6","-0.5","-0.4"
