"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Twins","12","49","4","12","12","0","8.2 %","14.3 %",".372",".394",".395",".449",".767",".488","211","-0.1","6.9","-0.2","0.8"
"Mariners","13","43","6","9","9","1","7.0 %","23.3 %",".487",".304",".333",".395",".821",".485","214","-0.2","6.1","-0.3","0.7"
"Rays","13","43","4","6","6","0","4.7 %","25.6 %",".333",".400",".359",".395",".692",".440","185","0.0","4.6","-0.2","0.6"
"Rangers","17","44","1","8","6","1","4.5 %","27.3 %",".214",".483",".357",".386",".571",".399","145","0.2","2.6","-0.3","0.4"
"Diamondbacks","13","44","2","8","8","0","15.9 %","15.9 %",".243",".286",".270",".386",".514",".379","134","0.1","2.0","0.1","0.3"
"Yankees","17","48","1","7","7","0","18.8 %","27.1 %",".211",".400",".289",".417",".500",".381","137","-0.5","1.7","-0.3","0.3"
"Brewers","14","37","2","5","5","1","13.5 %","13.5 %",".194",".280",".290",".378",".484",".363","123","0.1","1.2","0.4","0.3"
"Athletics","14","41","2","9","9","0","7.3 %","22.0 %",".200",".346",".314",".366",".514",".362","132","-0.5","1.1","0.0","0.3"
"Nationals","13","36","4","5","5","0","2.8 %","13.9 %",".382",".160",".235",".278",".618",".361","125","-0.1","0.9","0.2","0.2"
"Braves","20","55","1","7","6","0","16.4 %","23.6 %",".217",".281",".217",".345",".435",".327","103","0.0","0.0","0.4","0.2"
"Marlins","20","51","1","6","6","0","3.9 %","27.5 %",".128",".406",".298",".340",".426",".328","111","-0.3","0.4","-0.1","0.2"
"Mets","13","33","1","6","6","3","6.1 %","33.3 %",".226",".368",".258",".303",".484",".315","94","0.5","0.1","0.3","0.1"
"White Sox","13","42","1","5","4","0","4.8 %","9.5 %",".150",".314",".300",".333",".450",".323","103","0.0","-0.1","-0.3","0.1"
"Indians","19","41","3","6","5","1","7.3 %","24.4 %",".237",".160",".184",".244",".421",".277","72","0.3","-1.5","0.2","0.0"
"Cubs","13","33","1","5","5","0","3.0 %","21.2 %",".133",".364",".300",".323",".433",".320","90","-0.4","-1.1","0.1","0.0"
"Angels","13","36","1","3","3","0","8.3 %","30.6 %",".156",".286",".219",".278",".375",".276","74","0.0","-1.3","-0.1","0.0"
"Tigers","16","36","0","2","1","0","5.6 %","30.6 %",".061",".409",".273",".333",".333",".295","83","-0.1","-1.0","-0.6","0.0"
"Cardinals","14","37","0","1","1","0","5.4 %","16.2 %",".088",".321",".265",".306",".353",".285","76","-0.4","-1.9","0.3","0.0"
"Royals","12","35","1","2","2","1","8.6 %","31.4 %",".156",".250",".188",".257",".344",".259","62","0.2","-1.8","0.1","0.0"
"Reds","16","39","0","4","4","0","10.3 %","23.1 %",".000",".346",".257",".333",".257",".260","61","-0.1","-2.2","0.3","-0.1"
"Astros","14","33","1","4","4","1","9.1 %","24.2 %",".107",".200",".179",".273",".286",".249","58","-0.2","-2.2","0.1","-0.1"
"Blue Jays","14","35","1","2","2","0","2.9 %","37.1 %",".176",".300",".206",".229",".382",".254","62","0.0","-2.0","-0.1","-0.1"
"Dodgers","12","32","1","1","1","0","6.3 %","21.9 %",".100",".227",".200",".250",".300",".240","51","-0.4","-2.6","0.4","-0.1"
"Red Sox","14","37","0","1","1","0","5.4 %","32.4 %",".029",".348",".229",".270",".257",".235","41","-0.6","-3.6","0.2","-0.2"
"Padres","15","33","0","2","2","2","0.0 %","21.2 %",".030",".269",".212",".212",".242",".195","20","0.4","-3.3","0.1","-0.2"
"Phillies","14","34","0","3","3","2","8.8 %","20.6 %",".033",".208",".167",".235",".200",".199","21","0.0","-3.8","0.5","-0.2"
"Orioles","14","34","0","0","0","0","11.8 %","23.5 %",".000",".273",".200",".294",".200",".235","44","-0.5","-3.1","-0.3","-0.2"
"Pirates","14","35","1","2","2","1","8.6 %","34.3 %",".094",".211",".156",".229",".250",".214","33","0.1","-3.2","-0.1","-0.2"
"Giants","12","34","0","0","0","1","5.9 %","35.3 %",".031",".250",".156",".206",".188",".179","10","0.2","-3.9","0.2","-0.3"
"Rockies","13","31","0","1","1","0","9.7 %","29.0 %",".036",".105",".071",".161",".107",".134","-29","0.0","-5.7","-0.1","-0.5"
