"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","20","45","3","8","8","1","8.9 %","15.6 %",".350",".333",".325",".400",".675",".438","184","0.2","4.9","0.0","0.6"
"Cardinals","12","41","3","9","8","1","19.5 %","17.1 %",".281",".273",".281",".439",".563",".421","166","0.2","3.8","0.7","0.6"
"Dodgers","22","48","1","9","9","0","18.8 %","16.7 %",".108",".393",".324",".479",".432",".406","159","0.0","3.6","0.2","0.5"
"Nationals","18","39","1","8","8","5","5.1 %","20.5 %",".162",".464",".378",".410",".541",".402","152","0.9","3.3","0.2","0.5"
"Blue Jays","17","39","2","8","8","2","7.7 %","23.1 %",".286",".375",".314",".385",".600",".407","162","0.3","3.2","0.0","0.4"
"Mets","23","47","3","7","7","0","4.3 %","27.7 %",".227",".414",".341",".362",".568",".383","144","-0.5","2.2","0.3","0.4"
"Red Sox","15","38","0","5","3","1","7.9 %","18.4 %",".088",".444",".353",".421",".441",".375","131","0.2","1.7","0.1","0.3"
"Phillies","19","43","2","3","3","0","7.0 %","23.3 %",".175",".393",".325",".372",".500",".369","128","0.0","1.5","0.2","0.3"
"Braves","22","45","4","6","6","1","6.7 %","28.9 %",".310",".280",".262",".311",".571",".361","127","-0.3","1.0","0.2","0.3"
"Angels","19","40","2","5","5","0","10.0 %","37.5 %",".286",".333",".229",".325",".514",".349","123","-0.1","0.9","0.2","0.2"
"Reds","17","37","3","3","3","0","8.1 %","18.9 %",".313",".227",".250",".333",".563",".370","125","0.0","0.9","0.3","0.2"
"Royals","15","37","1","5","5","0","8.1 %","18.9 %",".242",".308",".273",".324",".515",".342","116","0.0","0.5","0.0","0.2"
"Rangers","11","37","0","6","4","3","10.8 %","16.2 %",".032",".385",".323",".405",".355",".338","105","0.5","0.6","-0.3","0.2"
"Mariners","18","36","1","3","3","0","13.9 %","19.4 %",".161",".261",".226",".333",".387",".314","101","0.1","0.1","-0.1","0.1"
"Tigers","15","34","2","3","3","1","8.8 %","23.5 %",".226",".238",".226",".294",".452",".313","100","0.1","-0.2","-0.2","0.1"
"Rays","23","37","1","3","3","1","2.7 %","27.0 %",".167",".320",".250",".270",".417",".287","86","0.2","-0.8","-0.2","0.0"
"Twins","17","33","3","4","4","0","0.0 %","24.2 %",".313",".143",".188",".212",".500",".288","85","0.1","-0.9","0.0","0.0"
"Brewers","22","54","2","3","3","0","11.1 %","24.1 %",".196",".161",".152",".278",".348",".275","68","0.1","-2.4","0.4","0.0"
"Indians","17","36","1","2","1","0","11.1 %","22.2 %",".125",".217",".188",".278",".313",".261","61","0.0","-2.1","0.3","0.0"
"Marlins","17","33","3","4","4","0","0.0 %","27.3 %",".303",".190",".212",".212",".515",".292","85","-1.0","-1.8","-0.2","-0.1"
"White Sox","18","32","1","5","4","0","3.1 %","37.5 %",".179",".200",".143",".250",".321",".253","63","0.0","-1.9","-0.3","-0.1"
"Diamondbacks","15","33","0","1","1","0","3.0 %","24.2 %",".063",".292",".219",".242",".281",".226","38","0.1","-2.8","0.3","-0.1"
"Padres","17","34","0","0","0","0","0.0 %","20.6 %",".061",".308",".242",".265",".303",".246","53","-0.4","-2.7","-0.1","-0.2"
"Pirates","12","34","0","1","1","0","2.9 %","17.6 %",".000",".259",".219",".235",".219",".199","21","0.0","-3.7","0.1","-0.2"
"Athletics","16","34","0","1","1","1","11.8 %","23.5 %",".033",".136",".100",".206",".133",".168","6","0.3","-4.1","0.2","-0.3"
"Rockies","23","48","1","4","3","3","10.4 %","31.3 %",".071",".269",".190",".277",".262",".235","26","0.7","-4.5","0.0","-0.3"
"Orioles","15","36","0","4","4","0","5.6 %","36.1 %",".029",".286",".176",".222",".206",".193","17","0.0","-4.1","-0.3","-0.3"
"Giants","23","31","0","0","0","0","9.7 %","25.8 %",".000",".150",".107",".194",".107",".151","-6","0.0","-4.5","0.1","-0.3"
"Cubs","15","28","0","0","0","0","3.6 %","25.0 %",".000",".150",".111",".143",".111",".118","-28","0.0","-5.0","0.5","-0.4"
"Yankees","20","31","1","1","1","0","3.2 %","41.9 %",".100",".125",".100",".129",".200",".141","-11","0.1","-4.8","-0.1","-0.4"
