"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Giants","14","48","3","10","10","0","8.3 %","22.9 %",".318",".467",".386",".438",".705",".464","190","0.0","5.6","0.6","0.7"
"Red Sox","13","43","3","10","10","1","4.7 %","18.6 %",".293",".400",".366",".395",".659",".434","176","0.2","4.1","0.2","0.6"
"Astros","17","42","2","9","9","1","4.8 %","23.8 %",".282",".393",".333",".357",".615",".394","156","0.2","3.0","0.2","0.4"
"Athletics","13","37","3","8","8","0","16.2 %","16.2 %",".355",".227",".258",".378",".613",".405","163","0.1","2.9","0.0","0.4"
"Angels","18","50","1","9","9","1","22.0 %","18.0 %",".139",".259",".222",".420",".361",".355","125","0.1","1.7","-0.2","0.3"
"Royals","13","38","2","5","5","0","2.6 %","18.4 %",".222",".357",".333",".342",".556",".366","130","0.0","1.3","0.2","0.3"
"Twins","13","37","3","6","5","0","2.7 %","27.0 %",".333",".304",".278",".297",".611",".369","134","0.0","1.4","0.0","0.3"
"Dodgers","16","40","1","5","5","0","20.0 %","12.5 %",".219",".231",".219",".375",".438",".351","120","0.0","1.0","0.4","0.3"
"Indians","15","45","0","9","8","0","8.9 %","13.3 %",".077",".382",".333",".400",".410",".352","121","-0.1","0.9","0.2","0.3"
"Mariners","16","38","2","5","5","1","15.8 %","31.6 %",".219",".333",".250",".368",".469",".349","127","0.2","1.4","-0.3","0.2"
"Cardinals","15","36","3","4","4","0","5.6 %","22.2 %",".353",".261",".265",".306",".618",".374","136","-0.4","1.2","0.1","0.2"
"Mets","15","36","1","4","4","0","8.3 %","13.9 %",".152",".370",".333",".389",".485",".363","134","-0.6","1.0","0.1","0.2"
"Rays","13","36","1","6","6","3","11.1 %","27.8 %",".156",".333",".250",".333",".406",".319","106","0.7","0.7","0.1","0.2"
"Rockies","14","44","0","8","6","1","9.1 %","22.7 %",".077",".448",".333",".395",".410",".351","102","0.2","0.0","0.2","0.2"
"Blue Jays","14","40","1","6","6","0","15.0 %","25.0 %",".182",".304",".242",".350",".424",".330","108","-0.1","0.2","-0.2","0.1"
"Diamondbacks","16","39","1","4","4","0","10.3 %","25.6 %",".118",".304",".235",".333",".353",".294","77","0.0","-1.4","0.7","0.1"
"Reds","17","42","2","5","4","0","2.4 %","14.3 %",".225",".250",".250",".286",".475",".316","95","-0.5","-1.0","0.2","0.0"
"Pirates","17","33","1","5","5","0","9.1 %","18.2 %",".172",".261",".241",".303",".414",".301","89","0.0","-0.7","0.0","0.0"
"Padres","14","35","2","4","4","0","0.0 %","17.1 %",".206",".259",".265",".257",".471",".295","86","-0.1","-0.9","0.0","0.0"
"Brewers","18","40","3","4","4","1","5.0 %","22.5 %",".270",".120",".162",".225",".432",".272","65","0.2","-1.8","0.4","0.0"
"Rangers","16","36","1","4","3","5","8.3 %","27.8 %",".167",".238",".200",".278",".367",".271","63","0.6","-1.4","-0.1","0.0"
"Nationals","13","37","1","3","3","0","5.4 %","21.6 %",".200",".269",".229",".270",".429",".291","78","-0.4","-1.7","0.2","0.0"
"Phillies","12","36","0","2","2","0","8.3 %","11.1 %",".061",".241",".212",".278",".273",".246","51","0.0","-2.5","0.7","-0.1"
"Cubs","13","33","0","1","1","0","6.1 %","39.4 %",".065",".333",".194",".242",".258",".221","34","0.0","-3.0","0.3","-0.2"
"Orioles","13","34","2","3","3","0","2.9 %","47.1 %",".182",".267",".182",".206",".364",".237","47","0.0","-2.6","-0.5","-0.2"
"Yankees","13","35","0","2","2","1","5.7 %","28.6 %",".032",".286",".194",".242",".226",".210","22","0.2","-3.5","0.3","-0.2"
"Marlins","16","33","0","2","2","0","3.0 %","27.3 %",".032",".304",".226",".242",".258",".216","36","-0.5","-3.5","0.3","-0.2"
"Braves","13","33","0","0","0","0","9.1 %","33.3 %",".033",".211",".133",".212",".167",".179","8","0.0","-4.3","0.2","-0.3"
