"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Brewers","13","44","2","10","10","1","11.4 %","13.6 %",".270",".433",".405",".465",".676",".466","184","0.2","5.0","0.4","0.7"
"Braves","10","44","2","7","7","0","9.1 %","18.2 %",".205",".414",".359",".419",".564",".413","154","0.0","3.1","0.4","0.5"
"Twins","15","42","3","6","6","0","4.8 %","23.8 %",".325",".407",".350",".381",".675",".426","181","-0.5","3.5","-0.2","0.5"
"Diamondbacks","13","39","3","8","8","1","7.7 %","20.5 %",".278",".280",".278",".333",".556",".367","127","-0.1","1.2","0.2","0.3"
"Mariners","14","41","3","6","6","0","12.2 %","31.7 %",".257",".263",".229",".341",".486",".350","122","0.0","1.2","-0.3","0.2"
"Athletics","13","38","2","5","5","0","2.6 %","26.3 %",".216",".320",".270",".289",".486",".322","107","0.0","0.1","0.0","0.1"
"Cubs","10","32","1","3","3","2","15.6 %","25.0 %",".231",".294",".231",".355",".462",".336","106","0.0","0.1","0.3","0.1"
"Royals","13","36","0","6","6","1","5.6 %","19.4 %",".091",".385",".303",".343",".394",".318","94","0.2","-0.1","0.1","0.1"
"Rays","12","37","2","5","5","0","2.7 %","24.3 %",".194",".320",".278",".297",".472",".321","107","-0.4","-0.3","0.0","0.1"
"Rockies","14","39","2","5","5","1","2.6 %","38.5 %",".243",".400",".270",".308",".514",".341","103","-0.2","-0.4","0.1","0.1"
"Indians","12","32","2","5","5","0","6.3 %","21.9 %",".276",".238",".241",".281",".517",".309","108","-0.4","-0.4","0.2","0.1"
"Nationals","14","36","0","4","3","0","0.0 %","16.7 %",".121",".370",".303",".324",".424",".317","89","0.0","-0.8","0.3","0.1"
"White Sox","16","38","0","4","4","0","5.3 %","21.1 %",".111",".357",".278",".316",".389",".302","91","0.1","-0.5","-0.2","0.1"
"Rangers","14","39","1","3","3","0","7.7 %","17.9 %",".139",".321",".278",".333",".417",".320","95","-0.4","-0.9","-0.1","0.0"
"Padres","14","34","1","5","5","2","2.9 %","26.5 %",".152",".304",".242",".265",".394",".276","73","0.4","-1.0","0.3","0.0"
"Tigers","13","40","0","3","3","1","5.0 %","17.5 %",".056",".367",".306",".350",".361",".309","92","0.1","-0.4","-0.7","0.0"
"Astros","12","42","2","4","4","2","9.5 %","14.3 %",".189",".138",".162",".262",".351",".266","69","0.4","-1.5","0.1","0.0"
"Pirates","15","34","1","4","4","0","5.9 %","41.2 %",".219",".353",".219",".265",".438",".291","81","-0.1","-1.0","-0.3","0.0"
"Phillies","13","32","1","4","2","0","3.1 %","15.6 %",".100",".208",".200",".250",".300",".241","48","0.0","-2.4","0.5","-0.1"
"Mets","14","34","1","1","1","0","5.9 %","8.8 %",".156",".179",".188",".235",".344",".246","56","-0.1","-2.2","0.1","-0.1"
"Dodgers","13","34","1","1","1","0","5.9 %","32.4 %",".094",".250",".188",".235",".281",".226","42","0.0","-2.8","0.4","-0.1"
"Reds","15","39","1","2","2","1","12.8 %","28.2 %",".118",".227",".176",".282",".294",".235","51","0.0","-2.8","0.3","-0.1"
"Angels","13","36","1","2","2","0","13.9 %","19.4 %",".129",".130",".129",".250",".258",".232","47","0.0","-2.7","0.0","-0.1"
"Yankees","11","32","1","2","2","0","3.1 %","25.0 %",".129",".227",".194",".219",".323",".229","45","-0.1","-2.6","-0.2","-0.2"
"Giants","16","32","0","2","2","0","6.3 %","12.5 %",".000",".269",".233",".281",".233",".219","32","0.0","-3.0","0.2","-0.2"
"Blue Jays","12","33","1","2","1","0","6.1 %","12.1 %",".097",".154",".161",".212",".258",".206","28","0.0","-3.3","-0.2","-0.2"
"Cardinals","14","31","1","1","1","0","3.2 %","38.7 %",".133",".176",".133",".161",".267",".180","12","0.0","-3.8","0.2","-0.3"
"Marlins","14","33","0","1","1","0","6.1 %","21.2 %",".065",".208",".161",".212",".226",".195","22","-0.2","-3.7","0.0","-0.3"
"Red Sox","14","33","0","1","1","0","6.1 %","21.2 %",".065",".167",".129",".182",".194",".168","2","0.0","-4.6","0.1","-0.3"
"Orioles","16","40","1","3","3","0","0.0 %","42.5 %",".103",".190",".128",".150",".231",".162","-2","-0.1","-5.7","-0.4","-0.4"
