"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Nationals","17","42","2","11","11","1","7.1 %","14.3 %",".297",".448",".405",".463",".703",".481","194","0.0","5.1","0.2","0.6"
"Yankees","12","37","5","10","10","0","5.4 %","18.9 %",".441",".273",".324",".378",".765",".460","195","0.1","4.5","0.0","0.6"
"Mets","15","39","4","10","10","1","7.7 %","17.9 %",".400",".280",".314",".359",".714",".426","171","0.1","3.7","0.3","0.5"
"Cubs","16","36","3","6","6","1","13.9 %","22.2 %",".333",".250",".267",".361",".600",".388","145","0.2","2.1","0.3","0.3"
"Angels","17","37","3","5","5","1","13.5 %","27.0 %",".313",".263",".250",".351",".563",".377","141","0.2","2.1","0.1","0.3"
"Royals","15","36","2","6","5","2","13.9 %","27.8 %",".226",".368",".290",".389",".516",".382","145","0.4","2.2","0.0","0.3"
"Phillies","20","41","1","6","6","1","12.2 %","22.0 %",".242",".360",".303",".375",".545",".366","117","0.2","0.9","0.3","0.2"
"Tigers","19","40","0","5","5","0","2.5 %","17.5 %",".105",".438",".368",".375",".474",".356","128","-0.1","1.0","-0.1","0.2"
"Braves","15","37","0","7","7","0","13.5 %","21.6 %",".161",".348",".258",".378",".419",".347","114","0.1","0.6","0.4","0.2"
"White Sox","15","38","3","6","6","1","10.5 %","31.6 %",".353",".211",".206",".289",".559",".344","122","0.3","1.1","-0.5","0.2"
"Twins","16","41","2","6","6","0","9.8 %","31.7 %",".257",".300",".229",".341",".486",".349","117","0.0","0.9","-0.5","0.2"
"Athletics","15","34","1","7","7","0","14.7 %","20.6 %",".286",".238",".214",".324",".500",".335","117","0.0","0.5","0.2","0.2"
"Brewers","15","34","1","4","4","0","5.9 %","14.7 %",".194",".320",".290",".333",".484",".343","106","0.0","0.1","0.4","0.2"
"Mariners","17","39","0","1","1","3","10.3 %","33.3 %",".000",".429",".265",".359",".265",".290","83","0.7","-0.2","0.3","0.2"
"Dodgers","18","32","3","5","5","0","9.4 %","12.5 %",".310",".136",".207",".281",".517",".328","107","0.1","0.3","0.0","0.1"
"Marlins","15","43","2","5","3","1","11.6 %","32.6 %",".216",".238",".189",".302",".405",".304","92","0.0","-0.5","0.2","0.1"
"Red Sox","19","38","2","5","5","0","10.5 %","31.6 %",".250",".222",".188",".297",".438",".312","86","0.0","-0.8","0.1","0.1"
"Rays","36","65","2","4","4","5","7.7 %","13.8 %",".136",".208",".203",".277",".339",".268","69","1.0","-1.7","-0.1","0.0"
"Rockies","15","36","2","3","3","0","5.6 %","27.8 %",".235",".273",".235",".278",".471",".310","81","0.0","-1.2","0.1","0.0"
"Blue Jays","17","33","1","2","2","0","9.1 %","15.2 %",".200",".208",".200",".273",".400",".285","80","-0.1","-1.1","-0.2","0.0"
"Diamondbacks","15","35","0","2","2","0","11.4 %","17.1 %",".129",".280",".226",".314",".355",".280","68","0.1","-1.6","0.3","0.0"
"Indians","13","34","2","5","5","0","5.9 %","47.1 %",".219",".286",".188",".235",".406",".267","66","0.0","-1.8","0.0","-0.1"
"Padres","15","38","0","1","1","2","10.5 %","36.8 %",".000",".350",".206",".289",".206",".233","47","0.4","-2.6","0.5","-0.1"
"Cardinals","11","29","1","1","1","0","3.4 %","27.6 %",".107",".211",".179",".207",".286",".211","32","0.1","-2.7","0.5","-0.1"
"Pirates","20","40","1","4","3","0","20.0 %","22.5 %",".097",".143",".129",".308",".226",".235","52","0.0","-2.9","-0.1","-0.2"
"Astros","16","31","1","2","2","0","0.0 %","22.6 %",".161",".217",".194",".194",".355",".224","45","-0.5","-3.0","0.2","-0.2"
"Reds","18","37","0","2","2","0","8.1 %","37.8 %",".031",".316",".188",".270",".219",".226","37","-0.1","-3.4","0.1","-0.2"
"Orioles","35","66","2","4","4","1","0.0 %","31.8 %",".121",".326",".242",".242",".364",".254","55","0.3","-3.8","-1.0","-0.2"
"Rangers","16","31","1","1","1","0","6.5 %","41.9 %",".103",".133",".103",".161",".207",".163","3","-0.1","-4.7","-0.3","-0.4"
"Giants","11","30","0","0","0","0","3.3 %","30.0 %",".000",".100",".069",".100",".069",".081","-49","0.0","-6.2","0.0","-0.5"
