"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","16","41","7","15","14","0","4.9 %","4.9 %",".590",".333",".436",".463","1.026",".593","288","0.0","9.8","-0.1","1.1"
"Brewers","17","47","1","8","8","0","14.9 %","19.1 %",".216",".393",".324",".435",".541",".401","141","0.0","2.4","0.8","0.5"
"Cubs","17","46","2","10","9","0","6.5 %","21.7 %",".190",".433",".357",".400",".548",".398","145","-0.1","2.4","0.4","0.4"
"Yankees","13","42","2","5","5","0","7.1 %","28.6 %",".289",".400",".316",".357",".605",".390","150","0.0","2.5","-0.1","0.4"
"Braves","13","39","2","7","6","1","15.4 %","23.1 %",".242",".273",".242",".359",".485",".357","123","0.3","1.2","0.4","0.3"
"Mets","12","32","2","3","3","0","6.3 %","21.9 %",".276",".350",".310",".375",".586",".389","141","-0.1","1.5","0.1","0.3"
"Marlins","20","44","0","3","3","2","15.9 %","25.0 %",".027",".385",".270",".386",".297",".315","99","0.3","0.1","0.1","0.2"
"Indians","13","39","2","6","6","0","12.8 %","23.1 %",".176",".304",".265",".359",".441",".344","115","-0.6","-0.1","0.2","0.1"
"Pirates","19","41","1","6","6","0","7.3 %","12.2 %",".162",".281",".270",".317",".432",".314","96","0.0","-0.3","0.0","0.1"
"Giants","14","38","0","4","4","2","7.9 %","26.3 %",".061",".391",".273",".351",".333",".306","89","-0.1","-0.6","0.4","0.1"
"Angels","16","35","2","2","2","0","2.9 %","31.4 %",".176",".238",".206",".229",".382",".255","62","0.0","-2.0","0.0","-0.1"
"Red Sox","17","37","0","0","0","0","8.1 %","27.0 %",".029",".292",".206",".270",".235",".230","43","0.0","-3.2","0.1","-0.2"
"Phillies","16","32","2","2","2","0","0.0 %","25.0 %",".188",".136",".156",".156",".344",".203","25","0.0","-3.5","0.3","-0.2"
"Padres","19","38","0","2","1","0","2.6 %","23.7 %",".000",".321",".250",".263",".250",".224","39","-0.4","-3.7","0.2","-0.2"
"Diamondbacks","14","30","1","1","1","1","3.3 %","50.0 %",".103",".154",".103",".133",".207",".146","-11","0.2","-4.5","0.5","-0.3"
"Athletics","18","30","0","0","0","0","3.3 %","33.3 %",".034",".158",".103",".133",".138",".122","-21","0.0","-5.1","0.2","-0.4"
