"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Phillies","16","37","1","7","7","0","2.7 %","18.9 %",".200",".519",".429",".459",".629",".457","187","0.0","4.2","0.5","0.6"
"Rockies","18","43","3","11","10","1","16.3 %","25.6 %",".324",".333",".294",".419",".618",".422","151","0.2","2.9","0.0","0.4"
"Royals","25","68","2","11","11","4","10.3 %","16.2 %",".200",".277",".250",".338",".450",".336","108","0.4","1.0","0.5","0.4"
"Orioles","29","86","2","11","9","2","9.3 %","24.4 %",".173",".377",".293",".365",".467",".348","115","0.4","1.9","-1.1","0.4"
"Red Sox","15","38","2","7","7","1","10.5 %","13.2 %",".241",".292",".310",".405",".552",".392","142","0.2","2.1","0.1","0.3"
"Cubs","14","43","3","11","11","0","11.6 %","18.6 %",".353",".259",".294",".349",".647",".381","138","0.0","2.0","0.0","0.3"
"Brewers","17","41","1","4","4","0","19.5 %","17.1 %",".121",".280",".242",".390",".364",".339","108","0.0","0.3","0.4","0.2"
"Cardinals","13","40","0","5","5","0","7.5 %","25.0 %",".108",".407",".297",".350",".405",".326","104","0.0","0.1","0.5","0.2"
"Angels","16","41","0","6","5","2","17.1 %","12.2 %",".063",".286",".250",".375",".313",".312","103","0.3","0.3","0.0","0.2"
"Braves","14","34","1","5","5","0","5.9 %","11.8 %",".290",".259",".258",".294",".548",".337","109","0.0","0.3","0.2","0.2"
"Tigers","16","41","1","3","3","0","7.3 %","26.8 %",".105",".423",".316",".366",".421",".331","111","-0.5","0.1","-0.1","0.1"
"Rangers","16","38","3","5","5","0","7.9 %","21.1 %",".343",".167",".200",".263",".543",".327","106","0.1","-0.2","-0.1","0.1"
"Marlins","12","35","0","4","4","0","2.9 %","14.3 %",".032",".385",".323",".382",".355",".329","102","-0.5","-0.6","0.4","0.1"
"Yankees","15","37","1","2","2","0","13.5 %","8.1 %",".156",".214",".219",".324",".375",".305","92","0.0","-0.5","-0.1","0.1"
"Twins","11","33","1","6","6","1","3.0 %","12.1 %",".200",".231",".233",".273",".433",".291","83","0.2","-0.8","-0.1","0.0"
"Indians","16","34","2","2","2","0","8.8 %","32.4 %",".226",".222",".194",".265",".419",".288","82","-0.4","-1.6","0.3","0.0"
"Pirates","14","40","0","7","7","1","12.5 %","17.5 %",".118",".296",".235",".333",".353",".302","85","0.2","-0.9","-0.6","0.0"
"Rays","25","71","2","4","4","1","4.2 %","16.9 %",".132",".241",".221",".254",".353",".258","63","0.4","-3.3","-0.1","-0.1"
"Diamondbacks","15","31","1","3","2","0","6.5 %","32.3 %",".138",".222",".172",".226",".310",".231","43","0.1","-2.5","0.5","-0.1"
"Astros","12","35","0","2","2","0","5.7 %","22.9 %",".061",".280",".212",".257",".273",".233","46","-0.1","-2.7","0.1","-0.1"
"Dodgers","12","36","0","1","1","3","5.6 %","33.3 %",".029",".273",".176",".222",".206",".193","21","0.7","-3.3","0.6","-0.1"
"Athletics","14","35","0","3","3","0","0.0 %","25.7 %",".088",".280",".206",".229",".294",".224","43","0.0","-2.8","0.0","-0.2"
"Nationals","14","37","0","1","1","0","2.7 %","18.9 %",".028",".310",".250",".270",".278",".240","47","0.0","-2.9","0.0","-0.2"
"Giants","14","31","0","2","2","0","0.0 %","22.6 %",".033",".292",".233",".226",".267",".208","31","0.0","-3.0","0.4","-0.2"
"Blue Jays","13","37","2","3","3","0","2.7 %","32.4 %",".194",".182",".167",".189",".361",".227","46","-0.1","-3.1","-0.2","-0.2"
"White Sox","30","79","1","11","11","0","8.9 %","32.9 %",".083",".333",".222",".291",".306",".258","62","-0.4","-4.3","-0.7","-0.2"
"Reds","15","35","1","1","1","0","8.6 %","22.9 %",".097",".136",".129",".229",".226",".210","29","-0.1","-3.8","0.3","-0.2"
"Padres","13","34","1","1","1","0","5.9 %","32.4 %",".094",".200",".156",".206",".250",".200","24","-0.2","-3.8","0.2","-0.2"
"Mets","14","33","0","0","0","0","3.0 %","30.3 %",".063",".227",".156",".182",".219",".174","8","-0.1","-4.2","0.1","-0.3"
"Mariners","15","30","0","0","0","0","3.3 %","40.0 %",".000",".059",".034",".067",".034",".052","-68","0.0","-6.9","-0.2","-0.6"
