"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Blue Jays","13","47","3","12","12","0","8.5 %","8.5 %",".286",".389",".405",".447",".690",".464","196","-0.1","5.7","-0.2","0.7"
"Twins","14","46","2","10","9","0","13.0 %","15.2 %",".205",".400",".359",".457",".564",".432","173","0.0","4.3","0.1","0.6"
"Rockies","13","42","3","9","9","0","14.3 %","19.0 %",".371",".417",".371",".463",".743",".483","187","-0.4","4.3","0.2","0.6"
"Dodgers","11","36","4","7","7","0","8.3 %","25.0 %",".406",".368",".344",".400",".750",".465","187","0.0","4.1","0.5","0.6"
"Red Sox","18","36","5","7","7","0","5.6 %","22.2 %",".471",".190",".265",".306",".735",".414","162","0.0","2.6","0.1","0.4"
"Padres","15","40","2","6","6","0","0.0 %","30.0 %",".275",".423",".325",".325",".600",".379","139","0.0","1.9","0.1","0.3"
"Royals","14","39","1","7","5","0","10.3 %","30.8 %",".200",".409",".286",".359",".486",".357","126","0.1","1.1","0.4","0.3"
"Rangers","15","47","0","6","6","3","19.1 %","23.4 %",".086",".375",".257",".447",".343",".360","125","0.2","1.4","-0.2","0.3"
"White Sox","15","37","2","5","5","0","18.9 %","18.9 %",".267",".238",".233",".378",".500",".372","136","0.0","1.7","-0.3","0.3"
"Braves","15","39","0","6","6","0","7.7 %","15.4 %",".118",".357",".294",".385",".412",".348","113","0.0","0.7","0.2","0.2"
"Cardinals","15","39","1","5","5","3","2.6 %","25.6 %",".135",".346",".270",".308",".405",".304","92","0.6","0.0","0.5","0.2"
"Diamondbacks","12","35","2","5","5","0","8.6 %","11.4 %",".250",".192",".219",".286",".469",".314","93","0.0","-0.4","0.6","0.1"
"Cubs","13","36","2","3","3","0","8.3 %","22.2 %",".212",".261",".242",".306",".455",".320","100","-0.4","-0.6","0.3","0.1"
"Angels","14","37","2","5","5","0","2.7 %","16.2 %",".303",".160",".182",".250",".485",".301","97","0.0","-0.5","-0.1","0.1"
"Rays","14","38","0","3","3","1","5.3 %","26.3 %",".028",".385",".278",".316",".306",".274","73","0.2","-1.2","0.1","0.0"
"Mariners","15","40","0","5","4","0","15.0 %","17.5 %",".118",".259",".206",".325",".324",".290","85","0.1","-0.8","-0.4","0.0"
"Yankees","14","37","1","4","3","0","5.4 %","32.4 %",".114",".364",".257",".297",".371",".287","83","-0.4","-1.6","-0.1","0.0"
"Orioles","14","37","1","3","3","1","0.0 %","27.0 %",".108",".346",".270",".270",".378",".273","70","0.2","-1.5","-0.5","-0.1"
"Pirates","13","40","0","5","5","0","10.0 %","12.5 %",".143",".300",".257",".333",".400",".296","83","-0.5","-1.6","-0.3","-0.1"
"Tigers","14","41","0","3","3","0","12.2 %","19.5 %",".059",".259",".206",".317",".265",".266","65","0.0","-2.1","-0.7","-0.1"
"Mets","14","37","1","4","4","0","5.4 %","40.5 %",".118",".263",".176",".216",".294",".217","36","-0.1","-3.3","0.1","-0.2"
"Nationals","13","29","0","0","0","0","0.0 %","20.7 %",".000",".136",".107",".138",".107",".115","-29","0.0","-5.4","0.1","-0.4"
