"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","15","47","5","16","16","0","21.3 %","17.0 %",".541",".417",".405",".532",".946",".573","265","0.0","10.2","0.5","1.2"
"Twins","15","41","3","14","14","1","2.4 %","14.6 %",".410",".367",".359",".390",".769",".463","189","0.2","4.7","-0.3","0.6"
"Astros","15","40","3","6","6","0","17.5 %","17.5 %",".355",".238",".258",".425",".613",".428","176","-0.1","3.8","-0.1","0.5"
"Cardinals","17","43","0","9","9","1","20.9 %","20.9 %",".091",".417",".303",".465",".394",".387","144","0.3","2.7","0.6","0.4"
"Cubs","14","39","3","5","5","0","17.9 %","12.8 %",".323",".250",".290",".410",".613",".409","155","0.0","2.7","0.2","0.4"
"Mariners","15","42","2","7","6","1","14.3 %","19.0 %",".278",".269",".250",".357",".528",".369","137","0.4","2.3","0.2","0.4"
"Athletics","14","34","2","6","5","0","11.8 %","26.5 %",".300",".368",".300",".382",".600",".405","164","-0.1","2.5","-0.1","0.4"
"Braves","14","37","2","5","5","1","8.1 %","13.5 %",".290",".208",".226",".333",".516",".355","116","0.3","0.8","0.4","0.2"
"Rockies","15","39","1","7","6","0","2.6 %","12.8 %",".189",".375",".351",".359",".541",".371","120","0.0","0.7","0.3","0.2"
"Blue Jays","17","34","3","3","3","0","11.8 %","23.5 %",".333",".211",".233",".324",".567",".365","133","-0.1","1.1","-0.1","0.2"
"Mets","14","37","2","9","9","0","8.1 %","21.6 %",".235",".292",".265",".324",".500",".344","117","-0.1","0.7","0.2","0.2"
"Yankees","11","37","2","2","2","0","0.0 %","35.1 %",".189",".409",".297",".297",".486",".326","105","0.0","0.1","0.2","0.2"
"Brewers","17","40","0","4","4","0","5.0 %","25.0 %",".054",".429",".324",".350",".378",".313","92","0.0","-0.6","0.3","0.1"
"Tigers","13","39","1","3","3","0","7.7 %","28.2 %",".139",".375",".278",".333",".417",".321","102","-0.1","-0.2","-0.1","0.1"
"Diamondbacks","15","38","1","8","8","0","10.5 %","15.8 %",".182",".296",".273",".342",".455",".324","97","-0.4","-0.7","0.3","0.1"
"Angels","29","80","3","7","7","1","11.3 %","28.8 %",".183",".222",".183",".275",".366",".276","73","-0.1","-3.1","0.5","0.0"
"Orioles","14","34","1","4","4","0","11.8 %","11.8 %",".100",".240",".233",".324",".333",".292","82","0.0","-0.9","-0.4","0.0"
"Pirates","17","33","1","4","4","0","9.1 %","18.2 %",".103",".261",".241",".303",".345",".267","72","0.0","-1.4","0.1","0.0"
"Marlins","15","36","1","1","1","0","5.6 %","36.1 %",".118",".350",".235",".278",".353",".271","73","-0.1","-1.6","0.1","0.0"
"Rays","13","39","0","4","4","1","10.3 %","15.4 %",".057",".276",".229",".308",".286",".256","59","0.2","-1.9","0.0","-0.1"
"Nationals","12","36","0","1","1","1","13.9 %","22.2 %",".033",".273",".200",".333",".233",".270","66","-0.3","-2.2","0.3","-0.1"
"Giants","17","35","2","3","3","0","5.7 %","25.7 %",".182",".182",".182",".229",".364",".250","57","-0.4","-2.5","0.3","-0.1"
"Red Sox","18","32","1","2","2","1","3.1 %","25.0 %",".161",".227",".194",".219",".355",".240","47","0.2","-2.3","0.0","-0.1"
"Padres","13","35","1","2","1","0","14.3 %","34.3 %",".100",".176",".133",".257",".233",".229","43","0.0","-2.9","0.5","-0.1"
"Indians","14","36","1","2","2","0","5.6 %","33.3 %",".147",".238",".176",".222",".324",".232","44","-0.1","-3.0","0.5","-0.1"
"White Sox","14","32","2","4","4","0","0.0 %","21.9 %",".219",".174",".188",".188",".406",".241","54","0.0","-2.2","-0.4","-0.1"
"Phillies","13","37","0","3","3","1","8.1 %","29.7 %",".059",".304",".206",".270",".265",".239","47","-0.2","-3.0","0.3","-0.1"
"Reds","14","31","1","3","3","3","3.2 %","38.7 %",".100",".235",".167",".194",".267",".197","19","0.5","-3.0","0.3","-0.2"
"Royals","12","33","0","1","1","0","6.1 %","30.3 %",".000",".286",".200",".242",".200",".200","21","0.0","-3.6","-0.1","-0.2"
"Rangers","32","75","2","4","3","1","5.3 %","30.7 %",".100",".244",".186",".240",".286",".230","31","-0.3","-7.1","-0.8","-0.5"
