"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Braves","15","41","3","7","7","3","19.5 %","29.3 %",".364",".389",".303",".439",".667",".450","180","0.6","4.9","0.3","0.6"
"Twins","14","37","2","6","6","0","5.4 %","10.8 %",".314",".414",".400",".432",".714",".471","202","0.0","4.7","0.0","0.6"
"Cardinals","17","43","4","9","9","0","14.0 %","18.6 %",".405",".280",".297",".395",".703",".437","173","0.0","4.1","0.3","0.6"
"Diamondbacks","15","36","3","8","7","0","2.8 %","22.2 %",".343",".417",".371",".389",".714",".451","184","0.1","3.9","0.5","0.5"
"Royals","15","42","3","9","9","3","19.0 %","14.3 %",".265",".320",".324",".452",".588",".436","175","0.0","4.0","0.0","0.5"
"Dodgers","11","40","2","7","7","1","12.5 %","20.0 %",".229",".360",".314",".400",".543",".396","152","0.3","2.9","0.4","0.4"
"Athletics","13","39","2","7","7","1","7.7 %","25.6 %",".229",".348",".286",".359",".514",".367","134","0.2","1.9","0.0","0.3"
"Reds","21","39","2","5","5","0","7.7 %","20.5 %",".257",".320",".286",".359",".543",".376","134","-0.2","1.4","0.0","0.3"
"White Sox","15","39","1","5","5","5","15.4 %","35.9 %",".188",".444",".281",".385",".469",".361","130","0.2","1.6","-0.4","0.3"
"Rangers","15","38","1","8","7","3","7.9 %","10.5 %",".242",".250",".242",".342",".485",".347","116","0.6","1.0","-0.1","0.2"
"Indians","17","39","1","8","7","0","7.7 %","10.3 %",".139",".323",".306",".359",".444",".334","108","0.0","0.2","0.2","0.2"
"Rays","18","43","1","8","8","1","14.0 %","23.3 %",".135",".308",".243",".349",".378",".319","103","0.2","0.3","-0.1","0.2"
"Blue Jays","16","40","2","4","4","0","10.0 %","27.5 %",".229",".273",".229",".325",".457",".332","111","-0.1","0.3","-0.3","0.1"
"Mets","14","40","1","3","3","0","5.0 %","25.0 %",".132",".370",".289",".325",".421",".318","100","-0.1","-0.1","0.0","0.1"
"Phillies","20","58","2","3","3","2","8.6 %","22.4 %",".189",".263",".226",".293",".415",".293","81","0.5","-1.0","0.2","0.1"
"Nationals","12","39","0","3","3","1","7.7 %","20.5 %",".028",".393",".306",".359",".333",".307","87","0.2","-0.6","0.3","0.1"
"Tigers","13","41","1","4","4","0","9.8 %","31.7 %",".143",".333",".229",".341",".371",".315","96","-0.2","-0.5","-0.5","0.0"
"Astros","14","35","1","3","3","1","8.6 %","20.0 %",".125",".250",".219",".286",".344",".274","75","0.1","-1.3","0.2","0.0"
"Red Sox","13","34","1","4","4","0","2.9 %","26.5 %",".167",".286",".233",".294",".400",".294","84","-0.1","-1.1","-0.2","0.0"
"Padres","13","33","2","4","4","0","3.0 %","27.3 %",".219",".238",".219",".242",".438",".281","79","-0.1","-1.2","0.1","0.0"
"Pirates","13","36","0","4","4","0","8.3 %","22.2 %",".121",".320",".242",".306",".364",".278","71","0.0","-1.6","0.1","0.0"
"Rockies","10","35","1","4","4","0","11.4 %","25.7 %",".133",".200",".167",".265",".300",".251","40","-0.4","-3.6","0.5","-0.2"
"Brewers","15","32","0","1","1","0","6.3 %","15.6 %",".069",".160",".138",".188",".207",".174","7","0.0","-4.3","0.3","-0.3"
"Yankees","15","33","0","2","2","0","6.1 %","21.2 %",".032",".167",".129",".182",".161",".158","-3","0.0","-4.7","0.1","-0.3"
"Orioles","16","34","0","0","0","0","5.9 %","29.4 %",".063",".227",".156",".206",".219",".189","17","-0.4","-4.4","-0.2","-0.3"
"Mariners","15","30","1","2","2","0","0.0 %","50.0 %",".167",".214",".133",".133",".300",".175","13","-0.4","-4.1","-0.5","-0.3"
"Marlins","20","50","1","1","1","1","10.0 %","36.0 %",".067",".154",".111",".200",".178",".177","11","0.1","-6.1","0.1","-0.4"
"Giants","14","29","0","0","0","0","0.0 %","31.0 %",".000",".053",".036",".069",".036",".055","-66","0.0","-6.7","0.3","-0.5"
