"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Brewers","20","63","5","12","12","2","12.7 %","30.2 %",".377",".310",".264",".381",".642",".416","160","0.3","5.1","0.6","0.8"
"Pirates","21","61","2","10","10","0","9.8 %","26.2 %",".189",".457",".340",".417",".528",".390","137","-0.1","2.8","-0.4","0.4"
"Cardinals","17","36","3","7","7","0","2.8 %","22.2 %",".314",".375",".343",".361",".657",".417","165","0.0","3.0","0.2","0.4"
"Angels","13","42","3","6","6","2","11.9 %","16.7 %",".297",".296",".297",".381",".595",".396","155","-0.1","2.8","-0.2","0.4"
"Twins","14","43","2","6","6","0","7.0 %","27.9 %",".250",".423",".325",".372",".575",".393","147","-0.4","2.2","0.1","0.4"
"Braves","14","38","3","10","10","0","2.6 %","21.1 %",".361",".320",".306",".324",".667",".401","143","0.0","2.0","0.5","0.4"
"Rangers","14","40","1","6","6","1","10.0 %","15.0 %",".176",".345",".324",".375",".500",".361","122","0.2","1.1","-0.3","0.2"
"Red Sox","15","40","1","3","3","0","10.0 %","35.0 %",".111",".476",".306",".375",".417",".344","115","0.0","0.5","0.1","0.2"
"Diamondbacks","15","45","1","6","5","1","6.7 %","28.9 %",".158",".400",".289",".349",".447",".328","97","0.2","-0.2","0.6","0.2"
"Reds","14","38","1","2","2","0","10.5 %","21.1 %",".121",".292",".242",".324",".364",".301","112","-0.1","0.3","0.3","0.2"
"Dodgers","12","35","2","4","4","0","11.4 %","20.0 %",".200",".273",".267",".343",".467",".328","113","-0.4","0.1","0.3","0.1"
"Marlins","15","42","1","9","9","0","9.5 %","21.4 %",".132",".357",".289",".357",".421",".335","111","-0.7","-0.1","0.1","0.1"
"Astros","11","36","2","5","5","1","5.6 %","13.9 %",".206",".222",".235",".278",".441",".301","95","0.3","-0.3","0.1","0.1"
"Yankees","17","37","1","5","5","0","2.7 %","27.0 %",".086",".417",".314",".351",".400",".326","105","-0.1","0.0","-0.3","0.1"
"Giants","14","39","1","8","8","0","10.3 %","20.5 %",".212",".269",".242",".308",".455",".312","98","0.0","-0.3","0.1","0.1"
"Nationals","15","37","3","5","5","1","5.4 %","21.6 %",".257",".208",".229",".270",".486",".312","96","0.1","-0.5","0.3","0.1"
"Indians","15","36","2","5","5","0","5.6 %","11.1 %",".226",".192",".226",".286",".452",".305","91","0.0","-0.7","0.2","0.1"
"Rays","13","39","1","2","2","0","5.1 %","17.9 %",".111",".286",".250",".308",".361",".291","84","0.2","-0.7","-0.2","0.0"
"Mets","16","42","2","5","5","0","4.8 %","21.4 %",".175",".241",".225",".262",".400",".278","76","-0.1","-1.6","0.3","0.0"
"Tigers","14","38","0","5","5","0","0.0 %","28.9 %",".158",".407",".289",".289",".447",".306","95","-0.5","-1.1","-0.3","0.0"
"Cubs","14","36","2","4","4","0","5.6 %","38.9 %",".206",".278",".206",".250",".412",".277","73","0.0","-1.5","0.3","0.0"
"Phillies","17","35","1","3","3","0","0.0 %","20.0 %",".176",".231",".206",".229",".382",".254","58","0.1","-2.2","0.4","-0.1"
"Royals","13","36","0","2","2","1","0.0 %","30.6 %",".114",".333",".229",".250",".343",".252","55","0.1","-2.1","0.1","-0.1"
"Mariners","15","34","2","3","3","1","0.0 %","41.2 %",".176",".278",".206",".206",".382",".242","55","0.2","-1.9","-0.3","-0.1"
"Rockies","13","31","0","4","3","0","0.0 %","16.1 %",".097",".308",".258",".258",".355",".258","49","0.1","-2.4","0.2","-0.1"
"Blue Jays","12","35","1","2","2","2","8.6 %","25.7 %",".156",".136",".125",".200",".281",".209","31","0.4","-3.1","0.2","-0.2"
"Athletics","13","34","1","1","1","0","5.9 %","29.4 %",".125",".190",".156",".206",".281",".210","34","0.0","-3.1","0.0","-0.2"
"White Sox","12","34","0","2","2","1","14.7 %","20.6 %",".037",".182",".148",".265",".185",".214","34","-0.1","-3.2","-0.3","-0.2"
"Padres","15","33","1","3","3","0","9.1 %","33.3 %",".100",".167",".133",".212",".233",".201","23","-0.1","-3.6","0.2","-0.2"
"Orioles","12","33","1","2","2","0","3.0 %","12.1 %",".094",".185",".188",".212",".281",".211","32","0.0","-3.2","-0.4","-0.2"
