"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","14","50","3","11","10","1","10.0 %","16.0 %",".310",".364",".357",".420",".667",".436","182","0.1","5.3","0.0","0.7"
"Dodgers","13","42","3","10","10","0","11.9 %","14.3 %",".297",".250",".270",".357",".568",".382","142","0.0","2.2","0.4","0.4"
"Cubs","13","40","3","6","6","1","7.5 %","27.5 %",".306",".318",".278",".350",".583",".385","140","0.2","2.2","0.0","0.3"
"Mariners","15","41","1","5","3","0","17.1 %","24.4 %",".182",".318",".242",".390",".424",".357","128","-0.1","1.4","-0.6","0.2"
"Pirates","18","50","2","6","6","0","4.0 %","24.0 %",".191",".364",".298",".340",".489",".349","117","0.0","1.0","-0.6","0.2"
"Indians","12","40","2","7","7","2","7.5 %","12.5 %",".182",".250",".273",".316",".455",".317","91","0.4","-0.3","0.6","0.2"
"Mets","16","38","1","4","4","1","7.9 %","31.6 %",".152",".381",".273",".324",".424",".315","96","0.1","-0.3","0.1","0.1"
"Diamondbacks","12","33","1","3","3","0","9.1 %","21.2 %",".207",".273",".241",".303",".448",".311","94","0.0","-0.4","0.4","0.1"
"Angels","16","32","2","4","4","1","6.3 %","18.8 %",".241",".238",".241",".290",".483",".309","95","0.1","-0.3","0.0","0.1"
"Reds","18","44","1","3","3","2","13.6 %","29.5 %",".108",".304",".216",".341",".324",".301","82","-0.1","-1.3","0.4","0.1"
"Red Sox","11","35","2","5","5","0","8.6 %","20.0 %",".219",".217",".219",".286",".438",".304","91","0.0","-0.8","0.0","0.0"
"Padres","13","32","3","4","4","0","3.1 %","28.1 %",".323",".158",".194",".219",".516",".296","88","-0.1","-0.8","0.2","0.0"
"Tigers","13","38","1","3","3","0","10.5 %","28.9 %",".176",".273",".206",".289",".382",".287","77","0.0","-1.2","0.0","0.0"
"Marlins","17","38","1","4","4","0","13.2 %","31.6 %",".129",".222",".161",".297",".290",".269","65","-0.1","-2.1","0.4","0.0"
"Cardinals","13","38","0","3","3","1","10.5 %","39.5 %",".029",".368",".206",".289",".235",".242","51","0.2","-2.4","0.6","-0.1"
"Nationals","17","38","2","2","2","0","5.3 %","21.1 %",".176",".208",".206",".289",".382",".280","68","0.0","-1.9","0.0","-0.1"
"Brewers","12","29","1","4","3","0","0.0 %","24.1 %",".138",".238",".207",".207",".345",".229","40","0.0","-2.5","0.4","-0.1"
"Rangers","17","46","1","4","4","2","15.2 %","28.3 %",".077",".240",".179",".304",".256",".261","56","0.1","-2.9","-0.3","-0.2"
"Giants","14","33","0","3","3","0","3.0 %","27.3 %",".094",".261",".188",".212",".281",".210","31","-0.1","-3.2","0.5","-0.2"
"Blue Jays","15","34","1","3","2","0","8.8 %","29.4 %",".129",".200",".161",".235",".290",".230","44","-0.1","-2.7","-0.2","-0.2"
"Braves","14","36","0","3","3","0","2.8 %","25.0 %",".029",".320",".235",".278",".265",".242","48","-0.4","-3.1","0.1","-0.2"
"Rockies","12","34","1","3","3","0","11.8 %","26.5 %",".167",".150",".133",".235",".300",".235","38","0.0","-3.3","0.2","-0.2"
"Phillies","16","35","0","1","1","1","5.7 %","28.6 %",".032",".190",".129",".229",".161",".190","16","0.2","-3.9","0.2","-0.2"
"Athletics","13","33","1","1","1","0","9.1 %","27.3 %",".133",".100",".100",".182",".233",".185","17","-0.1","-3.8","0.0","-0.3"
"Twins","15","34","0","0","0","0","14.7 %","35.3 %",".034",".176",".103",".235",".138",".188","19","0.0","-4.0","-0.1","-0.3"
"Yankees","12","31","0","1","1","0","3.2 %","29.0 %",".067",".238",".167",".194",".233",".185","14","-0.4","-4.1","0.1","-0.3"
