"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","17","48","6","15","14","0","10.4 %","14.6 %",".605",".300",".349",".417",".953",".535","242","0.1","8.9","0.5","1.1"
"Pirates","14","48","2","10","9","0","10.4 %","12.5 %",".220",".441",".415",".479",".634",".461","191","0.0","5.7","-0.3","0.7"
"Mariners","18","44","5","11","11","1","13.6 %","22.7 %",".447",".261",".289",".386",".737",".449","190","0.3","5.4","0.0","0.7"
"Yankees","11","42","1","8","8","0","11.9 %","7.1 %",".216",".424",".405",".476",".622",".460","193","0.0","5.0","0.2","0.6"
"Red Sox","16","48","1","7","7","0","8.3 %","20.8 %",".209",".500",".395",".458",".605",".440","176","-0.4","4.2","0.0","0.6"
"Diamondbacks","14","41","4","9","9","0","12.2 %","22.0 %",".389",".304",".306",".390",".694",".432","163","-0.4","2.9","0.6","0.5"
"Braves","16","38","1","5","5","0","5.3 %","10.5 %",".143",".400",".371",".421",".514",".399","148","0.1","2.4","0.4","0.4"
"Rays","18","44","2","7","6","0","11.4 %","18.2 %",".282",".310",".282",".364",".564",".384","148","0.1","2.6","-0.2","0.4"
"Tigers","14","43","2","6","5","1","7.0 %","27.9 %",".275",".423",".325",".372",".600",".394","146","0.1","2.7","-0.3","0.4"
"Angels","13","41","0","7","7","1","17.1 %","14.6 %",".147",".357",".294",".415",".441",".371","139","0.2","2.1","0.1","0.3"
"Twins","15","41","2","7","7","0","14.6 %","19.5 %",".235",".292",".265",".390",".500",".379","139","-0.5","1.5","0.0","0.3"
"Brewers","18","44","1","5","5","0","11.4 %","11.4 %",".162",".290",".270",".372",".432",".348","116","-0.1","0.7","0.6","0.3"
"Rockies","15","42","1","3","3","1","4.8 %","19.0 %",".154",".387",".333",".357",".487",".352","110","0.2","0.4","0.2","0.2"
"Phillies","15","36","1","4","4","0","2.8 %","41.7 %",".250",".471",".281",".314",".531",".343","110","0.1","0.3","0.4","0.2"
"Blue Jays","15","34","3","3","3","0","11.8 %","23.5 %",".333",".158",".200",".294",".533",".339","115","-0.1","0.4","-0.2","0.1"
"Padres","17","41","0","5","4","0","22.0 %","43.9 %",".063",".500",".219",".390",".281",".317","98","-0.5","-0.7","0.5","0.1"
"Mets","15","39","0","3","3","0","7.7 %","20.5 %",".057",".370",".286",".359",".343",".312","98","-0.1","-0.3","0.1","0.1"
"Indians","15","42","2","6","6","1","7.1 %","40.5 %",".205",".350",".231",".286",".436",".303","88","-0.3","-1.2","0.4","0.1"
"Nationals","13","30","2","3","2","0","6.7 %","26.7 %",".286",".222",".214",".267",".500",".314","95","-0.5","-0.9","0.3","0.0"
"Orioles","12","33","3","3","3","0","3.0 %","27.3 %",".375",".150",".188",".212",".563",".308","95","0.1","-0.4","-0.4","0.0"
"Astros","26","75","2","7","5","1","13.3 %","10.7 %",".125",".204",".203",".320",".328",".279","75","0.1","-2.4","-0.2","0.0"
"Reds","14","36","0","1","1","1","5.6 %","13.9 %",".088",".310",".265",".306",".353",".285","75","0.1","-1.4","0.0","0.0"
"Cubs","17","37","1","2","2","1","13.5 %","8.1 %",".138",".154",".172",".306",".310",".276","67","0.2","-1.7","0.3","0.0"
"Giants","13","32","0","3","3","0","9.4 %","12.5 %",".111",".250",".222",".290",".333",".269","63","-0.4","-2.1","0.7","0.0"
"White Sox","23","69","0","6","6","0","5.8 %","21.7 %",".047",".347",".266",".319",".313",".280","75","0.0","-2.4","-0.7","-0.1"
"Cardinals","12","34","0","2","2","1","11.8 %","11.8 %",".069",".192",".172",".265",".241",".230","42","-0.2","-2.9","0.3","-0.1"
"Rangers","14","37","0","0","0","1","13.5 %","27.0 %",".094",".227",".156",".270",".250",".239","41","0.3","-2.8","-0.3","-0.2"
"Athletics","14","32","1","2","2","0","3.1 %","40.6 %",".097",".235",".161",".188",".258",".191","20","0.0","-3.5","0.4","-0.2"
"Marlins","16","33","0","1","1","0","6.1 %","27.3 %",".034",".200",".138",".242",".172",".201","26","-0.1","-3.5","0.1","-0.2"
"Royals","14","32","0","0","0","0","6.3 %","25.0 %",".034",".190",".138",".219",".172",".169","13","-0.1","-4.1","-0.3","-0.3"
