"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Red Sox","17","50","5","17","17","0","10.0 %","14.0 %",".455",".375",".386",".460",".841",".520","231","-0.1","8.2","0.2","1.0"
"Dodgers","18","41","3","10","10","0","17.1 %","14.6 %",".353",".360",".353",".463",".706",".476","203","0.0","5.5","0.4","0.7"
"Mets","16","44","4","11","11","1","2.3 %","22.7 %",".333",".464",".405",".432",".738",".480","207","-0.4","5.7","0.0","0.7"
"Yankees","14","44","0","11","10","1","11.4 %","25.0 %",".079",".519",".368",".455",".447",".395","151","0.2","3.0","0.1","0.4"
"Athletics","17","44","2","5","5","0","9.1 %","20.5 %",".189",".346",".297",".409",".486",".386","148","0.0","2.6","0.0","0.4"
"Orioles","15","43","2","6","6","0","4.7 %","23.3 %",".293",".414",".341",".372",".634",".413","160","0.0","3.2","-0.7","0.4"
"Astros","12","37","2","6","6","1","5.4 %","10.8 %",".286",".310",".314",".351",".600",".391","151","0.2","2.6","0.0","0.4"
"Cubs","15","36","1","6","6","0","8.3 %","22.2 %",".242",".417",".333",".389",".576",".400","152","0.0","2.3","0.3","0.4"
"Nationals","13","41","1","5","5","1","12.2 %","14.6 %",".139",".379",".333",".415",".472",".374","132","0.2","1.8","0.4","0.3"
"Blue Jays","15","39","2","7","7","0","5.1 %","20.5 %",".243",".370",".324",".359",".568",".385","144","-0.4","1.7","-0.1","0.3"
"Brewers","15","42","2","8","8","0","11.9 %","31.0 %",".270",".364",".270",".357",".541",".357","125","0.0","1.3","0.3","0.3"
"Pirates","15","39","0","5","4","0","2.6 %","12.8 %",".162",".406",".351",".385",".514",".371","135","0.0","1.7","-0.1","0.3"
"Padres","15","39","3","5","5","1","7.7 %","20.5 %",".353",".250",".265",".316",".618",".372","128","-0.3","1.1","0.5","0.3"
"Twins","17","37","3","4","4","0","10.8 %","8.1 %",".344",".222",".281",".351",".625",".383","138","-0.5","1.1","-0.2","0.2"
"Reds","14","32","1","3","3","1","9.4 %","15.6 %",".179",".273",".250",".344",".429",".321","110","0.0","0.2","0.1","0.1"
"Braves","17","40","1","3","3","5","10.0 %","22.5 %",".086",".280",".229",".325",".314",".288","78","1.0","-0.4","0.2","0.1"
"Giants","14","35","2","4","4","0","0.0 %","20.0 %",".176",".280",".265",".286",".441",".305","94","0.0","-0.5","0.1","0.1"
"Angels","15","40","1","6","5","2","12.5 %","22.5 %",".114",".280",".229",".325",".343",".296","86","0.3","-0.5","-0.2","0.1"
"Cardinals","12","33","1","2","2","0","6.1 %","24.2 %",".194",".227",".194",".242",".387",".264","67","0.1","-1.6","0.2","0.0"
"Diamondbacks","13","35","0","3","3","0","8.6 %","31.4 %",".161",".300",".194",".265",".355",".264","59","0.0","-2.1","0.2","-0.1"
"Tigers","15","36","2","5","5","0","2.8 %","30.6 %",".257",".227",".200",".222",".457",".277","75","0.0","-1.5","-0.5","-0.1"
"Marlins","16","38","1","6","5","0","7.9 %","34.2 %",".152",".250",".182",".263",".333",".257","62","-0.2","-2.3","0.1","-0.1"
"Rays","18","44","1","1","1","0","6.8 %","25.0 %",".073",".276",".220",".273",".293",".249","59","-0.4","-3.0","-0.1","-0.1"
"Royals","13","34","1","1","1","0","5.9 %","14.7 %",".156",".192",".188",".235",".344",".246","53","-0.5","-2.8","0.0","-0.2"
"White Sox","16","41","1","2","2","1","4.9 %","24.4 %",".077",".250",".205",".244",".282",".229","47","0.2","-3.0","-0.3","-0.2"
"Rockies","15","35","1","5","5","0","2.9 %","14.3 %",".147",".214",".206",".229",".353",".244","39","0.0","-3.1","-0.2","-0.2"
"Mariners","16","34","0","2","2","1","5.9 %","29.4 %",".000",".263",".179",".250",".179",".201","25","0.2","-3.3","-0.3","-0.2"
"Phillies","14","33","0","1","1","0","9.1 %","33.3 %",".000",".167",".103",".212",".103",".164","-1","0.1","-4.6","0.4","-0.3"
"Indians","12","33","0","0","0","0","9.1 %","39.4 %",".033",".176",".100",".182",".133",".152","-9","0.0","-5.0","0.2","-0.4"
"Rangers","15","29","1","1","1","0","0.0 %","44.8 %",".103",".067",".069",".069",".172",".097","-41","0.1","-5.9","-0.1","-0.5"
