"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Nationals","18","42","3","9","8","1","16.7 %","19.0 %",".343",".375",".343",".452",".686",".465","190","0.2","5.1","0.2","0.6"
"Braves","16","39","2","6","6","1","20.5 %","20.5 %",".233",".286",".267",".410",".500",".384","138","0.2","2.1","0.3","0.4"
"Twins","15","42","0","7","7","1","11.9 %","23.8 %",".147",".440",".324",".429",".471",".385","143","0.1","2.4","-0.4","0.3"
"Cubs","15","41","1","4","3","0","14.6 %","31.7 %",".086",".524",".343",".439",".429",".382","139","-0.5","1.4","0.4","0.3"
"White Sox","14","44","1","8","8","1","9.1 %","22.7 %",".150",".414",".325",".386",".475",".368","135","0.2","2.1","-0.5","0.3"
"Blue Jays","13","33","2","5","4","0","6.1 %","15.2 %",".290",".333",".323",".364",".613",".402","158","-0.5","1.8","-0.2","0.3"
"Phillies","18","44","0","8","8","0","15.9 %","18.2 %",".081",".345",".270",".386",".351",".314","107","0.1","0.4","0.3","0.2"
"Pirates","17","45","1","4","4","2","15.6 %","15.6 %",".211",".233",".211",".333",".421",".324","102","0.4","0.3","0.1","0.2"
"Dodgers","14","36","1","5","5","0","13.9 %","27.8 %",".226",".300",".226",".333",".452",".333","112","0.0","0.4","0.3","0.2"
"Mets","16","41","1","6","6","0","7.3 %","24.4 %",".211",".333",".263",".317",".474",".312","104","-0.1","0.0","0.2","0.2"
"Royals","17","39","1","6","6","1","7.7 %","12.8 %",".139",".267",".250",".308",".389",".298","84","-0.2","-1.2","0.3","0.0"
"Cardinals","18","40","2","5","4","1","7.5 %","20.0 %",".243",".185",".189",".250",".432",".283","77","0.2","-1.1","0.3","0.0"
"Padres","15","34","1","4","4","0","17.6 %","20.6 %",".143",".200",".179",".324",".321",".291","81","0.0","-1.0","0.3","0.0"
"Red Sox","13","39","1","6","6","0","5.1 %","17.9 %",".194",".286",".250",".308",".444",".317","95","-0.4","-0.8","-0.2","0.0"
"Athletics","16","39","1","3","3","1","12.8 %","17.9 %",".094",".167",".156",".308",".250",".264","68","0.1","-1.6","0.0","0.0"
"Giants","14","34","2","3","3","0","2.9 %","14.7 %",".188",".160",".188",".235",".375",".258","61","0.0","-1.9","0.4","0.0"
"Rangers","13","33","1","4","4","2","12.1 %","39.4 %",".138",".267",".172",".273",".310",".258","57","0.4","-1.8","-0.1","-0.1"
"Diamondbacks","13","34","0","1","1","0","2.9 %","32.4 %",".152",".318",".212",".235",".364",".250","54","0.0","-2.2","0.3","-0.1"
"Marlins","14","37","0","4","4","0","8.1 %","40.5 %",".088",".368",".206",".270",".294",".249","55","-0.1","-2.4","0.1","-0.1"
"Orioles","15","33","1","3","3","0","3.0 %","30.3 %",".129",".250",".194",".242",".323",".244","49","-0.5","-2.8","-0.4","-0.2"
"Rays","15","46","0","0","0","3","15.2 %","23.9 %",".000",".214",".154",".283",".154",".208","27","0.6","-3.8","0.1","-0.2"
"Brewers","12","34","0","1","1","2","14.7 %","29.4 %",".036",".111",".071",".235",".107",".184","12","0.4","-3.8","0.5","-0.2"
"Astros","11","34","0","0","0","0","5.9 %","26.5 %",".063",".261",".188",".235",".250",".214","35","-0.5","-3.6","0.1","-0.2"
"Yankees","15","35","0","1","1","1","11.4 %","51.4 %",".032",".385",".161",".257",".194",".213","30","-0.2","-3.5","-0.2","-0.2"
"Tigers","14","33","1","2","2","2","9.1 %","24.2 %",".138",".095",".103",".182",".241",".185","14","0.3","-3.6","-0.2","-0.3"
"Indians","16","35","1","3","3","0","2.9 %","37.1 %",".088",".200",".147",".171",".235",".175","8","0.1","-4.6","0.1","-0.3"
"Rockies","16","38","1","1","1","0","5.3 %","34.2 %",".083",".182",".139",".184",".222",".179","1","-0.4","-6.0","-0.2","-0.5"
"Reds","15","31","0","0","0","0","3.2 %","38.7 %",".000",".167",".100",".129",".100",".106","-37","-0.1","-6.1","0.0","-0.5"
