"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Reds","12","37","4","11","11","0","8.1 %","21.6 %",".529",".318",".324",".378",".853",".486","204","-0.1","4.9","0.6","0.6"
"Marlins","12","41","3","11","11","1","9.8 %","14.6 %",".270",".393",".378",".439",".649",".451","186","0.0","4.6","0.3","0.6"
"Astros","14","39","2","9","9","2","10.3 %","12.8 %",".324",".333",".324",".410",".647",".434","180","0.5","4.4","0.2","0.6"
"Cubs","12","42","5","6","6","0","14.3 %","26.2 %",".444",".200",".250",".357",".694",".421","163","0.0","3.4","0.0","0.5"
"Mets","15","43","2","7","7","1","14.0 %","20.9 %",".306",".320",".278",".381",".583",".397","158","-0.3","2.9","0.0","0.4"
"Nationals","12","44","1","5","5","1","13.6 %","18.2 %",".143",".385",".314",".442",".457",".386","138","0.2","2.3","0.3","0.4"
"Indians","14","43","2","7","7","2","18.6 %","16.3 %",".235",".240",".235",".395",".471",".365","129","0.5","2.1","0.3","0.4"
"Rangers","15","44","2","11","9","2","9.1 %","25.0 %",".237",".360",".289",".386",".526",".378","135","0.4","2.3","-0.4","0.3"
"Padres","17","42","1","5","5","0","11.9 %","26.2 %",".114",".391",".286",".405",".400",".357","124","-0.1","1.1","0.2","0.3"
"Athletics","13","38","3","4","4","0","13.2 %","26.3 %",".303",".200",".212",".316",".515",".345","119","0.0","0.9","0.1","0.2"
"Twins","16","36","1","5","5","0","5.6 %","13.9 %",".176",".321",".294",".333",".471",".339","112","-0.1","0.4","-0.1","0.1"
"Dodgers","18","39","1","3","3","0","12.8 %","23.1 %",".147",".292",".235",".333",".382",".312","98","0.0","-0.3","0.3","0.1"
"Rockies","12","34","1","6","5","0","11.8 %","14.7 %",".207",".304",".276",".364",".483",".358","105","0.0","0.0","0.1","0.1"
"Red Sox","15","40","0","5","3","0","5.0 %","17.5 %",".162",".333",".270",".325",".432",".321","95","-0.1","-0.3","0.1","0.1"
"Rays","14","35","2","3","3","0","17.1 %","22.9 %",".214",".211",".214",".343",".429",".329","111","-0.5","-0.2","-0.2","0.1"
"Diamondbacks","12","39","1","2","2","1","5.1 %","10.3 %",".143",".267",".257",".316",".400",".297","78","0.3","-1.1","0.7","0.1"
"Mariners","14","40","0","4","4","0","5.0 %","22.5 %",".053",".414",".316",".350",".368",".313","99","0.1","0.0","-0.6","0.1"
"White Sox","12","36","0","4","4","0","2.8 %","11.1 %",".000",".387",".364",".361",".364",".309","98","0.1","-0.2","-0.2","0.1"
"Brewers","13","34","2","3","3","0","0.0 %","32.4 %",".294",".286",".235",".235",".529",".307","91","-0.1","-0.7","0.1","0.0"
"Pirates","15","36","1","6","6","0","5.6 %","30.6 %",".182",".333",".242",".306",".424",".310","96","0.0","-0.5","-0.3","0.0"
"Phillies","13","31","1","4","4","0","0.0 %","41.9 %",".161",".412",".258",".258",".419",".281","75","0.1","-1.2","0.4","0.0"
"Tigers","14","37","1","3","3","0","5.4 %","24.3 %",".229",".280",".229",".270",".457",".301","89","0.0","-0.7","-0.5","0.0"
"Braves","16","39","1","4","4","1","7.7 %","41.0 %",".118",".389",".235",".308",".353",".276","63","0.2","-1.8","0.2","0.0"
"Yankees","13","37","1","4","4","0","5.4 %","18.9 %",".088",".269",".235",".297",".324",".274","71","-0.1","-1.6","-0.3","-0.1"
"Angels","14","40","0","6","6","0","15.0 %","25.0 %",".059",".292",".206",".325",".265",".262","63","0.0","-2.1","-0.2","-0.1"
"Cardinals","13","34","2","3","3","0","5.9 %","32.4 %",".194",".111",".129",".206",".323",".227","42","0.0","-2.8","0.4","-0.1"
"Giants","14","35","1","3","3","0","5.7 %","14.3 %",".125",".185",".188",".229",".313",".229","45","0.0","-2.8","0.4","-0.1"
"Blue Jays","12","35","0","1","1","0","5.7 %","14.3 %",".063",".214",".188",".229",".250",".208","29","0.0","-3.5","-0.2","-0.2"
"Orioles","13","35","0","0","0","1","5.7 %","37.1 %",".000",".316",".188",".257",".188",".209","30","-0.3","-3.8","-0.4","-0.3"
"Royals","14","31","1","3","3","0","3.2 %","38.7 %",".103",".125",".103",".161",".207",".164","1","-0.5","-4.8","0.2","-0.3"
