"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Angels","14","48","2","7","7","0","6.3 %","14.6 %",".209",".457",".419",".458",".628",".451","191","0.0","5.4","0.1","0.7"
"Diamondbacks","14","40","3","11","11","3","10.0 %","30.0 %",".343",".381",".314",".375",".657",".414","160","0.7","3.7","0.6","0.5"
"Rangers","14","42","3","6","6","0","4.8 %","23.8 %",".351",".375",".324",".405",".676",".442","178","-0.5","3.4","-0.3","0.4"
"Red Sox","15","43","1","6","5","0","11.6 %","18.6 %",".184",".414",".342",".419",".526",".385","140","0.0","2.0","0.0","0.3"
"Giants","14","34","2","4","4","1","5.9 %","17.6 %",".355",".261",".258",".324",".613",".380","139","0.2","2.0","0.4","0.3"
"Twins","16","37","2","8","8","0","10.8 %","8.1 %",".313",".286",".313",".378",".625",".404","156","-0.5","2.1","0.0","0.3"
"Reds","19","41","2","6","6","2","4.9 %","34.1 %",".231",".435",".308",".341",".538",".358","119","0.2","1.1","0.2","0.3"
"Astros","12","40","1","5","5","0","12.5 %","12.5 %",".182",".250",".242",".333",".424",".320","113","-0.5","0.0","0.0","0.1"
"Nationals","10","33","1","5","5","0","6.1 %","15.2 %",".194",".320",".290",".333",".484",".343","113","-0.5","-0.1","0.5","0.1"
"Braves","13","34","2","4","3","2","11.8 %","29.4 %",".233",".222",".200",".294",".433",".308","91","0.4","-0.2","0.3","0.1"
"Dodgers","13","37","0","2","2","1","5.4 %","16.2 %",".063",".308",".250",".333",".313",".291","84","0.2","-0.7","0.5","0.1"
"Brewers","15","43","0","5","4","2","16.3 %","20.9 %",".000",".292",".212",".381",".212",".294","81","0.3","-0.9","0.4","0.1"
"Cubs","16","40","3","5","5","0","2.5 %","27.5 %",".237",".240",".237",".250",".474",".293","82","0.1","-1.1","0.4","0.1"
"Yankees","27","66","5","8","8","0","4.5 %","24.2 %",".270",".214",".222",".258",".492",".307","94","-0.6","-1.4","-0.5","0.0"
"Royals","12","38","0","1","1","3","7.9 %","18.4 %",".030",".346",".273",".333",".303",".285","71","0.6","-1.2","0.2","0.0"
"Phillies","14","35","1","2","2","0","2.9 %","17.1 %",".118",".296",".265",".286",".382",".284","75","0.1","-1.2","0.4","0.0"
"Rays","19","35","0","1","1","0","8.6 %","20.0 %",".032",".292",".226",".314",".258",".264","67","-0.4","-2.0","0.1","-0.1"
"Marlins","15","38","0","0","0","0","10.5 %","31.6 %",".088",".318",".206",".289",".294",".260","64","-0.1","-2.1","0.1","-0.1"
"Rockies","17","43","0","5","5","0","4.7 %","37.2 %",".103",".458",".282",".326",".385",".304","75","-0.4","-2.1","-0.2","-0.1"
"Cardinals","13","34","0","0","0","0","14.7 %","17.6 %",".000",".143",".111",".273",".111",".205","23","0.0","-3.6","0.3","-0.2"
"Blue Jays","15","35","0","3","2","0","8.6 %","31.4 %",".063",".238",".156",".229",".219",".203","27","-0.5","-4.1","0.1","-0.3"
"Pirates","12","33","0","1","1","0","3.0 %","21.2 %",".031",".240",".188",".212",".219",".190","15","-0.1","-3.9","-0.1","-0.3"
"Orioles","27","67","2","4","4","1","1.5 %","32.8 %",".138",".286",".215",".224",".354",".239","45","-0.2","-5.2","-0.8","-0.3"
"Mets","13","32","0","1","1","0","3.1 %","40.6 %",".033",".235",".133",".161",".167",".146","-11","-0.1","-5.0","0.1","-0.4"
"Tigers","13","32","1","1","1","0","6.3 %","43.8 %",".167",".067",".067",".125",".233",".152","-3","0.0","-4.8","-0.3","-0.4"
"Padres","14","33","0","0","0","0","3.0 %","48.5 %",".031",".250",".125",".152",".156",".137","-13","-0.1","-5.4","0.3","-0.4"
