"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","14","41","3","8","8","1","12.2 %","22.0 %",".361",".542",".444",".512",".806",".535","247","0.1","7.8","0.1","0.9"
"Athletics","13","42","5","10","10","0","4.8 %","9.5 %",".462",".267",".333",".381",".795",".471","206","-0.1","5.5","0.1","0.7"
"Rays","11","47","3","9","9","0","12.8 %","21.3 %",".317",".393",".341",".426",".659",".445","186","0.0","5.2","0.1","0.7"
"Nationals","14","51","0","15","14","0","11.8 %","21.6 %",".114",".500",".386",".451",".500",".404","149","-0.1","3.2","0.6","0.5"
"Cardinals","14","34","2","7","7","1","2.9 %","17.6 %",".281",".333",".313",".333",".594",".380","133","0.2","1.6","0.5","0.3"
"Royals","15","39","2","5","5","5","10.3 %","12.8 %",".286",".286",".286",".359",".571",".367","123","0.2","1.2","0.5","0.3"
"Tigers","16","38","2","4","4","0","5.3 %","34.2 %",".222",".476",".333",".368",".556",".386","144","-0.2","1.9","-0.3","0.3"
"Yankees","16","40","2","6","6","0","7.5 %","32.5 %",".229",".364",".286",".325",".514",".340","116","0.0","0.6","-0.1","0.2"
"Mariners","15","41","1","6","6","2","7.3 %","19.5 %",".114",".357",".314",".366",".429",".336","115","0.4","1.0","-0.7","0.2"
"Pirates","16","38","2","5","4","2","5.3 %","18.4 %",".171",".269",".257",".316",".429",".318","98","0.5","0.2","0.0","0.1"
"Mets","15","39","0","9","9","1","25.6 %","25.6 %",".000",".294",".185",".421",".185",".315","99","0.1","0.0","0.2","0.1"
"Twins","16","36","1","6","5","0","2.8 %","27.8 %",".206",".348",".265",".286",".471",".313","94","-0.1","-0.7","0.1","0.1"
"Rangers","15","41","1","5","5","2","9.8 %","36.6 %",".114",".368",".229",".308",".343",".286","75","0.5","-1.4","0.2","0.0"
"Padres","14","35","1","3","3","0","5.7 %","20.0 %",".161",".217",".194",".265",".355",".266","77","-0.1","-1.3","0.3","0.0"
"Giants","15","35","1","1","1","0","2.9 %","22.9 %",".176",".240",".206",".229",".382",".254","61","0.0","-2.0","0.5","0.0"
"Reds","14","30","2","2","2","0","16.7 %","26.7 %",".250",".071",".125",".276",".375",".283","68","-0.1","-1.6","-0.1","-0.1"
"Dodgers","14","33","2","2","2","0","3.0 %","33.3 %",".194",".167",".161",".212",".355",".239","51","0.0","-2.3","0.3","-0.1"
"Diamondbacks","17","39","0","2","1","0","7.7 %","30.8 %",".030",".286",".182",".308",".212",".251","53","0.1","-2.5","0.4","-0.1"
"Indians","16","37","0","1","1","0","13.5 %","24.3 %",".097",".227",".161",".297",".258",".258","63","0.1","-2.1","-0.1","-0.1"
"Brewers","14","37","0","2","2","0","8.1 %","13.5 %",".031",".259",".219",".324",".250",".269","64","-0.5","-2.4","0.2","-0.1"
"Cubs","16","37","1","2","2","1","8.1 %","40.5 %",".118",".278",".176",".243",".294",".235","45","0.2","-2.7","0.2","-0.1"
"Phillies","16","36","0","1","1","0","19.4 %","27.8 %",".000",".167",".107",".306",".107",".227","39","0.0","-3.1","0.4","-0.2"
"Orioles","13","34","2","3","3","0","8.8 %","11.8 %",".226",".080",".129",".206",".355",".236","49","0.0","-2.6","-0.3","-0.2"
"Angels","16","30","0","4","3","1","3.3 %","33.3 %",".036",".278",".179",".233",".214",".203","27","0.1","-2.9","-0.2","-0.2"
"Marlins","12","34","1","1","1","1","14.7 %","41.2 %",".103",".143",".103",".235",".207",".210","32","0.0","-3.2","0.1","-0.2"
"White Sox","14","34","0","1","1","2","2.9 %","41.2 %",".091",".316",".182",".206",".273",".204","28","0.4","-3.0","-0.5","-0.2"
