"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Blue Jays","13","47","4","19","19","1","8.5 %","14.9 %",".488",".531",".488",".532",".977",".605","291","-0.3","11.1","-0.3","1.2"
"Yankees","28","76","7","19","18","0","11.8 %","15.8 %",".379",".271",".303",".382",".682",".423","175","0.1","7.2","0.0","1.0"
"Rays","16","49","1","10","9","2","16.3 %","18.4 %",".100",".433",".350",".469",".450",".405","161","-0.1","3.7","0.2","0.5"
"Indians","15","39","3","6","6","0","10.3 %","17.9 %",".294",".375",".353",".421",".647",".441","178","-0.1","3.6","0.3","0.5"
"Diamondbacks","16","41","3","8","8","1","12.2 %","7.3 %",".306",".267",".306",".390",".611",".406","160","-0.1","3.0","0.5","0.5"
"Red Sox","13","41","2","5","5","1","9.8 %","14.6 %",".270",".345",".324",".390",".595",".401","156","0.2","3.0","0.1","0.4"
"Reds","16","40","3","6","6","0","10.0 %","17.5 %",".361",".308",".306",".375",".667",".415","155","-0.2","2.6","0.1","0.4"
"Pirates","12","43","4","10","8","1","0.0 %","16.3 %",".357",".290",".310",".326",".667",".403","153","-0.3","2.7","-0.3","0.4"
"Nationals","14","37","2","7","7","0","10.8 %","13.5 %",".273",".346",".333",".405",".606",".419","162","-0.5","2.3","0.2","0.4"
"Orioles","25","76","4","13","13","0","10.5 %","21.1 %",".209",".250",".239",".316",".448",".321","101","0.1","-0.2","-0.8","0.2"
"Rockies","16","42","2","6","6","0","9.5 %","21.4 %",".211",".333",".289",".357",".500",".353","103","0.0","-0.2","0.1","0.1"
"Rangers","16","37","3","4","4","0","2.7 %","16.2 %",".286",".192",".229",".270",".514",".322","96","-0.1","-0.5","-0.4","0.0"
"Padres","15","38","1","4","4","0","2.6 %","28.9 %",".135",".360",".270",".289",".405",".293","84","0.0","-1.0","0.1","0.0"
"Angels","13","39","0","2","1","0","5.1 %","20.5 %",".000",".321",".257",".308",".257",".255","58","0.0","-2.1","0.1","-0.1"
