"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","16","52","6","23","21","0","3.8 %","7.7 %",".500",".475",".500",".519","1.000",".615","302","-0.1","13.3","-0.2","1.5"
"Reds","12","45","6","10","10","0","6.7 %","13.3 %",".575",".429",".450",".500","1.025",".604","278","-0.6","9.9","0.5","1.2"
"Padres","14","38","3","8","8","0","7.9 %","21.1 %",".457",".333",".314",".368",".771",".454","189","0.0","4.3","0.5","0.6"
"Angels","16","43","2","12","10","0","7.0 %","14.0 %",".216",".300",".297",".372",".514",".370","135","0.0","1.9","-0.1","0.3"
"Brewers","15","37","1","3","2","0","13.5 %","16.2 %",".100",".348",".300",".432",".400",".373","130","0.0","1.4","0.4","0.3"
"Twins","12","34","2","4","4","0","5.9 %","11.8 %",".281",".308",".313",".353",".594",".389","149","0.0","1.9","-0.2","0.3"
"Marlins","17","42","1","7","7","0","7.1 %","19.0 %",".132",".400",".342",".381",".474",".360","128","-0.2","1.2","0.0","0.2"
"Red Sox","13","42","1","4","4","0","7.1 %","19.0 %",".222",".286",".250",".333",".472",".336","110","-0.2","0.1","0.2","0.2"
"Athletics","14","42","0","2","0","0","16.7 %","16.7 %",".029",".357",".286",".405",".314",".322","105","0.0","0.2","0.0","0.2"
"Indians","13","38","1","1","1","0","10.5 %","26.3 %",".176",".304",".235",".316",".412",".311","97","-0.1","-0.6","0.3","0.1"
"Rays","15","35","3","5","5","1","0.0 %","8.6 %",".286",".172",".229",".229",".514",".300","94","0.2","-0.3","0.0","0.1"
"Nationals","14","35","2","3","3","2","5.7 %","22.9 %",".182",".261",".242",".286",".424",".299","84","0.3","-0.6","0.3","0.1"
"Cubs","15","38","1","1","1","0","10.5 %","23.7 %",".152",".261",".212",".316",".364",".298","88","0.0","-0.9","0.5","0.1"
"Blue Jays","14","37","1","5","5","0","21.6 %","37.8 %",".172",".286",".172",".351",".345",".314","98","-0.1","-0.4","-0.2","0.1"
"Giants","10","31","2","3","3","0","6.5 %","19.4 %",".250",".150",".179",".258",".429",".288","82","0.0","-0.9","0.5","0.1"
"Yankees","15","37","2","4","4","0","16.2 %","24.3 %",".233",".150",".167",".297",".400",".297","89","0.0","-0.8","0.0","0.1"
"Mariners","13","36","1","4","4","0","2.8 %","41.7 %",".176",".421",".265",".278",".441",".294","88","0.1","-0.6","-0.2","0.1"
"Rockies","14","39","2","5","5","1","7.7 %","25.6 %",".250",".250",".222",".282",".472",".313","86","0.2","-1.0","0.1","0.0"
"Cardinals","12","30","0","3","1","0","10.0 %","30.0 %",".077",".412",".269",".345",".346",".305","86","-0.3","-1.0","0.3","0.0"
"Braves","16","42","1","6","6","2","14.3 %","23.8 %",".111",".240",".194",".310",".306",".267","63","0.5","-1.8","0.3","0.0"
"Dodgers","14","36","1","4","4","0","13.9 %","16.7 %",".138",".227",".207",".324",".345",".285","65","0.1","-1.8","0.2","0.0"
"White Sox","16","32","1","3","2","2","3.1 %","28.1 %",".167",".300",".233",".258",".400",".262","70","0.4","-1.1","-0.5","0.0"
"Mets","13","32","3","4","4","0","6.3 %","28.1 %",".310",".111",".172",".219",".483",".266","64","-0.1","-1.8","0.1","-0.1"
"Royals","12","38","1","7","5","1","13.2 %","18.4 %",".182",".160",".152",".263",".333",".260","63","0.1","-2.0","-0.4","-0.1"
"Orioles","15","36","1","2","2","0","8.3 %","30.6 %",".188",".238",".188",".250",".375",".261","64","0.1","-1.9","-0.5","-0.1"
"Rangers","15","34","2","2","2","0","8.8 %","35.3 %",".194",".176",".161",".235",".355",".252","51","-0.5","-2.9","-0.1","-0.2"
"Pirates","13","35","1","1","1","0","5.7 %","25.7 %",".091",".217",".182",".229",".273",".219","34","-0.1","-3.2","0.0","-0.2"
"Phillies","15","30","1","1","1","0","3.3 %","23.3 %",".103",".095",".103",".133",".207",".146","-10","0.0","-4.7","0.2","-0.3"
"Tigers","13","32","0","0","0","0","0.0 %","43.8 %",".000",".333",".188",".188",".188",".163","0","-0.5","-4.9","-0.2","-0.4"
"Diamondbacks","15","31","0","0","0","1","3.2 %","19.4 %",".000",".167",".133",".161",".133",".134","-18","-0.2","-5.4","0.3","-0.4"
