"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","14","44","6","9","9","1","15.9 %","13.6 %",".595",".200",".297",".409",".892",".500","220","0.3","6.9","0.1","0.8"
"White Sox","25","85","2","11","11","1","7.1 %","20.0 %",".187",".439",".360",".417",".547",".404","158","-0.2","6.0","-0.8","0.8"
"Reds","16","39","5","8","8","0","5.1 %","15.4 %",".417",".320",".361",".410",".778",".475","210","-0.6","5.0","0.3","0.6"
"Astros","13","39","4","11","11","1","5.1 %","15.4 %",".432",".333",".351",".385",".784",".470","204","0.1","5.3","-0.1","0.6"
"Braves","14","47","2","12","11","2","8.5 %","27.7 %",".209",".500",".372",".426",".581",".422","163","0.5","4.3","0.0","0.6"
"Diamondbacks","17","38","3","8","8","0","10.5 %","23.7 %",".294",".409",".353",".421",".647",".441","175","-0.4","3.3","0.6","0.5"
"Tigers","27","83","2","13","12","1","6.0 %","21.7 %",".158",".414",".342",".373",".500",".364","127","0.1","3.0","-1.0","0.5"
"Athletics","13","43","2","11","10","0","9.3 %","27.9 %",".205",".440",".333",".395",".538",".392","151","0.0","2.8","0.5","0.5"
"Phillies","15","43","1","4","3","0","2.3 %","16.3 %",".143",".412",".357",".372",".500",".369","129","0.0","1.6","0.5","0.3"
"Rays","17","47","3","7","6","0","8.5 %","21.3 %",".262",".310",".286",".348",".548",".365","136","0.0","2.1","-0.3","0.3"
"Twins","14","41","4","7","7","0","9.8 %","26.8 %",".324",".273",".270",".341",".595",".384","145","-0.1","2.1","-0.3","0.3"
"Cubs","15","40","1","4","4","0","7.5 %","15.0 %",".189",".333",".297",".350",".486",".352","120","0.1","0.9","0.3","0.3"
"Mets","11","34","2","5","5","0","8.8 %","23.5 %",".290",".286",".258",".324",".548",".359","129","-0.1","1.1","0.3","0.2"
"Padres","12","39","3","9","9","1","5.1 %","23.1 %",".286",".261",".257",".316",".543",".355","118","0.2","1.0","0.2","0.2"
"Angels","17","37","2","4","4","0","13.5 %","29.7 %",".219",".263",".219",".324",".438",".325","109","0.0","0.2","0.4","0.2"
"Orioles","15","38","1","4","4","0","5.3 %","13.2 %",".167",".333",".306",".342",".472",".343","114","0.0","0.6","-0.4","0.2"
"Royals","12","35","3","6","6","0","11.4 %","22.9 %",".290",".200",".226",".314",".516",".345","120","-0.1","0.5","-0.4","0.1"
"Pirates","15","37","1","3","3","0","2.7 %","13.5 %",".171",".310",".286",".306",".457",".319","99","0.0","-0.2","-0.1","0.1"
"Nationals","14","36","2","5","5","1","8.3 %","13.9 %",".219",".231",".250",".306",".469",".320","99","-0.3","-0.6","0.2","0.1"
"Mariners","14","37","1","4","3","2","13.5 %","40.5 %",".125",".313",".188",".297",".313",".273","73","0.5","-0.9","-0.3","0.0"
"Marlins","15","35","0","0","0","0","2.9 %","14.3 %",".061",".321",".273",".314",".333",".284","80","-0.1","-1.2","0.2","0.0"
"Brewers","15","37","0","4","2","0","8.1 %","32.4 %",".094",".333",".219",".297",".313",".268","65","0.0","-1.9","0.5","0.0"
"Blue Jays","14","41","2","6","4","3","4.9 %","41.5 %",".205",".300",".205",".244",".410",".272","73","0.1","-1.6","-0.1","0.0"
"Rockies","14","38","2","6","6","0","10.5 %","10.5 %",".212",".179",".212",".289",".424",".298","70","-0.1","-1.8","-0.1","-0.1"
"Giants","14","36","0","3","3","0","2.8 %","19.4 %",".114",".286",".229",".250",".343",".251","59","0.0","-2.2","0.2","-0.1"
"Dodgers","14","33","0","3","3","0","6.1 %","24.2 %",".065",".304",".226",".273",".290",".247","55","0.0","-2.0","0.2","-0.1"
"Red Sox","13","37","0","2","2","0","2.7 %","13.5 %",".083",".290",".250",".270",".333",".258","55","-0.1","-2.3","0.0","-0.1"
"Cardinals","14","36","0","1","1","0","5.6 %","30.6 %",".059",".304",".206",".250",".265",".227","41","0.0","-2.9","0.1","-0.2"
