"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Diamondbacks","15","41","2","9","8","2","9.8 %","17.1 %",".343",".423",".371",".436",".714",".468","179","0.4","4.6","0.6","0.6"
"Angels","14","42","2","5","4","2","7.1 %","14.3 %",".179",".419",".385",".429",".564",".419","171","0.3","4.0","-0.1","0.5"
"Brewers","18","46","1","4","4","3","17.4 %","19.6 %",".211",".393",".316",".435",".526",".394","145","0.6","3.2","0.5","0.5"
"Athletics","16","46","5","5","5","0","13.0 %","23.9 %",".400",".208",".250",".348",".650",".397","162","-0.4","3.2","0.0","0.5"
"Astros","14","40","4","8","8","1","7.5 %","7.5 %",".361",".241",".306",".375",".667",".425","174","-0.3","3.4","0.0","0.5"
"White Sox","12","32","4","5","5","0","0.0 %","21.9 %",".438",".238",".281",".281",".719",".400","162","0.0","2.3","-0.4","0.3"
"Phillies","18","38","1","7","6","1","5.3 %","28.9 %",".139",".417",".306",".342",".444",".334","108","0.3","0.5","0.3","0.2"
"Pirates","14","42","0","3","3","0","4.8 %","33.3 %",".075",".500",".325",".357",".400",".326","104","-0.1","0.0","0.0","0.1"
"Mariners","14","42","2","6","6","1","14.3 %","19.0 %",".200",".200",".200",".333",".400",".320","105","0.2","0.3","-0.7","0.1"
"Twins","15","39","2","4","4","0","7.7 %","28.2 %",".200",".227",".200",".282",".400",".291","81","-0.1","-1.2","0.1","0.0"
"Tigers","13","37","0","1","1","1","16.2 %","18.9 %",".033",".208",".167",".297",".200",".239","49","0.2","-2.5","-0.3","-0.2"
"Indians","12","32","1","2","2","2","9.4 %","18.8 %",".107",".045",".071",".156",".179",".153","-4","0.5","-4.4","0.1","-0.3"
