"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Mariners","15","50","3","11","11","0","18.0 %","18.0 %",".263",".385",".342",".500",".605",".465","200","0.1","6.5","0.2","0.8"
"Rays","16","39","1","8","8","2","10.3 %","12.8 %",".200",".448",".400",".462",".600",".446","188","0.1","4.4","0.1","0.6"
"Padres","16","40","3","8","8","0","5.0 %","17.5 %",".395",".357",".342",".375",".737",".449","184","0.0","4.3","0.2","0.6"
"Nationals","14","37","4","9","8","1","5.4 %","18.9 %",".441",".217",".265",".324",".706",".412","157","0.1","2.7","0.3","0.4"
"Royals","13","39","1","6","6","3","12.8 %","10.3 %",".147",".345",".324",".410",".471",".379","138","0.6","2.4","0.1","0.4"
"Pirates","14","42","2","6","5","0","4.8 %","19.0 %",".179",".414",".359",".390",".538",".391","155","-0.5","2.4","-0.1","0.4"
"Phillies","13","36","1","5","5","0","11.1 %","19.4 %",".219",".333",".281",".361",".500",".353","114","0.0","0.5","0.6","0.2"
"Angels","18","39","1","3","3","1","10.3 %","17.9 %",".182",".269",".242",".333",".424",".322","105","0.2","0.3","0.1","0.2"
"Red Sox","17","37","2","4","4","0","10.8 %","27.0 %",".212",".286",".242",".324",".455",".320","111","0.0","0.1","0.1","0.1"
"Yankees","14","35","2","5","5","0","17.1 %","22.9 %",".214",".211",".214",".343",".429",".329","105","0.0","0.2","-0.1","0.1"
"Twins","16","44","0","8","8","0","6.8 %","22.7 %",".026",".414",".308",".386",".333",".325","102","-0.1","0.0","-0.4","0.1"
"Dodgers","21","41","4","4","4","0","0.0 %","24.4 %",".341",".185",".220",".220",".561",".312","99","0.0","-0.3","0.1","0.1"
"Braves","14","31","2","5","5","2","6.5 %","25.8 %",".241",".211",".207",".258",".448",".293","83","0.5","-0.4","0.1","0.1"
"Rangers","19","38","0","3","3","0","7.9 %","18.4 %",".118",".333",".265",".342",".382",".315","91","0.0","-0.7","-0.3","0.0"
"Athletics","16","36","1","4","4","0","19.4 %","25.0 %",".172",".158",".138",".306",".310",".280","78","-0.1","-1.2","0.2","0.0"
"Tigers","13","36","1","3","3","1","5.6 %","30.6 %",".147",".318",".235",".278",".382",".281","77","0.1","-1.3","-0.1","0.0"
"Brewers","20","40","1","4","4","0","15.0 %","37.5 %",".088",".333",".206",".325",".294",".282","73","-0.4","-2.0","0.4","0.0"
"Giants","16","34","2","4","4","0","0.0 %","35.3 %",".176",".250",".206",".206",".382",".242","53","0.1","-2.3","0.3","-0.1"
"Cubs","21","36","0","0","0","2","13.9 %","22.2 %",".000",".190",".138",".306",".138",".232","43","0.4","-2.5","0.3","-0.1"
"Indians","16","39","0","2","2","0","10.3 %","25.6 %",".031",".261",".188",".308",".219",".250","53","-0.1","-2.7","0.0","-0.1"
"Reds","29","73","3","8","8","0","5.5 %","24.7 %",".200",".196",".185",".247",".385",".263","60","-0.2","-4.4","0.7","-0.1"
"Cardinals","29","69","1","7","6","2","7.2 %","29.0 %",".097",".262",".194",".261",".290",".242","52","0.4","-4.4","0.7","-0.1"
"Orioles","17","36","0","4","4","2","2.8 %","13.9 %",".059",".267",".235",".250",".294",".232","46","0.4","-2.5","-0.5","-0.2"
"Astros","11","34","1","2","2","0","2.9 %","26.5 %",".156",".182",".156",".206",".313",".221","41","-0.1","-2.9","-0.1","-0.2"
"White Sox","13","36","0","3","3","0","13.9 %","22.2 %",".032",".217",".161",".278",".194",".226","45","-0.3","-3.2","0.2","-0.2"
"Mets","16","33","1","2","1","0","9.1 %","15.2 %",".138",".130",".138",".219",".276",".218","34","-0.1","-3.1","0.2","-0.2"
"Rockies","16","36","1","2","2","1","8.3 %","25.0 %",".094",".182",".156",".250",".250",".228","27","0.3","-3.5","0.1","-0.2"
"Diamondbacks","19","40","0","3","3","0","5.0 %","25.0 %",".026",".286",".211",".250",".237",".205","21","0.1","-4.3","0.5","-0.2"
"Marlins","13","34","1","3","3","0","8.8 %","26.5 %",".133",".143",".133",".206",".267",".205","29","-0.2","-3.6","0.0","-0.2"
"Blue Jays","13","28","0","0","0","0","3.6 %","50.0 %",".000",".000",".000",".036",".000",".025","-85","-0.1","-7.2","-0.1","-0.6"
