"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Mariners","13","47","1","14","14","0","17.0 %","17.0 %",".222",".448",".389",".489",".611",".452","191","-0.1","5.4","-0.8","0.6"
"Angels","15","39","2","11","10","1","17.9 %","12.8 %",".250",".280",".281",".410",".531",".396","154","-0.3","2.3","0.2","0.4"
"Red Sox","14","36","1","7","7","0","8.3 %","16.7 %",".273",".346",".303",".361",".576",".387","139","0.0","1.8","0.0","0.3"
"Yankees","14","43","1","5","4","5","16.3 %","18.6 %",".086",".308",".257",".395",".343",".336","110","1.0","1.5","-0.2","0.3"
"Marlins","17","42","1","3","3","0","4.8 %","16.7 %",".135",".379",".324",".375",".459",".357","122","-0.6","0.6","0.3","0.2"
"Diamondbacks","12","37","0","5","5","0","2.7 %","24.3 %",".235",".346",".265",".297",".500",".323","100","0.1","0.0","0.6","0.2"
"Braves","12","37","1","2","2","0","2.7 %","18.9 %",".111",".357",".306",".324",".417",".315","95","0.0","-0.4","0.1","0.1"
"Reds","14","32","0","4","4","0","18.8 %","21.9 %",".043",".294",".217",".387",".261",".308","100","-0.6","-0.7","0.2","0.1"
"Cubs","16","36","1","1","1","0","8.3 %","33.3 %",".125",".316",".219",".306",".344",".286","77","-0.5","-1.7","0.1","0.0"
"Astros","12","33","1","1","1","0","18.2 %","12.1 %",".111",".136",".148",".303",".259",".263","67","-0.5","-2.0","0.0","-0.1"
"Indians","11","33","2","2","2","1","9.1 %","30.3 %",".200",".111",".133",".212",".333",".233","45","0.2","-2.5","0.2","-0.1"
"Tigers","14","37","1","3","3","0","8.1 %","16.2 %",".118",".222",".206",".270",".324",".259","60","-0.1","-2.1","-0.3","-0.1"
"Rangers","16","37","0","2","2","0","5.4 %","32.4 %",".029",".391",".257",".297",".286",".258","51","0.1","-2.4","-0.3","-0.1"
"Dodgers","15","35","0","2","1","0","8.6 %","28.6 %",".100",".190",".133",".229",".233",".208","30","-0.1","-3.5","0.2","-0.2"
"Phillies","15","35","1","1","1","0","2.9 %","37.1 %",".147",".150",".118",".143",".265",".170","4","0.0","-4.8","0.4","-0.3"
"Pirates","14","33","0","0","0","0","3.0 %","27.3 %",".000",".217",".156",".182",".156",".153","-5","0.1","-4.8","-0.5","-0.4"
