"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","15","45","4","15","14","0","4.4 %","17.8 %",".395",".452",".419",".444",".814",".511","235","-0.1","7.4","0.3","0.9"
"Pirates","16","46","1","10","10","0","13.0 %","13.0 %",".184",".419",".368",".478",".553",".434","184","-0.5","4.5","0.2","0.6"
"Red Sox","12","42","2","11","9","0","19.0 %","16.7 %",".265",".400",".353",".476",".618",".456","190","-0.5","4.1","-0.1","0.5"
"Orioles","14","41","4","5","5","0","19.5 %","19.5 %",".364",".238",".273",".415",".636",".430","175","0.0","3.7","-0.5","0.4"
"Rockies","15","40","3","10","10","0","7.5 %","22.5 %",".371",".435",".371",".436",".743",".468","164","0.0","2.9","0.3","0.4"
"Cardinals","14","43","2","6","5","0","7.0 %","14.0 %",".179",".323",".308",".372",".487",".365","130","-0.1","1.6","0.4","0.3"
"Diamondbacks","14","41","1","3","3","0","2.4 %","26.8 %",".125",".464",".350",".366",".475",".357","122","0.0","1.0","0.4","0.3"
"Giants","16","35","2","6","6","0","2.9 %","28.6 %",".265",".364",".294",".314",".559",".359","128","0.0","1.1","0.4","0.3"
"Braves","15","39","0","5","5","0","2.6 %","17.9 %",".108",".400",".324",".359",".432",".338","109","0.1","0.4","0.4","0.2"
"Twins","15","41","1","3","3","0","9.8 %","19.5 %",".162",".321",".270",".341",".432",".331","113","-0.1","0.2","-0.1","0.2"
"Reds","13","39","1","5","5","1","5.1 %","30.8 %",".139",".435",".306",".342",".444",".334","104","-0.3","-0.2","0.4","0.1"
"Tigers","15","38","2","5","5","1","5.3 %","26.3 %",".242",".273",".242",".316",".485",".332","111","0.2","0.5","-0.4","0.1"
"White Sox","13","39","2","5","5","1","5.1 %","41.0 %",".167",".444",".278",".333",".444",".332","111","-0.2","0.2","-0.2","0.1"
"Padres","15","40","1","7","7","0","7.5 %","25.0 %",".139",".346",".278",".325",".417",".313","96","-0.1","-0.5","0.2","0.1"
"Yankees","13","41","1","7","6","0","12.2 %","41.5 %",".176",".471",".265",".350",".441",".326","107","-0.1","0.1","-0.5","0.1"
"Dodgers","12","36","1","6","6","1","11.1 %","22.2 %",".143",".300",".250",".353",".393",".312","81","0.2","-0.8","0.6","0.1"
"Rangers","14","41","2","5","5","0","9.8 %","34.1 %",".216",".333",".243",".317",".459",".327","101","0.0","-0.3","-0.5","0.1"
"Cubs","13","34","1","4","4","0","5.9 %","17.6 %",".129",".292",".258",".303",".387",".296","80","0.0","-1.1","0.2","0.0"
"Phillies","12","41","0","6","6","0","14.6 %","17.1 %",".057",".286",".229",".341",".286",".288","77","0.1","-1.4","0.2","0.0"
"Indians","13","36","1","5","5","1","13.9 %","16.7 %",".133",".250",".233",".333",".367",".304","89","-0.6","-1.3","0.2","0.0"
"Athletics","13","35","1","3","3","0","8.6 %","20.0 %",".094",".250",".219",".286",".313",".264","67","0.0","-1.6","0.0","0.0"
"Brewers","13","37","0","1","1","0","5.4 %","18.9 %",".029",".321",".257",".297",".286",".258","58","-0.5","-2.7","0.5","-0.1"
"Angels","14","34","1","1","1","0","11.8 %","17.6 %",".138",".136",".138",".242",".276",".232","46","-0.1","-2.8","0.1","-0.2"
"Rays","14","34","1","1","1","0","0.0 %","35.3 %",".088",".286",".206",".206",".294",".211","34","0.0","-3.1","-0.1","-0.2"
"Royals","13","35","0","1","1","0","5.7 %","20.0 %",".000",".231",".182",".229",".182",".189","14","0.0","-4.2","0.3","-0.3"
"Mariners","14","33","1","2","2","0","6.1 %","21.2 %",".167",".130",".133",".182",".300",".201","29","-0.4","-3.7","-0.5","-0.3"
"Blue Jays","13","32","0","1","1","0","3.1 %","31.3 %",".032",".190",".129",".156",".161",".141","-15","-0.1","-5.1","-0.1","-0.4"
"Nationals","13","29","0","0","0","0","3.4 %","34.5 %",".036",".056",".036",".069",".071",".066","-61","0.0","-6.6","0.2","-0.5"
