"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Padres","13","38","5","8","8","0","5.3 %","26.3 %",".500",".263",".294",".368",".794",".461","192","-0.5","4.1","0.5","0.6"
"Reds","15","42","1","11","9","0","9.5 %","16.7 %",".132",".400",".342",".405",".474",".377","132","-0.2","1.5","0.3","0.3"
"Blue Jays","14","41","3","7","7","0","7.3 %","22.0 %",".289",".308",".289",".341",".579",".378","140","-0.1","1.9","-0.2","0.3"
"Rockies","12","41","1","9","9","1","9.8 %","24.4 %",".216",".385",".297",".366",".514",".360","125","0.2","1.4","0.3","0.3"
"Nationals","14","41","1","6","6","1","24.4 %","17.1 %",".138",".286",".241",".450",".379",".378","127","-0.3","1.1","0.3","0.3"
"Marlins","13","38","2","11","10","0","10.5 %","10.5 %",".212",".286",".303",".368",".515",".367","132","-0.2","1.3","0.2","0.3"
"Pirates","15","37","3","6","6","0","8.1 %","18.9 %",".324",".250",".265",".324",".588",".373","134","-0.5","1.1","-0.2","0.2"
"Diamondbacks","14","39","2","6","6","0","7.7 %","25.6 %",".235",".227",".206",".308",".441",".309","101","0.0","-0.1","0.2","0.1"
"Tigers","16","38","2","7","6","0","5.3 %","26.3 %",".222",".292",".250",".289",".472",".317","102","0.0","-0.2","-0.6","0.1"
"Angels","15","35","1","2","2","0","8.6 %","20.0 %",".129",".174",".161",".257",".290",".244","54","-0.1","-2.4","0.0","-0.1"
"Braves","14","36","1","3","2","0","2.8 %","36.1 %",".088",".286",".206",".222",".294",".218","36","0.1","-3.4","0.4","-0.2"
"Royals","16","36","0","3","2","0","8.3 %","22.2 %",".094",".208",".156",".250",".250",".227","40","-0.1","-3.1","0.0","-0.2"
"Orioles","14","40","0","1","1","0","10.0 %","25.0 %",".028",".269",".194",".275",".222",".230","41","0.1","-3.2","-0.3","-0.2"
"Dodgers","14","33","0","1","1","0","9.1 %","18.2 %",".067",".167",".133",".212",".200",".189","18","0.0","-3.7","0.2","-0.2"
