"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Angels","16","39","4","8","8","0","10.3 %","15.4 %",".471",".292",".324",".410",".794",".474","212","0.0","5.5","0.1","0.7"
"Astros","15","44","5","10","10","0","13.6 %","13.6 %",".500",".222",".306",".386",".806",".456","195","-0.1","5.2","0.0","0.7"
"Braves","14","48","2","11","11","0","6.3 %","14.6 %",".250",".429",".386",".438",".636",".447","178","0.1","5.0","-0.1","0.6"
"Dodgers","13","41","3","6","6","1","12.2 %","29.3 %",".306",".333",".278",".366",".583",".391","148","-0.2","2.3","0.6","0.4"
"Mariners","14","39","3","6","6","0","7.7 %","17.9 %",".371",".280",".286",".359",".657",".412","169","0.0","3.2","-0.5","0.4"
"Rangers","15","39","2","11","11","0","10.3 %","15.4 %",".355",".320",".323",".395",".677",".421","154","0.1","2.8","-0.2","0.4"
"Indians","19","43","2","5","4","0","9.3 %","23.3 %",".154",".370",".308",".372",".462",".357","122","0.0","1.1","0.3","0.3"
"Blue Jays","15","41","1","5","5","2","4.9 %","22.0 %",".135",".429",".351",".375",".486",".361","128","0.3","1.7","-0.2","0.3"
"Rockies","14","39","0","4","4","1","15.4 %","28.2 %",".097",".500",".323",".447",".419",".383","129","0.2","1.4","0.2","0.3"
"Yankees","17","44","1","7","6","0","6.8 %","20.5 %",".154",".379",".308",".372",".462",".357","119","-0.1","1.0","-0.3","0.2"
"Nationals","12","37","3","5","5","0","8.1 %","29.7 %",".303",".300",".273",".324",".576",".364","124","-0.4","0.6","0.2","0.2"
"Mets","14","39","4","4","4","0","7.7 %","30.8 %",".343",".158",".200",".282",".543",".337","116","-0.1","0.5","0.3","0.2"
"Royals","15","42","2","6","6","3","7.1 %","47.6 %",".205",".471",".256",".310",".462",".324","103","0.1","0.1","0.2","0.2"
"Brewers","15","37","2","5","5","2","10.8 %","29.7 %",".250",".211",".188",".297",".438",".311","93","0.3","-0.2","0.5","0.1"
"Giants","13","39","1","3","3","0","10.3 %","15.4 %",".143",".286",".257",".333",".400",".317","98","-0.5","-0.6","0.6","0.1"
"Reds","14","37","2","3","3","0","5.4 %","27.0 %",".200",".304",".257",".297",".457",".316","97","-0.1","-0.5","0.3","0.1"
"Tigers","14","32","1","4","4","1","0.0 %","28.1 %",".250",".364",".281",".281",".531",".331","109","-0.3","-0.1","-0.2","0.1"
"Padres","13","32","1","4","4","0","0.0 %","28.1 %",".156",".364",".281",".281",".438",".300","87","-0.5","-1.1","0.4","0.0"
"Athletics","18","37","0","4","3","0","13.5 %","16.2 %",".033",".280",".233",".351",".267",".287","83","0.0","-1.0","0.0","0.0"
"Red Sox","17","46","1","4","4","3","17.4 %","26.1 %",".083",".292",".222",".356",".306",".292","77","0.1","-1.4","0.0","0.0"
"Phillies","12","38","0","1","1","0","15.8 %","18.4 %",".065",".250",".194",".324",".258",".272","76","0.0","-1.4","0.3","0.0"
"Cubs","15","33","0","2","2","0","6.1 %","21.2 %",".138",".273",".207",".303",".345",".285","78","0.0","-1.2","0.2","0.0"
"Twins","13","40","0","4","4","0","7.5 %","12.5 %",".086",".290",".257",".325",".343",".291","81","-0.1","-1.2","-0.3","0.0"
"Cardinals","15","36","0","6","6","0","5.6 %","16.7 %",".059",".286",".235",".278",".294",".251","56","0.0","-2.2","0.4","-0.1"
"Orioles","15","39","0","3","3","2","5.1 %","25.6 %",".028",".346",".250",".308",".278",".252","55","0.4","-2.1","-0.3","-0.1"
"Pirates","15","34","1","2","2","0","8.8 %","20.6 %",".161",".174",".161",".235",".323",".241","50","0.0","-2.4","-0.3","-0.2"
"Rays","17","42","1","3","3","0","7.1 %","40.5 %",".103",".286",".179",".238",".282",".228","45","0.0","-3.3","0.0","-0.2"
"Diamondbacks","13","30","1","1","1","0","6.7 %","20.0 %",".107",".095",".107",".167",".214",".169","6","0.0","-4.1","0.4","-0.3"
"White Sox","12","33","0","3","2","2","3.0 %","33.3 %",".031",".286",".188",".212",".219",".190","18","-0.1","-3.7","-0.3","-0.3"
"Marlins","13","33","0","0","0","0","12.1 %","39.4 %",".000",".188",".103",".212",".103",".163","3","-0.2","-4.7","0.3","-0.3"
