"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Brewers","16","42","2","7","7","4","16.7 %","16.7 %",".182",".320",".303",".429",".485",".383","136","0.8","2.7","0.6","0.4"
"Diamondbacks","18","42","2","7","7","1","9.5 %","21.4 %",".270",".385",".324",".390",".595",".408","147","0.2","2.7","0.3","0.4"
"Pirates","19","41","0","9","9","0","14.6 %","26.8 %",".118",".522",".353",".463",".471",".399","151","0.0","2.6","-0.2","0.4"
"Astros","17","39","1","7","5","3","10.3 %","17.9 %",".182",".320",".273",".385",".455",".362","131","0.5","2.0","-0.2","0.3"
"Braves","16","37","2","4","4","0","18.9 %","29.7 %",".286",".313",".250",".405",".536",".391","144","-0.4","1.6","0.4","0.3"
"Rangers","15","39","2","7","7","0","10.3 %","20.5 %",".257",".400",".343",".410",".600",".420","157","-1.0","1.8","-0.4","0.3"
"Cardinals","18","39","2","4","4","0","10.3 %","15.4 %",".229",".259",".257",".333",".486",".344","117","0.1","0.8","0.5","0.3"
"Orioles","18","39","3","6","6","0","7.7 %","5.1 %",".286",".233",".286",".342",".571",".377","134","0.0","1.7","-0.5","0.3"
"Phillies","19","40","1","4","4","1","10.0 %","27.5 %",".200",".348",".257",".350",".457",".344","115","0.2","0.8","0.4","0.2"
"Mets","17","38","1","5","5","0","7.9 %","23.7 %",".094",".409",".313",".389",".406",".349","124","-0.5","0.6","0.1","0.2"
"Reds","20","43","1","5","5","0","20.9 %","30.2 %",".118",".300",".206",".372",".324",".319","96","0.0","-0.4","0.1","0.1"
"Giants","16","40","1","5","5","0","12.5 %","30.0 %",".143",".364",".257",".350",".400",".307","84","0.0","-1.0","0.6","0.1"
"Royals","15","38","1","3","3","0","10.5 %","23.7 %",".121",".348",".273",".351",".394",".324","100","-0.5","-0.8","0.3","0.1"
"Red Sox","16","35","1","6","6","0","20.0 %","22.9 %",".179",".263",".214",".371",".393",".327","100","-0.5","-0.6","0.1","0.1"
"Angels","17","34","3","5","5","0","5.9 %","23.5 %",".375",".095",".156",".206",".531",".292","90","0.0","-0.7","0.1","0.1"
"Indians","18","49","1","6","6","0","12.2 %","26.5 %",".122",".321",".244",".347",".366",".304","84","-0.2","-1.5","0.1","0.0"
"Dodgers","20","35","3","4","4","0","5.7 %","22.9 %",".303",".136",".182",".229",".485",".290","86","0.0","-0.9","0.1","0.0"
"Rays","15","32","1","5","4","0","0.0 %","18.8 %",".156",".320",".281",".281",".438",".300","94","-0.4","-0.8","-0.1","0.0"
"Mariners","16","39","1","4","4","3","17.9 %","28.2 %",".097",".158",".129",".308",".226",".259","64","0.8","-1.2","-0.2","0.0"
"Tigers","19","46","1","5","5","0","2.2 %","15.2 %",".119",".294",".262",".311",".381",".299","83","-0.1","-1.4","-0.3","0.0"
"Nationals","15","37","1","3","3","0","5.4 %","21.6 %",".086",".308",".257",".297",".343",".278","68","0.0","-1.7","0.2","0.0"
"White Sox","13","35","1","4","4","0","11.4 %","22.9 %",".161",".227",".194",".286",".355",".278","78","-0.1","-1.3","-0.2","0.0"
"Athletics","19","46","0","4","4","0","15.2 %","32.6 %",".026",".261",".158",".304",".184",".242","51","0.0","-3.0","0.2","-0.1"
"Padres","15","36","0","2","2","0","11.1 %","27.8 %",".032",".238",".161",".278",".194",".227","42","0.0","-3.0","0.2","-0.2"
"Marlins","15","33","0","0","0","0","0.0 %","24.2 %",".061",".280",".212",".212",".273",".205","29","0.0","-3.3","0.2","-0.2"
"Rockies","14","35","0","3","2","1","5.7 %","20.0 %",".031",".280",".219",".265",".250",".230","26","0.3","-3.5","0.1","-0.2"
"Yankees","15","32","1","1","1","0","9.4 %","40.6 %",".138",".133",".103",".188",".241",".191","21","0.0","-3.6","0.0","-0.2"
"Cubs","15","31","1","1","1","0","6.5 %","22.6 %",".172",".095",".103",".161",".276",".186","17","-0.1","-3.8","0.1","-0.3"
"Twins","20","43","0","2","2","0","4.7 %","32.6 %",".024",".333",".220",".256",".244",".222","36","0.0","-3.8","-0.5","-0.3"
"Blue Jays","12","31","0","0","0","0","6.5 %","41.9 %",".069",".125",".069",".129",".138",".122","-26","0.0","-5.4","-0.1","-0.4"
