"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Athletics","14","50","2","14","14","0","12.0 %","14.0 %",".209",".412",".372",".460",".581",".439","183","0.0","5.3","0.4","0.7"
"Giants","20","53","3","12","12","0","7.5 %","18.9 %",".234",".400",".362",".404",".596",".412","156","0.0","3.8","0.3","0.6"
"Rays","11","43","1","7","7","0","14.0 %","16.3 %",".206",".393",".353",".442",".559",".412","166","0.1","3.6","-0.1","0.5"
"Diamondbacks","16","42","4","10","10","0","4.8 %","19.0 %",".375",".286",".300",".333",".675",".408","157","0.0","2.9","0.4","0.5"
"Reds","19","57","3","11","9","3","12.3 %","28.1 %",".245",".333",".265",".368",".510",".370","130","0.5","2.4","0.4","0.5"
"Brewers","14","35","2","3","3","2","5.7 %","11.4 %",".242",".296",".303",".343",".545",".369","132","0.3","1.5","0.4","0.3"
"Red Sox","14","42","2","6","6","0","14.3 %","16.7 %",".194",".333",".306",".405",".500",".386","140","-0.5","1.6","-0.1","0.3"
"Yankees","15","34","2","6","5","0","5.9 %","26.5 %",".207",".333",".276",".364",".483",".361","131","0.0","1.2","-0.2","0.2"
"Braves","15","40","2","7","7","0","10.0 %","17.5 %",".206",".308",".294",".359",".500",".349","108","0.0","0.4","0.2","0.2"
"Rockies","16","43","2","9","9","1","11.6 %","25.6 %",".211",".320",".263",".349",".474",".348","105","0.2","0.2","0.0","0.2"
"Dodgers","14","38","2","4","4","0","5.3 %","34.2 %",".229",".333",".257",".289",".486",".317","99","0.0","-0.1","0.4","0.2"
"Cubs","10","35","1","4","4","0","17.1 %","34.3 %",".138",".313",".207",".343",".345",".297","101","-0.5","-0.6","0.4","0.1"
"Padres","15","35","2","3","3","0","5.7 %","28.6 %",".250",".200",".188",".235",".438",".277","69","-0.1","-1.8","0.5","0.0"
"Mariners","13","36","1","1","1","1","5.6 %","27.8 %",".147",".304",".235",".278",".382",".281","79","0.2","-0.9","-0.7","0.0"
"Phillies","15","30","2","4","4","0","3.3 %","33.3 %",".241",".235",".207",".233",".448",".280","76","-0.4","-1.6","0.3","0.0"
"Tigers","13","34","0","4","3","0","5.9 %","20.6 %",".032",".333",".258",".324",".290",".277","76","0.0","-1.4","-0.3","0.0"
"Royals","12","35","1","3","3","0","2.9 %","37.1 %",".188",".316",".219",".257",".406",".274","74","-0.4","-2.0","0.2","-0.1"
"Nationals","13","36","1","2","2","1","8.3 %","33.3 %",".182",".250",".182",".250",".364",".260","62","0.2","-2.0","-0.1","-0.1"
"Marlins","14","38","0","2","2","0","13.2 %","28.9 %",".000",".286",".188",".316",".188",".247","55","-0.1","-2.5","0.2","-0.1"
"Blue Jays","17","49","0","1","0","0","8.2 %","28.6 %",".023",".379",".256",".319",".279",".261","62","-0.1","-2.6","-0.3","-0.1"
"Mets","15","35","0","1","1","1","8.6 %","34.3 %",".031",".350",".219",".286",".250",".243","52","-0.3","-2.6","0.1","-0.1"
"White Sox","15","36","0","1","1","0","8.3 %","38.9 %",".065",".294",".161",".278",".226",".238","47","-0.5","-3.0","-0.3","-0.2"
"Twins","12","35","1","3","3","0","11.4 %","22.9 %",".100",".136",".133",".229",".233",".209","29","0.0","-3.5","0.0","-0.2"
"Indians","14","32","0","2","1","0","9.4 %","34.4 %",".069",".222",".138",".219",".207",".195","18","0.1","-3.6","0.1","-0.2"
"Pirates","17","38","0","1","1","0","5.3 %","21.1 %",".000",".250",".194",".237",".194",".197","22","0.0","-4.2","-0.2","-0.3"
"Cardinals","12","30","0","0","0","1","0.0 %","10.0 %",".000",".148",".133",".133",".133",".116","-28","-0.2","-5.6","0.4","-0.4"
"Orioles","11","31","0","0","0","0","0.0 %","32.3 %",".000",".238",".161",".161",".161",".140","-14","0.0","-5.0","-0.4","-0.4"
"Rangers","16","43","0","0","0","0","11.6 %","27.9 %",".026",".154",".105",".209",".132",".144","-19","0.1","-6.9","-0.2","-0.5"
