"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Pirates","13","49","3","11","10","0","6.1 %","12.2 %",".273",".417",".409",".438",".682",".458","182","-0.1","5.2","0.3","0.7"
"Tigers","15","42","2","10","10","1","4.8 %","26.2 %",".289",".500",".395",".429",".684",".452","187","0.1","4.7","-0.2","0.6"
"Cardinals","30","75","2","13","11","1","8.0 %","17.3 %",".191",".340",".294",".360",".485",".357","125","-0.1","2.2","1.1","0.6"
"Rays","16","40","4","9","8","0","10.0 %","15.0 %",".371",".280",".314",".400",".686",".442","186","0.0","4.3","-0.2","0.5"
"Twins","15","41","6","7","7","0","9.8 %","41.5 %",".514",".286",".270",".341",".784",".444","188","-0.1","4.2","-0.4","0.5"
"Braves","16","43","1","11","10","0","16.3 %","25.6 %",".147",".478",".353",".465",".500",".406","155","0.1","3.2","0.6","0.5"
"Angels","16","41","1","10","10","2","9.8 %","22.0 %",".216",".444",".351",".415",".568",".405","158","0.4","3.4","-0.2","0.5"
"Dodgers","16","37","2","5","4","0","10.8 %","18.9 %",".313",".333",".313",".378",".625",".405","159","0.0","2.7","0.2","0.4"
"Nationals","10","33","4","7","7","0","0.0 %","9.1 %",".467",".174",".267",".313",".733",".418","164","0.0","2.5","0.3","0.4"
"Athletics","15","51","1","3","3","1","19.6 %","21.6 %",".128",".259",".205",".392",".333",".327","116","0.1","1.1","0.5","0.3"
"Blue Jays","15","37","2","6","6","1","10.8 %","18.9 %",".212",".333",".303",".378",".515",".377","139","0.1","1.9","-0.2","0.3"
"Indians","15","37","2","6","6","0","5.4 %","21.6 %",".229",".360",".314",".351",".543",".372","136","-0.2","1.2","0.2","0.3"
"Mets","14","45","0","6","6","0","6.7 %","13.3 %",".098",".371",".317",".378",".415",".344","118","-0.1","0.9","0.2","0.2"
"Padres","13","39","1","4","4","0","5.1 %","25.6 %",".162",".385",".297",".333",".459",".334","111","-0.4","0.0","0.4","0.2"
"Diamondbacks","17","33","3","6","6","0","6.1 %","30.3 %",".379",".188",".207",".281",".586",".351","110","0.0","0.4","0.2","0.2"
"White Sox","16","42","0","5","4","0","0.0 %","7.1 %",".053",".371",".342",".375",".395",".336","102","0.0","0.0","0.0","0.1"
"Astros","15","39","0","4","4","0","23.1 %","23.1 %",".036",".300",".214",".410",".250",".320","105","-0.1","0.0","0.0","0.1"
"Rockies","15","37","2","4","4","0","2.7 %","27.0 %",".273",".304",".273",".297",".545",".335","95","0.1","-0.4","0.2","0.1"
"Royals","13","40","2","7","7","1","12.5 %","22.5 %",".194",".261",".258",".333",".452",".312","91","0.2","-0.4","0.0","0.1"
"Phillies","17","38","1","3","3","1","5.3 %","31.6 %",".167",".348",".250",".289",".417",".297","85","0.2","-0.8","0.4","0.1"
"Red Sox","18","41","0","4","4","1","7.3 %","14.6 %",".118",".310",".265",".333",".382",".308","90","0.1","-0.9","0.2","0.1"
"Giants","16","36","1","1","1","0","2.8 %","22.2 %",".118",".320",".265",".306",".382",".296","85","0.0","-0.8","0.3","0.1"
"Brewers","16","39","0","2","2","1","7.7 %","28.2 %",".086",".333",".229",".308",".314",".277","71","0.2","-1.5","0.7","0.0"
"Yankees","19","37","4","4","4","0","2.7 %","40.5 %",".343",".125",".171",".216",".514",".295","89","0.0","-0.8","0.0","0.0"
"Orioles","14","35","3","5","5","0","8.6 %","25.7 %",".290",".105",".161",".257",".452",".296","89","0.0","-0.9","-0.5","0.0"
"Mariners","14","36","0","2","2","1","5.6 %","16.7 %",".059",".321",".265",".306",".324",".275","75","-0.5","-1.8","0.1","0.0"
"Reds","30","71","3","8","8","0","9.9 %","23.9 %",".190",".163",".159",".254",".349",".254","52","-0.1","-4.8","0.2","-0.2"
"Cubs","13","35","0","0","0","0","5.7 %","20.0 %",".030",".231",".182",".229",".212",".198","20","0.0","-3.9","0.3","-0.2"
"Rangers","13","34","0","3","3","0","5.9 %","17.6 %",".094",".231",".188",".235",".281",".211","21","-0.1","-3.9","-0.3","-0.3"
"Marlins","12","29","0","0","0","0","3.4 %","58.6 %",".000",".182",".071",".103",".071",".084","-49","0.0","-6.0","0.1","-0.5"
