"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Twins","16","50","8","16","16","1","12.0 %","14.0 %",".651",".310",".395",".460","1.047",".577","274","0.1","11.1","-0.3","1.2"
"Pirates","15","42","4","14","14","1","9.5 %","11.9 %",".432",".393",".405",".476",".838",".524","231","0.1","7.4","-0.2","0.8"
"Rays","13","40","4","7","7","0","2.5 %","17.5 %",".368",".370",".368",".400",".737",".464","201","0.0","5.1","-0.1","0.6"
"Cubs","19","44","2","7","6","0","18.2 %","27.3 %",".222",".409",".306",".432",".528",".407","156","0.0","3.0","0.3","0.5"
"Angels","15","44","3","7","7","0","15.9 %","15.9 %",".297",".259",".270",".386",".568",".396","154","-0.1","2.9","0.1","0.4"
"Red Sox","13","44","1","8","8","1","4.5 %","15.9 %",".171",".424",".366",".409",".537",".400","148","0.1","2.8","0.1","0.4"
"Nationals","12","40","0","4","3","2","7.5 %","27.5 %",".162",".500",".351",".400",".514",".378","135","0.4","2.0","0.4","0.4"
"Phillies","16","44","2","9","8","0","9.1 %","27.3 %",".263",".400",".316",".372",".579",".382","129","0.1","1.7","0.6","0.4"
"Yankees","16","39","2","6","6","1","15.4 %","20.5 %",".212",".261",".242",".359",".455",".348","118","0.1","1.0","-0.3","0.2"
"White Sox","11","41","1","4","3","1","7.3 %","26.8 %",".132",".385",".289",".341",".421",".327","105","0.3","0.6","-0.3","0.2"
"Mets","14","34","1","6","6","1","8.8 %","23.5 %",".143",".286",".250",".324",".393",".291","92","-0.3","-0.9","0.1","0.0"
"Tigers","15","35","0","2","2","0","2.9 %","22.9 %",".061",".423",".333",".343",".394",".302","97","-0.5","-0.9","-0.4","0.0"
"Orioles","15","37","1","5","5","0","8.1 %","21.6 %",".147",".280",".235",".297",".382",".291","79","0.0","-1.1","-0.4","0.0"
"Rockies","17","39","0","6","6","0","5.1 %","25.6 %",".054",".407",".297",".333",".351",".298","69","0.0","-1.7","0.0","0.0"
"Braves","17","52","2","5","5","1","5.8 %","30.8 %",".122",".290",".224",".269",".347",".265","63","0.3","-2.6","0.5","0.0"
"Marlins","15","39","1","5","5","1","7.7 %","20.5 %",".114",".231",".200",".282",".314",".253","53","0.0","-2.5","-0.1","-0.1"
"Giants","18","53","1","4","3","0","11.3 %","28.3 %",".111",".200",".156",".264",".267",".240","49","-0.1","-3.8","0.5","-0.1"
"Blue Jays","14","33","1","2","2","0","0.0 %","18.2 %",".188",".160",".156",".182",".344",".218","39","0.0","-3.0","-0.1","-0.2"
"Indians","15","34","0","2","2","0","8.8 %","17.6 %",".032",".160",".129",".206",".161",".173","6","0.1","-4.4","0.1","-0.3"
"Astros","13","32","0","0","0","0","3.1 %","28.1 %",".000",".190",".133",".188",".133",".153","-2","-0.1","-4.6","0.2","-0.3"
